"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
9601,19976,64694,17769,14598,8601,552,564,8.05021025230276,711,480,31665,64694,64694,60775,64065,64694,64694,64694,64694,64694,64694,64694,11710,30259,471,318,62082,61589,24235,64694,64552,64694,64694,64694,24300,2373,1612,64694,64693,0,3,3,893,378,730,208,109,7,6,1461,0,90,12,0,2447,0,0,112,0,0,0,553,1839,14672,0,0,13,0,0,0,"96"
9602,14172,46311,13856,11815,6420,498,1342,8.18360146768275,1971,1304,23912,46311,46311,43419,45859,46311,46311,46311,46310,46311,46311,46311,8513,22262,1963,120,44377,44152,17764,46241,46239,46302,46306,46306,17876,1986,3977,46302,46300,13,437,3,3,424,2743,47,10,0,0,474,7,60,0,48,1660,92,0,1081,1420,821,155,10487,3306,18499,165,4,6,0,9,2,"96"
9603,10014,36919,12011,9360,4904,574,588,8.32674256041542,300,197,20234,36919,36919,34827,36411,36919,36919,36919,36919,36919,36919,36919,7929,19233,725,0,35927,35623,16181,36916,36877,36919,36919,36919,16231,2438,1971,36919,36919,3,79,0,5,28,1469,59,6,0,5,6620,16,26,5,0,379,0,0,3868,12,94,49,1117,253,21443,17,0,32,0,11,33,"96"
9604,9295,36449,12909,10666,4601,408,137,8.46745562130178,2126,1506,21836,36449,36449,34323,36377,36449,36449,36449,36444,36449,36449,36449,8719,19421,938,31,35627,35449,15287,36365,35521,36449,36449,36449,15339,1855,518,36449,36449,0,0,0,0,0,0,5,0,0,0,2,2,0,0,0,216,0,0,136,1,0,96,693,306,14696,0,0,0,0,0,1,"96"
9605,16600,56493,14165,11987,7488,607,837,8.25373493975904,1152,810,29712,56493,56493,52474,56110,56490,56490,56490,56479,56490,56490,56490,10862,28191,412,132,54494,54100,21550,56458,56438,56472,56482,56482,21606,2331,2259,56482,56482,6,12,61,3,10,113,191,25,0,0,1314,4,36,7,0,910,3,0,1064,189,171,741,7079,545,11598,3,7,7,0,1,22,"96"
9606,13445,54650,13282,11262,5720,568,109,8.16028263294905,1412,1057,33354,54650,54650,51854,54459,54650,54650,54650,54650,54650,54650,54650,13609,31547,1057,39,53624,53336,21807,54650,54574,54650,54650,54649,21924,2872,446,54650,54649,0,63,147,41,291,3878,248,64,5,9,6035,0,308,38,135,3545,19,0,2568,1253,1136,154,6739,730,27893,20,11,7,0,161,5,"96"
9607,7921,30057,8845,7955,2603,358,157,7.22812776164626,1046,660,19207,30057,30057,27346,29509,30057,30057,30057,30057,30057,30057,30057,8036,17854,1834,0,29422,29272,8798,29985,30030,30057,30057,30057,8819,1613,590,30057,30057,22,163,997,0,0,3615,0,0,0,0,1571,0,0,0,4,108,25,0,1781,231,885,73,1424,937,17087,0,0,3,0,1222,116,"96"
9608,10924,39506,12430,10475,4626,382,287,7.9355547418528,377,224,21331,39506,39506,36990,38934,39506,39506,39506,39506,39506,39506,39506,8259,20586,317,17,38491,38282,15164,39506,39420,39500,39494,39494,15285,1595,1123,39502,39502,0,0,12,5,1,4850,8,15,4,0,4,3,14,5,81,1551,3,0,178,26,99,42,6549,705,17805,9,6,3,0,10,0,"96"
9609,7103,18842,5357,4802,2249,150,126,8.61861185414613,58,40,9596,18842,18842,16213,18751,18842,18842,18842,18841,18841,18841,18842,3501,8977,98,68,17697,17532,4793,18829,18823,18842,18842,18842,4815,493,333,18842,18842,0,0,6,21,340,430,16,13,0,0,1832,7,93,13,0,21,6,0,237,67,75,133,4507,2516,8992,12,0,0,4,6,48,"96"
9610,12617,31756,7526,6334,5157,106,865,8.17294126971546,11,11,8058,31756,31756,30029,31726,31756,31756,31756,31756,31756,31756,31756,2455,8203,290,86,30152,29972,11893,31741,31715,31756,31756,31755,11925,401,2312,31756,31756,0,0,0,2,12,28,50,1101,0,0,36,2,126,8,0,472,0,0,143,562,1949,178,7328,431,6112,15,6,6,0,6,68,"96"
