"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
2401,1353,6078,905,785,0,90,195,534,8,0.891721192293711,0,0,0,53,21,116,17,18,10,9,65,106,19,1,0,181,0,0,15,73,470,26,107,168,205,12,8,0,0,12,6,"24"
2402,1806,6560,1037,854,0,133,124,680,0,2.73937449879711,0,0,0,18,25,99,54,22,14,6,109,10,74,0,1,119,0,0,11,195,513,67,423,207,216,59,0,0,0,52,5,"24"
2403,1261,5486,1115,937,0,259,238,522,11,1.50307191324853,0,1,1,26,43,64,20,29,19,8,223,16,92,0,3,128,9,0,98,217,367,27,76,86,338,15,7,6,1,6,14,"24"
2404,856,3009,542,481,0,191,160,204,2,1.11303945389332,0,0,0,118,47,15,27,17,0,0,186,88,90,1,0,128,0,0,34,59,173,1,86,88,92,14,2,1,0,0,5,"24"
2405,635,2487,388,312,0,1,39,275,0,0.823544938630065,0,0,0,0,0,10,3,0,0,0,1,8,0,0,0,34,0,0,5,38,246,2,18,20,23,1,0,0,0,0,3,"24"
2406,292,1167,134,99,0,3,80,16,0,0.204841713221601,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,78,2,0,0,0,12,5,18,8,4,0,0,0,0,1,0,"24"
2407,389,1590,232,187,0,48,41,135,0,2.10561873662876,0,0,0,5,35,23,8,7,0,0,43,0,3,0,0,37,0,0,4,38,90,39,54,44,51,0,0,0,0,0,4,"24"
2408,1004,4206,1038,965,0,117,358,547,6,2.11831851607946,0,0,0,5,21,15,4,7,1,3,111,9,35,0,2,287,7,0,68,113,468,0,98,323,320,7,6,0,0,0,23,"24"
2409,1237,5005,676,584,0,57,103,462,4,2.08780208780209,0,0,0,258,9,263,36,4,2,2,53,20,10,0,0,93,1,0,9,34,367,94,143,225,197,18,4,0,0,2,15,"24"
2410,32,91,40,35,0,0,0,34,1,0.111468518105672,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,8,4,9,0,1,0,0,0,0,"24"
2411,309,1201,178,146,0,59,39,76,3,1.65890239745483,0,0,0,2,17,7,4,6,8,9,52,13,10,0,0,33,0,0,6,48,55,0,34,40,55,9,0,3,1,12,9,"24"
