"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"6501020101",135,368,127,86,122,24,112,9.07407407407407,0,0,145,368,368,365,368,368,368,368,368,368,368,368,46,140,0,0,304,294,246,368,368,368,368,368,249,66,235,368,368,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"65"
"6501020201",120,322,118,89,88,15,81,9.075,0,0,108,322,322,317,322,322,322,322,322,322,322,322,41,105,0,0,290,279,177,322,322,322,322,322,181,50,168,322,322,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,"65"
"6501020301",115,292,126,95,83,5,71,9.13913043478261,0,0,107,292,292,282,292,292,292,292,292,292,292,292,19,89,0,0,259,250,167,292,292,292,292,292,167,10,155,292,292,0,0,0,0,0,0,50,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,"65"
"6501020401",112,297,98,70,86,11,68,9.13392857142857,0,0,72,297,297,290,297,297,297,297,297,297,297,297,40,56,0,0,279,270,177,297,297,297,297,297,185,40,164,297,297,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"65"
"6501020501",194,531,171,145,147,17,114,9.01546391752577,0,0,210,531,531,530,531,531,531,531,531,531,531,531,47,169,0,0,474,458,308,531,531,531,531,531,312,51,284,531,531,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65"
"6501020601",7,21,7,6,5,1,4,9,0,0,14,21,21,18,21,21,21,21,21,21,21,21,8,5,0,0,20,20,18,21,21,21,21,21,18,4,11,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65"
"6501020701",163,488,136,102,130,23,123,8.97546012269939,0,0,176,488,488,481,488,488,488,488,488,488,488,488,28,164,0,0,449,440,300,488,488,488,488,488,300,85,299,488,488,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"65"
"6501020801",87,261,104,80,68,4,52,9.06896551724138,0,0,80,261,261,261,261,261,261,261,261,261,261,261,9,89,0,0,238,235,142,261,261,261,261,261,142,11,130,261,261,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,"65"
"6501030201",439,1231,235,209,182,14,10,8.56947608200456,0,0,446,1231,1231,1178,1179,1231,1231,1231,1231,1231,1231,1231,164,397,0,0,1183,1173,519,1231,1231,1231,1231,1231,519,47,30,1231,1231,0,0,0,0,0,99,402,0,0,0,0,0,4,0,0,3,0,0,0,175,170,3,269,52,40,0,0,0,0,0,0,"65"
"6501030401",425,916,203,175,179,1,0,8.18588235294118,0,0,164,916,916,888,907,916,916,916,916,916,916,916,17,171,0,0,836,824,398,916,914,916,916,916,398,2,0,916,916,0,0,0,0,0,327,0,0,0,0,0,0,14,0,0,0,0,0,0,13,74,0,377,4,7,0,0,0,0,0,5,"65"
"6501030701",570,1649,270,214,254,24,150,7.86315789473684,35,11,620,1649,1649,1597,1649,1649,1649,1649,1649,1649,1649,1649,203,570,42,0,1571,1556,691,1649,1649,1649,1649,1649,699,85,371,1649,1649,0,0,0,2,0,944,15,0,0,0,2,74,7,0,0,0,0,0,15,44,206,0,43,364,360,18,0,0,0,6,42,"65"
"6501030801",150,436,114,103,75,15,16,8.44,4,4,165,436,436,420,431,436,436,436,436,436,436,436,41,179,9,0,418,412,181,436,427,426,429,429,181,48,37,429,429,0,0,0,7,13,28,13,0,0,4,36,15,27,3,0,11,0,0,7,29,41,0,14,73,67,4,7,0,0,15,14,"65"
"6501030901",56,187,39,29,34,3,8,9.03571428571429,0,0,98,187,187,186,185,187,187,187,187,187,187,187,35,97,0,0,180,180,82,187,187,187,187,187,82,13,23,187,187,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,5,8,12,0,5,16,10,0,0,0,0,0,0,"65"
"6501031001",273,665,109,91,107,10,33,8.95970695970696,0,0,208,665,665,629,660,665,665,665,665,665,665,665,59,201,0,0,618,607,248,665,665,665,665,665,248,38,84,665,665,0,0,0,0,0,44,5,0,0,0,3,15,0,0,7,0,0,0,0,47,38,0,51,30,29,0,0,0,0,3,0,"65"
"6501040101",217,538,226,180,147,5,1,6.49308755760369,0,0,114,538,538,534,537,538,538,538,538,538,538,538,5,153,5,0,472,461,295,538,538,538,538,538,301,13,3,538,538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,194,0,0,0,0,0,0,0,0,"65"
