"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"2001060101",285,864,108,94,126,8,6,8.20701754385965,12,12,406,864,864,841,826,864,864,864,863,864,864,864,136,377,64,0,829,827,391,795,860,864,864,864,391,21,19,864,864,0,0,0,4,26,112,14,22,7,15,79,118,37,0,6,66,0,0,29,68,105,20,165,288,235,24,0,0,3,56,80,"20"
"2001060201",258,720,72,62,132,8,44,8.96124031007752,0,0,295,720,720,692,720,720,720,720,720,720,720,720,51,266,28,0,696,694,352,720,720,720,720,720,355,32,154,720,720,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,28,0,0,0,0,10,19,213,32,26,0,0,0,0,0,0,"20"
"2001060301",211,587,71,60,90,12,6,9.03317535545024,22,23,215,587,587,571,587,587,587,587,587,587,587,587,83,178,6,0,559,559,296,467,587,587,587,587,296,67,33,587,587,0,0,0,6,1,1,52,4,0,0,15,7,5,0,0,36,0,0,0,28,6,23,482,105,81,11,0,0,0,12,8,"20"
"2001060401",76,241,47,42,40,1,0,9.78947368421053,0,0,114,241,241,231,241,241,241,241,241,241,241,241,33,105,5,0,234,232,138,232,241,241,241,241,138,2,0,241,241,0,0,0,0,0,0,0,0,0,0,0,23,8,0,0,13,5,0,3,7,40,0,115,150,124,62,0,0,0,7,0,"20"
"2001060501",192,575,77,59,101,6,3,8.01041666666667,0,0,186,575,575,571,575,575,575,575,575,575,575,575,79,178,15,0,553,548,322,443,575,575,575,575,322,25,6,575,575,0,0,0,0,0,20,0,0,0,0,0,13,0,0,0,32,0,0,6,49,80,17,309,71,82,5,0,0,0,0,0,"20"
"2001060601",182,349,37,25,48,0,0,9.27472527472528,7,7,98,349,349,334,349,349,349,349,349,349,349,349,42,72,0,0,329,329,120,344,349,349,349,349,120,0,0,349,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,"20"
"2001060701",424,942,129,104,240,10,114,8.76415094339623,11,11,231,942,942,900,933,942,942,942,942,942,942,942,81,188,2,0,835,825,504,825,940,942,942,942,504,27,285,942,942,0,0,0,0,0,129,4,0,0,0,2,0,0,0,0,24,0,0,3,24,104,35,50,47,51,15,2,0,0,2,1,"20"
"2001060801",117,308,42,30,84,0,2,9.04273504273504,0,0,110,308,308,305,305,308,308,308,308,308,308,308,24,117,11,0,272,264,193,302,308,308,308,308,193,0,7,308,308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,13,5,0,0,0,0,0,0,"20"
"2001060901",110,392,44,35,65,3,3,8.23636363636364,11,6,193,392,392,384,392,392,392,392,392,392,392,392,73,171,2,0,381,381,231,363,392,392,392,392,231,21,16,392,392,5,0,0,0,0,2,0,0,2,0,6,13,6,0,0,29,0,0,10,88,80,0,161,117,93,6,0,0,0,8,4,"20"
"2001061001",97,341,33,26,67,6,0,9.04123711340206,8,8,152,341,341,338,339,341,341,341,341,341,341,341,31,158,0,0,327,326,206,341,341,341,341,341,206,23,0,341,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,44,120,8,22,0,0,0,0,0,0,"20"
"2001061101",329,965,82,73,135,8,13,9.10334346504559,14,14,438,965,965,944,965,965,965,965,965,965,965,965,115,430,0,0,920,914,404,934,964,965,965,965,404,36,40,965,965,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,66,0,0,0,43,62,4,48,15,17,0,0,0,0,0,6,"20"
"2001061201",67,277,32,23,48,3,0,9.29850746268657,5,5,118,277,277,274,277,277,277,277,277,277,277,277,32,106,0,0,273,273,158,244,277,277,277,277,170,15,0,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,"20"
"2001061301",102,332,39,31,72,5,0,8.15686274509804,14,14,147,332,332,323,319,332,332,332,332,332,332,332,28,133,4,0,321,321,213,332,321,332,332,332,213,22,0,332,332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,12,43,29,0,0,0,0,0,5,"20"
"2001061401",86,249,32,28,59,2,0,8.51162790697674,8,0,68,249,249,246,249,249,249,249,249,249,249,249,23,74,14,0,233,224,153,248,249,249,249,249,153,6,0,249,249,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,28,0,0,0,0,0,10,189,101,64,0,0,0,0,0,0,"20"
"2001070101",998,2010,107,83,194,1,0,8.50701402805611,4,4,490,2010,2010,1888,1997,2010,2010,2010,2010,2010,2010,2010,174,469,0,0,1935,1925,432,2010,2004,2010,2010,2010,432,4,0,2010,2010,0,0,0,2,0,0,3,0,3,0,3,0,2,0,0,72,0,0,0,0,0,0,194,171,73,0,0,0,0,0,3,"20"
"2001070201",206,616,65,55,108,6,12,7.88349514563107,14,10,288,616,616,592,592,616,616,616,616,616,616,616,85,274,36,0,587,578,285,616,616,616,616,616,285,22,36,616,616,0,0,3,70,13,19,38,0,5,0,30,28,270,0,0,55,0,0,4,125,102,0,114,227,161,5,0,0,0,6,21,"20"
"2001070301",90,287,20,17,42,3,2,8.07777777777778,5,5,169,287,287,269,287,287,287,287,287,287,287,287,82,149,5,0,272,272,148,287,287,287,287,287,149,5,2,287,287,0,0,0,0,3,0,4,6,0,0,39,10,9,2,0,13,0,0,0,0,0,0,0,51,53,0,0,2,0,24,30,"20"
"2001070401",160,415,60,50,70,1,0,7.98125,0,0,129,415,415,403,407,415,415,415,415,415,415,415,53,131,3,0,394,394,200,415,415,415,415,415,200,5,0,415,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,64,9,4,0,0,0,0,12,0,"20"
"2001070501",101,375,32,27,67,0,0,9.86138613861386,0,0,143,375,375,362,375,375,375,375,375,375,375,375,79,122,20,0,367,363,208,375,375,375,375,375,208,0,0,375,375,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,25,0,0,19,20,17,0,7,11,42,3,0,0,0,0,4,"20"
"2001070601",69,251,32,24,55,3,1,7.47826086956522,0,0,105,251,251,247,246,251,251,251,251,251,251,251,69,93,0,0,241,233,161,251,251,251,251,251,161,7,6,251,251,0,0,0,2,29,27,8,0,7,3,38,28,18,10,0,20,0,0,0,23,44,0,73,40,31,11,3,0,0,11,15,"20"
"2001070701",139,398,66,57,82,5,6,8.02877697841727,7,0,177,398,398,386,395,398,398,398,398,398,398,398,49,164,26,0,380,374,239,398,398,398,398,398,239,20,15,398,398,0,0,0,7,5,13,7,12,0,0,28,31,9,0,0,22,4,0,12,43,16,0,138,77,72,4,0,0,0,0,7,"20"
"2001070801",200,587,76,67,85,7,20,8.365,0,0,262,587,587,555,584,587,587,587,587,587,587,587,92,194,0,0,564,555,280,587,587,587,587,587,280,39,56,587,587,0,0,0,2,3,14,35,0,0,0,11,13,121,0,4,69,0,0,0,24,34,0,91,164,146,15,0,0,0,25,0,"20"
"2001070901",291,877,77,69,140,9,26,7.06872852233677,8,8,342,877,877,856,854,877,877,877,877,877,877,877,95,301,0,0,849,847,398,877,877,877,877,877,400,39,85,877,877,0,4,0,0,0,8,20,0,0,0,0,0,10,0,0,81,0,0,0,36,86,0,391,241,143,28,4,0,0,127,0,"20"
"2001071001",230,744,65,58,148,1,0,8.00434782608696,0,0,305,744,744,727,739,744,744,744,744,744,744,744,82,300,19,0,710,709,440,744,744,744,744,744,440,2,0,744,744,0,0,0,0,1,8,2,0,0,0,0,4,2,0,0,92,0,0,0,15,44,0,75,189,177,0,0,0,0,0,0,"20"
"2001071101",280,569,46,39,68,1,0,7.64285714285714,0,0,103,569,569,538,568,569,569,569,569,569,569,569,33,105,0,0,553,553,156,569,569,569,569,569,156,2,0,569,569,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,21,0,0,0,0,11,0,148,32,11,3,0,0,0,31,3,"20"
"2001071201",530,1084,43,37,94,1,2,8.07169811320755,9,0,392,1084,1084,1006,1069,1084,1084,1084,1084,1084,1084,1084,185,353,19,0,1058,1051,256,1084,1082,1084,1084,1084,256,12,11,1084,1084,0,0,0,20,22,10,30,0,4,0,148,17,252,0,0,56,0,0,3,13,35,0,58,303,253,0,0,0,0,7,12,"20"
"2001080101",69,311,86,71,44,5,6,7.95652173913043,0,0,196,311,311,303,299,311,311,311,311,311,311,311,86,176,0,27,298,295,212,309,311,311,311,311,212,22,26,311,311,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20"
"2001080201",85,363,42,34,56,2,9,7.98823529411765,0,0,164,363,363,358,357,363,363,363,363,363,363,363,30,176,0,6,355,355,219,363,363,363,363,363,219,17,45,363,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20"
"2001080301",102,312,59,50,64,6,14,8.00980392156863,0,0,131,312,312,308,308,312,312,312,312,312,312,312,51,120,0,10,290,287,175,312,312,312,312,312,175,24,38,312,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20"
"2001080401",73,247,24,17,46,3,14,7.80821917808219,0,0,83,247,247,243,247,247,247,247,247,247,247,247,25,89,18,0,241,237,145,247,247,247,247,247,145,25,55,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,"20"
