"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"450102",5385,12782,3121,2538,2236,95,114,8.538904363974,127,85,4119,12782,12782,12178,12772,12782,12782,12782,12782,12782,12782,12782,1377,3590,161,23,11978,11855,5840,12782,12770,12782,12782,12781,5849,356,391,12782,12782,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,450,0,0,0,0,0,64,0,133,514,0,0,0,0,0,0,"45"
"450103",7049,15772,3805,3167,2525,125,158,7.62207405305717,47,43,4250,15772,15772,14302,15301,15772,15772,15772,15766,15772,15772,15772,1247,3964,135,14,14879,14666,6508,15772,15729,15750,15750,15750,6520,463,490,15760,15760,0,21,0,179,70,3137,36,0,0,0,211,2674,155,7,0,850,0,0,32,300,725,138,7221,2147,1903,20,17,0,0,305,167,"45"
"450104",1944,6273,2468,1950,1247,87,61,8.16769547325103,128,117,2200,6273,6273,6156,6216,6273,6273,6273,6273,6273,6273,6273,756,1890,46,8,6024,5982,3567,6273,6270,6273,6273,6273,3580,348,219,6273,6273,0,0,0,0,8,0,2,4,0,0,6,0,0,1,0,417,0,0,14,4,7,54,95,1510,1567,0,0,0,0,0,0,"45"
"450105",1057,3228,1561,1165,664,26,10,8.3926206244087,16,12,1304,3228,3228,3160,3172,3228,3228,3228,3228,3228,3228,3228,388,1189,0,0,3020,2969,1818,3228,3228,3228,3228,3228,1822,112,38,3228,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,153,206,0,0,0,0,0,0,"45"
"450106",1950,7026,2837,2245,1367,133,200,8.91846153846154,132,81,2840,7026,7026,6932,6977,7026,7026,7026,7026,7026,7026,7026,906,2465,127,18,6776,6715,4178,7026,7021,7026,7026,7026,4185,578,760,7026,7026,0,0,0,6,1,0,7,6,0,0,73,0,15,4,0,347,11,0,27,23,0,43,181,1204,1487,13,0,0,0,8,1,"45"
"450108",2938,10767,4650,3383,2061,234,307,8.32334921715453,234,148,4601,10767,10767,10619,10727,10767,10767,10767,10767,10767,10767,10767,1513,3693,106,0,10427,10370,6579,10767,10767,10767,10767,10767,6596,946,1190,10767,10767,0,3,0,0,0,0,2,0,0,0,2,0,2,0,0,1580,0,0,0,0,0,6,46,467,496,0,0,0,0,0,0,"45"
"450109",1877,5881,2231,1781,1247,109,33,8.53702717101758,140,57,2263,5881,5881,5798,5869,5881,5881,5881,5881,5881,5881,5881,736,1807,29,0,5522,5469,3387,5881,5870,5881,5881,5881,3392,373,119,5881,5881,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,344,0,0,2,2,2,23,492,635,675,0,0,0,0,0,0,"45"
"450110",1469,4470,1739,1403,775,33,3,8.36555479918312,141,125,1783,4470,4470,4329,4432,4470,4470,4470,4468,4468,4468,4468,494,1698,47,0,4291,4268,2225,4470,4443,4455,4455,4455,2225,138,11,4462,4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,2,0,0,0,2519,650,0,8,7,0,0,0,"45"
"450117",1557,5841,2521,1955,1060,109,77,8.7315350032113,32,16,2572,5841,5841,5736,5837,5841,5841,5841,5840,5841,5841,5841,777,2405,127,13,5677,5640,3400,5841,5841,5841,5841,5841,3428,446,296,5841,5841,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,505,0,0,0,2,26,6,0,1233,1435,0,0,0,0,0,0,"45"
"450118",1920,6145,2753,1888,1235,92,52,8.52083333333333,37,29,2242,6145,6145,6069,6129,6145,6145,6145,6145,6145,6145,6145,665,1935,16,3,5863,5826,3467,6145,6145,6145,6145,6145,3475,369,177,6145,6145,0,0,0,4,9,0,15,3,0,70,9,133,16,5,0,309,0,0,6,2,0,16,138,342,379,0,0,0,0,2,7,"45"
"450120",2821,5457,1951,1438,1097,31,35,9.10563629918469,0,0,1057,5457,5457,5076,5454,5457,5457,5457,5457,5457,5457,5457,384,895,0,13,4951,4924,2524,5457,5457,5457,5457,5457,2543,145,134,5457,5457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,305,232,0,0,0,0,0,0,"45"
"450123",1031,3498,1513,1010,641,20,24,8.58583899127061,27,9,1196,3498,3498,3447,3470,3498,3498,3498,3498,3498,3498,3498,342,1071,7,0,3351,3332,1930,3478,3491,3498,3498,3498,1933,69,104,3498,3498,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,162,0,0,0,0,0,43,0,7,171,0,0,0,0,0,0,"45"
"450124",1116,3833,1642,1269,633,59,16,8.0421146953405,45,35,1832,3833,3833,3767,3811,3833,3833,3833,3829,3833,3833,3833,628,1536,79,0,3690,3684,2039,3833,3833,3833,3833,3833,2057,244,88,3833,3833,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,362,0,0,0,0,0,26,0,87,711,0,0,0,0,0,0,"45"
"450125",1126,2847,1388,1013,689,51,13,9.29928952042629,28,15,546,2847,2847,2809,2847,2847,2847,2847,2847,2847,2847,2847,97,528,52,13,2606,2593,1561,2847,2843,2847,2847,2847,1566,189,38,2847,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,828,29,0,0,0,0,0,0,"45"
"450151",6298,12282,2195,1793,2268,26,99,8.21848205779613,32,18,2152,12282,12282,11606,12208,12282,12282,12282,12282,12282,12282,12282,658,2169,18,21,11291,11136,5076,12282,12277,12282,12282,12282,5077,118,288,12282,12282,0,0,0,3,5,0,23,0,0,0,41,34,10,1,0,195,0,0,0,0,4,0,680,1396,660,40,0,0,0,0,0,"45"
"450201",3844,8744,3133,2223,1832,66,46,8.77107180020812,94,75,1776,8744,8744,8511,8693,8744,8744,8744,8744,8744,8744,8744,499,1718,49,0,7950,7889,3979,8744,8744,8744,8744,8744,3993,192,156,8744,8744,0,3,0,1,2,28,0,3,0,0,55,0,19,0,0,290,0,0,2,3,33,7,0,471,442,0,0,0,0,0,0,"45"
"450202",1919,5611,2332,1551,1082,83,61,9.26680562793121,0,0,1864,5611,5611,5494,5572,5611,5611,5611,5611,5611,5611,5611,584,1759,27,11,5333,5294,2837,5611,5611,5611,5611,5611,2848,298,173,5611,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,2,38,0,220,238,0,0,0,0,0,0,"45"
"450203",1686,2774,1505,1063,828,149,21,9.68446026097272,0,0,72,2774,2774,2713,2674,2774,2774,2774,2774,2774,2774,2774,11,77,0,0,2257,2249,1338,2774,2774,2774,2774,2774,1351,296,42,2774,2774,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,11,8,0,0,0,0,0,0,0,1,"45"
"450204",1524,5571,1886,1243,862,81,113,8.88188976377953,186,152,2409,5571,5571,5499,5553,5571,5571,5571,5566,5571,5571,5571,788,2180,78,0,5399,5355,2823,5571,5557,5571,5571,5571,2827,284,448,5571,5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1355,1350,4,0,0,0,0,0,"45"
"450205",1477,4587,2147,1641,782,86,145,9.67907921462424,179,141,1831,4587,4587,4498,4582,4587,4587,4587,4587,4587,4587,4587,514,1705,3,0,4387,4361,2127,4587,4582,4587,4587,4587,2131,360,557,4587,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,7,0,82,53,0,0,0,0,0,0,"45"
"450206",1427,5320,2172,1544,962,90,62,8.12683952347582,186,148,2220,5320,5320,5266,5311,5320,5320,5320,5320,5320,5320,5320,665,2048,33,0,5159,5136,3086,5320,5320,5320,5320,5320,3098,379,226,5320,5320,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,388,0,0,24,56,28,88,0,676,1243,0,0,0,0,0,0,"45"
"450207",1766,3628,1611,1226,890,82,43,9.20668176670442,6,6,656,3628,3628,3553,3255,3628,3628,3628,3628,3628,3628,3628,202,626,0,0,3193,3139,1837,3450,3628,3628,3628,3628,1839,233,128,3628,3628,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,60,0,0,0,0,0,0,3,2,138,0,0,0,0,2,3,"45"
"450208",1429,4846,2132,1694,825,144,113,8.51154653603919,53,39,1977,4846,4846,4712,4771,4846,4846,4846,4846,4846,4846,4846,657,1817,91,0,4655,4628,2210,4846,4840,4846,4846,4846,2224,518,412,4846,4846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1023,995,0,0,0,0,0,0,"45"
