"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"1101100101",371,1288,135,117,141,0,0,7.78436657681941,0,0,598,1288,1288,1276,1285,1288,1288,1288,1288,1288,1288,1288,225,556,19,0,1270,1265,505,1288,1288,1286,1288,1288,505,0,0,1288,1288,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,147,0,0,0,14,107,0,82,0,0,0,0,0,0,0,0,"11"
"1101100201",800,1735,155,124,123,21,3,8.095,0,0,325,1735,1735,1683,1725,1735,1735,1735,1735,1735,1735,1735,73,365,0,0,1702,1698,326,1735,1735,1735,1735,1735,329,70,9,1735,1735,0,0,0,2,0,0,7,0,0,0,2,0,0,0,0,65,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,"11"
"1101100401",800,800,77,64,61,0,0,8.20125,0,0,0,800,800,682,798,800,800,800,800,800,800,800,0,0,0,0,730,730,70,800,800,800,800,800,70,0,0,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"11"
"1101100501",4335,5493,351,263,298,3,0,7.57208765859285,0,0,631,5493,5493,5024,5489,5491,5491,5491,5491,5491,5491,5491,170,552,0,0,5295,5290,536,5490,5488,5488,5488,5488,536,13,0,5488,5489,0,0,0,0,1,0,0,0,0,0,3,7,0,5,0,15,0,0,0,9,91,0,249,0,0,0,0,0,0,2,1,"11"
"1101100601",700,1604,85,65,146,1,2,8.59285714285714,0,0,515,1604,1604,1429,1604,1604,1604,1604,1604,1604,1604,1604,175,415,29,0,1557,1553,295,1604,1604,1604,1604,1604,295,4,3,1604,1604,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,6,0,0,0,60,137,0,118,84,113,0,0,0,0,0,0,"11"
"1101100701",599,1180,124,101,132,4,3,7.51419031719533,0,0,132,1180,1180,1123,1180,1180,1180,1180,1180,1180,1180,1180,22,170,0,0,1127,1122,283,1180,1180,1180,1180,1180,285,11,9,1180,1180,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,"11"
"1101110101",448,1552,140,121,271,0,0,8.36830357142857,0,0,708,1552,1552,1536,1484,1552,1552,1552,1552,1552,1552,1552,187,706,75,0,1484,1482,898,1552,1552,1552,1552,1552,898,0,0,1552,1552,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,91,0,0,0,0,9,2,0,0,386,57,0,0,0,6,0,"11"
"1101110201",542,2170,230,197,379,2,0,8.79520295202952,0,0,891,2170,2170,2146,2149,2170,2170,2170,2170,2170,2170,2170,298,889,13,0,2128,2121,1343,2170,2170,2170,2170,2170,1343,12,0,2170,2170,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,181,0,0,0,8,721,0,1,116,99,11,0,0,0,0,0,"11"
"1101110301",982,3165,293,237,404,4,0,8.82892057026477,0,0,1401,3165,3165,3095,3152,3165,3165,3165,3165,3165,3165,3165,559,1353,65,0,3098,3084,1397,3165,3165,3165,3165,3165,1397,33,0,3165,3165,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,265,0,0,0,8,37,1,0,0,205,0,0,0,0,0,0,"11"
"1101110401",337,1174,129,98,190,1,0,8.70919881305638,0,0,512,1174,1174,1160,1144,1174,1174,1174,1174,1174,1174,1174,225,439,20,0,1141,1132,659,1174,1174,1174,1174,1174,659,4,0,1174,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,43,0,0,0,461,33,0,0,0,0,0,"11"
