"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"5701020101",271,805,188,153,127,4,3,8.22509225092251,15,5,330,805,805,782,792,805,805,805,805,805,805,805,87,273,0,0,778,778,331,805,795,805,805,805,331,24,17,805,804,0,0,0,0,0,3,2,0,3,3,3,3,3,0,0,56,0,0,0,0,0,7,130,177,48,0,0,0,0,0,0,"57"
"5701020201",240,632,92,74,129,3,0,8.175,33,31,199,632,632,612,626,632,632,632,632,632,632,632,69,147,0,0,599,595,301,632,626,632,632,632,301,10,0,632,632,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,4,7,220,94,0,0,0,0,0,0,"57"
"5701020301",178,567,158,122,107,8,3,8.32584269662921,22,22,274,567,567,549,562,567,567,567,567,567,567,567,114,212,24,0,538,532,278,567,567,567,567,567,278,28,10,567,567,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,60,448,178,3,0,0,0,0,0,"57"
"5701020401",38,110,28,25,20,2,0,9.89473684210526,0,0,44,110,110,110,110,110,110,110,110,110,110,110,17,35,0,0,101,98,53,110,110,110,110,110,53,16,0,110,110,0,0,0,0,4,4,1,0,0,0,4,4,0,0,0,17,0,0,0,0,0,0,0,37,26,0,0,0,0,3,3,"57"
"5701020501",155,502,69,51,95,6,5,8.63870967741935,40,25,213,502,502,495,499,502,502,502,502,502,502,502,92,152,19,0,474,474,248,502,502,502,502,502,248,12,10,502,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,4,114,22,0,1,0,0,0,0,0,0,0,0,"57"
"5701030101",535,1150,354,261,295,4,2,8.97757009345794,13,14,260,1150,1150,1084,1150,1150,1150,1150,1150,1150,1150,1150,84,206,19,0,1016,1011,577,1150,1150,1150,1150,1150,581,17,5,1150,1150,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,11,0,0,0,0,0,0,818,55,48,0,0,0,0,0,0,"57"
"5701030201",280,746,206,152,140,8,44,8.20714285714286,11,5,196,746,746,707,706,746,746,746,746,746,746,746,82,167,49,3,711,706,329,746,746,746,746,746,329,33,132,746,746,0,0,0,0,7,43,9,0,0,0,87,9,43,0,0,32,0,0,8,104,47,0,33,196,92,28,0,5,4,60,18,"57"
"5701030301",189,336,106,72,116,2,1,9.74074074074074,13,13,53,336,336,328,327,336,336,336,336,336,336,336,0,56,0,0,259,255,184,336,336,336,336,336,184,7,6,336,336,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,2,5,5,0,14,5,0,0,0,0,0,0,0,"57"
"5701030401",178,452,128,83,127,2,0,9.51685393258427,7,7,139,452,452,443,449,452,452,452,452,452,452,452,34,139,0,0,401,399,277,452,452,452,452,452,277,7,0,452,452,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,23,106,53,0,0,0,0,0,0,"57"
"5701030501",111,335,117,71,54,5,0,9.43243243243243,21,15,139,335,335,322,335,335,335,335,335,335,335,335,34,102,0,0,330,330,139,335,325,335,335,335,139,20,0,335,335,0,0,0,3,1,0,12,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,115,86,45,0,0,0,0,0,0,"57"
