"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"1301020101",1017,1859,192,154,407,4,9,9.51130776794494,0,0,192,1859,1859,1814,1845,1859,1859,1859,1859,1859,1859,1859,34,213,3,1,1681,1670,824,1859,1859,1859,1859,1858,828,8,23,1859,1859,0,0,0,14,18,47,49,7,0,0,46,321,31,3,0,0,0,0,0,75,258,39,1683,98,88,15,0,0,0,8,37,"13"
"1301020201",131,157,28,23,64,0,0,9.91603053435115,0,0,0,157,157,151,157,157,157,157,157,157,157,157,0,0,0,0,101,101,74,157,157,157,157,157,74,0,0,157,157,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13"
"1301020301",624,1579,99,77,201,0,0,8.00160256410256,0,0,459,1579,1579,1504,1553,1579,1579,1579,1579,1579,1579,1579,91,446,0,10,1538,1536,588,1579,1579,1579,1579,1577,588,0,0,1579,1579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,380,0,0,0,0,0,0,0,0,0,0,"13"
"1301020401",239,600,115,83,102,1,1,8.01673640167364,0,0,132,600,600,575,599,600,600,600,600,600,600,600,31,126,0,4,573,567,275,600,600,600,600,600,275,1,2,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,201,0,3,0,0,0,0,0,0,0,0,"13"
"1301020501",866,1342,194,151,148,2,0,8.00461893764434,0,0,182,1342,1342,1268,1334,1342,1342,1342,1342,1342,1342,1342,16,233,0,8,1285,1281,328,1342,1342,1342,1342,1342,328,5,0,1342,1342,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,113,0,0,0,0,0,0,0,0,0,0,"13"
"1301020601",167,499,93,73,126,2,0,7.98802395209581,0,0,101,499,499,494,499,499,499,499,499,499,499,499,24,97,0,0,484,476,342,499,499,499,499,499,342,9,0,499,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,187,0,0,0,0,0,0,0,0,0,0,"13"
"1301030101",1379,3547,152,117,395,0,1,7.04496011602611,0,0,1026,3547,3547,3430,3538,3547,3547,3547,3547,3547,3547,3547,257,1072,117,0,3441,3418,969,3547,3535,3547,3547,3547,969,0,2,3547,3547,0,0,0,0,1,0,0,3,0,0,69,0,0,4,0,157,0,0,0,3,20,0,16,189,165,28,0,0,0,964,0,"13"
"1301030201",1209,1816,239,211,320,8,233,6.61952026468156,0,0,331,1816,1816,1587,1808,1816,1816,1816,1816,1816,1816,1816,66,333,12,3,1585,1570,466,1816,1813,1816,1816,1816,466,17,328,1816,1816,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,52,0,0,0,2,309,0,49,0,0,0,0,0,0,1,1,"13"
"1301030301",164,542,95,73,116,2,1,8.49390243902439,0,0,194,542,542,536,539,542,542,542,542,542,542,542,59,160,0,0,499,497,321,542,542,542,542,542,321,17,1,542,542,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,23,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,"13"
"1301030401",350,629,138,111,182,2,2,8.01142857142857,0,0,43,629,629,619,629,629,629,629,629,629,629,629,10,49,0,0,535,535,321,629,629,629,629,629,321,4,3,629,629,0,0,0,0,0,153,0,5,0,0,6,0,0,0,0,9,0,0,0,0,3,0,24,19,29,2,0,0,0,0,1,"13"
