"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
4201,33403,87571,31614,24189,18035,1064,1026,8.37122414154417,694,415,28953,87565,87565,83663,86667,87570,87570,87570,87557,87570,87570,87570,8506,26438,349,29,81936,81108,44659,87571,87452,87570,87570,87567,44840,4015,3616,87570,87569,9,5,5,151,1016,930,651,5000,42,48,1579,180,918,54,38,4366,27,4,526,1092,2110,40,8333,13351,14122,390,675,401,231,86,2802,"42"
4202,6433,20789,6653,5383,3280,232,371,8.48173480491217,325,219,9601,20789,20789,20191,20597,20789,20789,20789,20789,20789,20789,20787,3037,8586,141,5,19924,19787,9455,20789,20691,20761,20761,20761,9490,890,1235,20759,20759,0,4,10,8,5,50,93,1,0,2,78,271,24,8,0,1771,21,0,225,236,246,166,4142,3693,4294,2,13,10,2,3,77,"42"
4203,15427,43524,19769,14193,9064,492,933,8.67038309457445,362,268,16608,43524,43524,42014,39617,43524,43524,43524,43524,43524,43524,43524,4759,15121,207,9,40456,39986,23028,43524,43383,43518,43518,43518,23082,1763,3058,43518,43518,0,6,0,103,162,604,54,35,577,522,1446,68,89,13,5,3009,15,0,1541,115,483,0,1331,3785,4123,414,5,8,0,20,39,"42"
4204,9603,29161,13117,10723,4433,325,339,8.52327397688222,563,420,12906,29161,29161,27990,28896,29161,29161,29161,29156,29161,29161,29161,3873,11487,238,10,27867,27661,11862,29161,29071,29161,29161,29161,11910,1108,1111,29161,29161,0,6,4,875,204,2171,112,18,7,5,703,89,153,19,17,2516,9,0,43,47,162,125,4622,2675,2273,14,5,2,5,5,33,"42"
4205,11552,38459,20733,17449,6669,684,666,8.46459487534626,648,451,17962,38459,38459,37249,38236,38459,38459,38459,38459,38459,38459,38459,5570,16038,426,71,36363,36127,17735,38459,38400,38459,38459,38459,17784,2416,2148,38459,38459,0,4,0,2520,220,75,22,24,4,0,257,25,60,13,0,3362,0,0,757,198,863,275,1438,24216,13515,42,0,2,0,8,24,"42"
4206,2891,8249,5297,4195,1605,68,8,7.435143548945,71,48,2553,8249,8249,7953,8181,8249,8249,8249,8249,8249,8249,8249,737,2282,42,9,7724,7665,3822,8249,8232,8249,8249,8249,3837,210,24,8249,8249,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4,0,0,0,0,3,197,20,726,796,0,0,0,0,0,0,"42"
4207,5900,17054,8596,6604,3116,195,138,8.10016949152542,88,77,5628,17054,17054,16511,17045,17054,17054,17054,17054,17054,17054,17054,1739,5031,23,5,16283,16235,8352,17054,17053,17054,17054,17054,8391,753,531,17054,17054,16,16,0,0,0,10,25,0,0,0,2,0,6,0,0,1068,0,0,30,7,1,37,612,336,480,0,1,0,0,1,9,"42"
4208,7094,16624,8873,6958,4152,239,316,8.1928390188892,398,294,5983,16624,16624,15879,16230,16624,16624,16624,16619,16624,16624,16624,1739,5448,109,25,14876,14738,8893,16624,16601,16624,16624,16624,8920,785,952,16624,16624,8,4,5,486,406,222,327,259,82,65,811,533,414,141,2,27,14,0,172,248,572,53,2576,3595,4339,494,0,12,0,157,257,"42"
4209,26590,72318,28925,20695,14172,967,1203,8.48642346746897,68,68,22593,72318,72318,70650,72225,72318,72318,72318,72318,72318,72318,72318,7013,20785,1837,9,68472,68086,37278,72318,71731,72318,72318,72314,37424,3761,4473,72316,72315,3,10,663,231,54,1,52,4,12,0,136,1,10,5,230,5539,1755,0,0,32,83,1457,6936,1247,1603,0,1781,625,574,1,39,"42"
4210,8311,25601,10010,8045,4446,164,127,8.12970761641198,865,694,10968,25601,25601,24881,25536,25601,25601,25601,25601,25601,25601,25601,3446,9656,46,0,24446,24274,12714,25601,25599,25599,25599,25598,12767,606,472,25599,25594,0,0,18,5,33,34,7,9,4,0,95,118,33,8,442,1969,13,0,0,45,78,94,248,1496,667,13,1557,0,0,46,668,"42"
4211,5517,18993,9305,7352,3328,285,239,8.36885988762008,468,339,8164,18993,18993,18670,18943,18993,18993,18993,18993,18993,18993,18993,2359,7459,319,0,18257,18140,9642,18993,18968,18993,18993,18993,9709,1202,872,18993,18991,155,96,87,0,0,0,0,0,0,0,0,0,0,0,0,1312,0,0,0,11,84,54,5993,3809,3832,0,0,0,0,0,0,"42"
4212,8706,25492,8785,7644,3788,323,536,8.18297725706409,294,210,11901,25492,25492,24865,21130,25492,25492,25492,25250,25492,25492,25492,4172,10490,184,0,24298,24081,11261,25492,25427,25492,25492,25492,11346,1314,1992,25492,25492,14,10,2276,6,4,6,5,229,21,19,29,7,250,5,950,2819,3,0,38,81,116,164,2411,2195,2556,10,3167,0,0,1,44,"42"
4213,8520,24992,7846,6320,3922,69,118,8.3268779342723,493,366,10022,24992,24992,23869,24832,24991,24991,24991,24991,24991,24991,24991,3085,9116,423,0,23887,23706,10728,24992,24992,24983,24977,24977,10731,279,387,24977,24980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,40,105,0,0,0,6,1,6,0,4,"42"
4214,5589,16212,5415,4586,2891,262,182,8.15780998389694,280,234,6589,16212,16212,15691,16133,16212,16212,16212,16212,16212,16212,16212,2272,5920,128,28,15510,15400,7740,16212,16198,16210,16210,16210,7782,943,642,16210,16210,0,0,46,19,16,11,1,18,3,4,45,3,13,1,0,11,11,0,21,148,245,178,2121,3871,4470,50,0,0,0,0,24,"42"
