"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
11,9991,17374,2247,1849,0,1832,0,0,27,0.340415973959743,0,2,0,856,332,155,42,228,31,16,1776,385,559,108,8,51,4,0,9,103,190,103,929,277,290,36,17,10,1,136,229
12,860,2516,368,281,0,273,0,0,8,0.0902544468783524,0,0,0,42,75,8,11,2,0,3,271,20,19,3,0,10,0,0,0,21,61,1,144,46,85,10,8,3,0,9,16
13,3664,8697,1387,1119,0,1111,0,0,9,0.25927084419421,0,0,0,320,364,63,41,175,19,22,1049,52,325,77,0,42,0,0,11,71,207,27,789,270,224,35,8,1,1,26,153
14,1624,4781,1176,991,0,966,0,0,30,0.19955899676799,0,0,2,7,80,72,23,99,65,10,825,100,50,3,0,27,2,0,4,83,116,2,264,223,202,121,26,4,0,38,27
15,1482,3877,1083,890,0,886,0,0,4,0.447692872628863,0,0,0,137,40,76,33,63,2,0,850,9,99,4,0,6,0,0,16,34,87,112,431,235,246,45,0,4,0,3,6
16,4430,13463,3497,2933,0,2843,0,0,100,0.637119775476645,0,20,2,562,702,1410,104,212,25,41,2657,69,586,8,3,120,4,1,95,169,364,7,1096,997,1067,296,89,22,10,134,251
17,220,493,155,119,0,118,0,0,1,0.0845741089513521,0,0,0,39,11,35,1,4,0,0,116,2,9,1,0,1,0,0,5,8,15,2,62,40,40,22,0,1,0,0,1
18,994,2729,817,607,0,591,0,0,16,0.252638764026238,0,0,1,1,1,25,2,102,223,107,219,70,84,1,1,0,0,0,33,4,30,30,103,147,186,2,9,7,0,2,0
19,2614,8126,1670,1329,0,1300,0,0,36,0.336124677216615,0,2,0,166,233,260,97,147,48,17,1212,173,527,8,0,38,0,0,57,126,174,23,450,453,454,161,24,12,0,30,66
20,1714,4009,646,548,0,524,0,0,25,0.0941129595949708,0,0,0,30,101,73,16,106,38,19,437,55,112,10,1,25,1,1,32,74,83,7,190,192,172,36,25,0,0,57,15
21,1555,4326,719,610,0,601,0,0,9,0.172845662990627,0,0,0,39,63,213,16,30,46,107,493,15,136,3,0,32,0,0,23,45,99,5,165,213,229,37,4,5,0,11,26
22,2761,8200,1419,1246,0,1225,0,0,26,0.449621466357777,0,3,0,145,207,316,72,131,70,80,1107,118,297,6,2,82,0,0,76,117,149,27,436,473,501,81,24,2,6,72,91
23,358,981,243,223,0,192,0,0,34,0.180921319508673,0,0,0,1,6,9,7,75,5,3,119,4,10,0,3,11,1,0,2,24,30,3,60,42,70,32,20,17,0,8,19
24,1932,6420,1145,989,0,958,0,0,35,0.228098822834791,0,1,0,240,188,171,57,110,54,37,846,155,289,1,3,17,2,0,27,100,205,27,240,263,407,57,28,10,1,24,45
25,2943,9116,2023,1621,0,1571,0,0,51,0.49152640021347,0,0,2,218,214,133,27,182,36,56,1427,133,190,46,0,92,1,0,14,93,140,8,545,468,417,42,47,7,15,40,104
26,945,2894,615,489,0,483,0,0,6,0.29315316503504,0,0,0,8,139,32,12,64,4,2,443,26,19,4,0,18,0,0,9,18,41,5,206,106,127,22,6,0,0,21,7
27,1754,5053,1358,1185,0,1118,0,0,69,0.356870740514315,0,1,0,63,116,44,113,66,15,19,1051,37,238,3,2,10,4,0,25,53,108,1,189,359,407,45,25,47,0,7,25
30,9952,31354,9517,7751,0,7620,0,0,148,0.452018453969755,0,17,3,896,860,1503,179,351,63,94,7337,597,1048,25,13,456,6,1,218,553,747,67,1545,2998,3215,401,83,66,4,182,394
31,8001,28235,8854,7355,0,7191,0,0,178,0.697986704563248,3,6,0,531,1016,889,142,408,325,226,6763,306,1075,30,3,532,16,0,245,556,636,73,1150,3086,3255,511,99,83,10,91,476
32,3098,10669,4002,3279,0,3217,0,0,67,0.371483566468822,0,0,0,419,644,453,50,387,181,111,2874,148,538,4,7,127,4,0,105,311,291,149,509,1365,1327,105,52,19,6,14,235
33,7137,26704,10748,9021,0,8940,0,0,102,0.939193445114809,0,6,0,1344,1441,508,154,471,475,429,8291,325,960,60,8,520,20,0,439,671,519,247,2183,4147,4453,236,56,46,2,48,499
34,3005,9609,3970,3191,0,3116,0,0,81,0.274393835554596,0,4,0,300,163,104,18,145,101,116,2935,100,1219,30,1,264,10,0,45,118,126,6,330,1149,968,41,23,60,0,18,187
35,809,2611,789,638,0,612,0,0,27,0.161192114219014,0,0,0,71,67,62,8,48,6,8,567,16,129,4,0,33,0,0,16,28,28,17,167,228,223,9,16,11,1,24,43
36,7043,22964,7725,6189,0,6117,0,0,78,0.775780700621853,1,1,1,921,912,850,36,252,154,81,5870,327,319,24,4,321,1,1,211,133,362,55,1056,2527,2701,220,47,32,5,44,222
37,904,3092,1281,1028,0,1025,0,0,6,0.415938369910015,0,0,0,52,114,48,2,30,4,2,991,1,80,0,0,31,0,0,13,35,19,19,252,711,390,2,0,6,0,2,7
38,433,1490,496,449,0,410,0,0,39,0.154218688282471,0,0,0,105,75,81,7,65,8,4,355,16,105,4,0,54,2,0,13,27,58,23,99,185,229,37,20,19,0,10,31
39,195,731,245,223,0,140,0,0,83,0.0653487513406751,0,0,24,1,20,0,2,25,0,0,118,27,10,0,7,0,0,0,0,5,2,9,16,49,74,1,74,17,0,1,8
40,5539,19872,6343,5051,0,4901,0,0,158,0.442785472148171,0,0,0,530,658,837,66,384,100,48,4644,205,545,158,7,342,2,0,34,157,414,75,324,2360,2441,82,125,33,6,50,501
41,2935,9581,3544,2802,0,2733,0,0,74,0.27489912026395,0,0,1,649,687,773,63,168,37,60,2560,315,582,13,0,94,7,0,58,181,270,93,392,1382,1373,123,52,22,1,24,114
42,6456,19085,7292,5713,0,3109,0,0,2686,1.28370771999757,0,0,416,397,271,96,68,1055,291,260,1937,180,313,58,220,302,359,0,50,51,148,53,451,913,838,99,2337,349,73,82,185
43,1450,4665,1459,1161,0,1136,0,0,30,0.376780458043013,0,2,0,300,240,60,10,81,33,36,1080,24,142,5,0,4,4,0,47,89,85,9,186,472,522,31,18,12,2,8,108
44,1634,6137,2052,1605,0,1569,0,0,39,0.223328273081081,0,3,0,497,155,60,5,219,16,15,1373,75,73,0,0,19,0,0,8,32,53,55,33,682,660,5,24,15,3,0,61
45,1690,4565,1558,1196,0,1154,0,0,46,0.131495330596413,1,3,0,281,62,96,10,148,18,22,994,205,70,6,0,61,2,0,22,58,79,86,80,442,328,159,31,15,0,61,44
46,1448,5257,2010,1583,0,1341,0,0,245,0.223165510425904,3,2,0,69,114,65,5,66,75,157,1164,31,92,2,0,87,7,0,48,52,45,41,144,642,744,22,223,41,23,4,61
47,3253,10378,4418,3998,0,3959,0,0,40,0.537604044804819,0,0,4,677,399,550,28,74,38,55,3845,120,193,3,0,97,3,0,18,105,94,2,546,972,1574,64,21,22,1,1,120
