"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
9401,2831,12698,2424,2198,0,0,1028,1345,9,3.0315986924679,0,7,2,22,107,308,73,81,10,6,279,68,214,9,6,888,4,0,140,371,524,709,667,10,894,74,6,3,2,240,88,"94"
9402,1285,5580,1357,1011,0,0,643,409,10,2.44468625317374,2,2,3,5,15,93,20,3,0,0,33,4,26,3,2,613,2,0,32,88,213,136,320,75,242,26,8,2,1,11,13,"94"
9403,1872,9149,2174,1895,0,0,1232,834,1,4.07649614937831,0,4,4,3,86,226,68,34,7,4,220,90,116,9,1,645,2,0,626,349,374,274,677,23,1115,26,1,0,1,12,39,"94"
9404,423,1778,377,324,0,0,143,193,0,1.09867751780265,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,143,0,0,0,2,13,179,85,5,47,0,0,0,0,0,1,"94"
9405,2005,11041,1860,1521,0,0,1196,434,1,3.43915343915344,3,0,40,0,0,69,120,2,0,0,33,0,0,0,3,839,0,0,433,194,190,122,449,1,806,1,0,1,0,1,176,"94"
9406,743,3868,773,612,0,0,477,196,0,3.51805012646585,0,0,28,60,74,216,22,29,10,18,102,3,19,2,3,316,8,0,162,47,93,75,201,2,302,1,0,0,0,1,13,"94"
9407,2252,10370,2191,1906,0,0,1352,708,0,4.20871331728752,0,0,0,16,41,117,10,4,1,0,107,10,57,0,1,931,4,0,478,306,248,240,880,5,1007,1,0,0,0,2,2,"94"
9408,609,2860,537,484,0,0,322,208,1,4.78166370282553,0,1,2,40,92,337,7,7,0,0,284,0,198,1,9,166,2,0,167,79,119,25,108,23,301,12,1,0,0,0,4,"94"
9409,2849,15104,2991,2738,0,0,1648,1313,2,4.78972780071374,3,0,5,30,64,35,205,114,0,7,184,0,167,2,5,1366,10,0,310,609,660,232,952,8,1425,0,0,2,0,0,0,"94"
9410,1905,8874,1729,1511,0,0,633,998,0,2.47319747933546,0,9,8,0,24,469,28,2,1,0,13,0,0,0,5,215,5,0,415,396,536,137,358,2,927,0,0,0,0,0,0,"94"
9411,358,2107,294,238,0,0,211,30,0,1.65312217823158,0,0,0,0,0,0,0,9,0,6,6,0,1,3,0,210,0,0,1,3,0,27,56,0,185,0,0,0,0,0,0,"94"
9412,128,587,122,96,0,0,76,22,0,0.818553888130969,0,0,0,0,0,12,0,0,0,0,9,0,0,1,1,69,0,0,7,11,5,7,24,3,36,0,0,0,0,0,0,"94"
