"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
3001,2117,6472,1481,1166,0,1138,0,0,35,0.505337245435279,0,0,0,322,220,378,77,5,1,1,1133,225,384,13,4,55,0,1,28,185,211,4,421,399,401,234,26,9,1,88,91,"30"
3002,433,1450,418,375,0,366,0,0,9,0.519045509910309,0,1,0,18,31,24,4,30,12,7,340,23,25,0,0,7,2,0,16,31,28,0,47,155,153,19,2,7,0,17,7,"30"
3003,480,1640,536,486,0,481,0,0,6,1.1851924108667,0,3,0,21,45,25,5,47,6,6,452,153,49,0,0,32,0,0,32,37,33,2,204,265,286,9,3,3,0,5,53,"30"
3004,71,224,61,50,0,48,0,0,2,0.0921777925262246,0,0,0,6,14,17,3,4,0,0,45,0,9,0,0,0,3,0,4,1,5,0,3,18,21,6,0,2,0,2,4,"30"
3005,45,171,70,67,0,67,0,0,0,0.420352594265638,0,0,0,4,0,67,0,6,0,0,61,0,0,0,0,0,0,0,0,0,0,2,0,36,35,0,0,0,0,0,0,"30"
3006,441,1862,633,553,0,545,0,0,8,0.933664252308835,0,4,0,15,28,50,4,3,0,5,537,1,32,1,4,62,0,0,18,10,7,3,22,100,277,9,7,1,0,1,18,"30"
3007,339,864,266,216,0,212,0,0,4,0.387506503292011,0,0,0,6,13,32,5,20,3,19,180,2,23,0,0,18,0,0,3,16,37,5,89,64,66,21,4,1,0,2,17,"30"
3008,296,993,278,214,0,211,0,0,3,0.260283636186723,0,0,0,12,24,18,2,6,8,5,200,10,14,0,0,15,0,0,7,8,16,1,54,88,107,2,0,3,0,0,6,"30"
3009,867,2755,964,670,0,667,0,0,3,1.29953255619993,0,4,0,198,86,261,6,16,2,0,654,45,119,0,2,32,0,0,9,41,73,2,23,359,337,14,2,1,0,18,15,"30"
3010,35,122,39,27,0,25,0,0,2,0.0275633958103638,0,0,0,0,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,2,6,9,10,10,8,0,2,0,0,0,0,"30"
3011,27,61,26,17,0,17,0,0,0,0.0633005659815311,0,0,0,0,1,9,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,"30"
3012,55,110,35,27,0,26,0,0,1,0.0524638582309964,0,0,0,0,1,1,1,3,0,2,22,3,1,0,0,4,0,0,0,1,1,0,2,8,8,0,1,0,0,0,1,"30"
3013,85,289,74,52,0,51,0,0,1,0.100531657805703,0,0,0,12,13,7,1,6,0,0,46,3,2,0,0,7,0,0,2,2,4,4,2,28,24,1,0,1,1,1,5,"30"
3014,602,1776,583,440,0,439,0,0,5,0.491966412111319,0,0,2,8,40,75,23,45,5,4,423,22,50,0,0,26,0,0,9,40,60,9,176,104,119,18,0,5,0,37,73,"30"
3015,220,706,252,201,0,195,0,0,6,0.214766534886206,0,0,0,0,31,35,2,19,1,4,181,35,11,0,0,24,0,0,1,19,27,0,25,63,49,3,1,5,2,0,10,"30"
3016,196,660,193,169,0,167,0,0,2,0.330362029869419,0,0,1,0,3,64,3,8,1,3,156,0,6,0,0,5,1,0,2,17,14,0,14,67,53,0,0,2,0,0,1,"30"
3017,921,3396,1089,936,0,932,0,0,4,1.51368135066951,0,1,0,0,8,18,8,19,5,6,918,26,49,4,0,64,0,0,20,30,50,6,93,355,362,2,4,0,0,0,13,"30"
3018,88,260,74,59,0,57,0,0,2,0.0915310507454351,0,0,0,0,8,6,1,12,0,1,48,0,8,0,0,0,0,0,3,10,15,3,32,29,28,5,0,2,0,4,6,"30"
3019,27,84,35,27,0,27,0,0,0,0.117565096229208,0,0,0,6,9,15,0,6,0,0,23,3,7,0,0,1,0,0,10,9,9,5,6,13,20,0,0,0,0,0,0,"30"
3020,278,842,199,173,0,165,0,0,8,0.237866080021999,0,0,0,10,17,6,2,5,1,8,153,2,12,0,0,10,0,0,3,2,12,5,38,67,54,2,5,3,0,2,3,"30"
3021,987,2613,653,600,0,589,0,0,14,0.559419695302739,0,0,0,139,153,166,21,48,8,15,567,11,163,2,1,57,0,0,29,38,52,0,208,303,298,40,3,11,0,4,35,"30"
3022,82,237,95,87,0,86,0,0,1,0.20142152663626,0,0,0,13,27,12,3,0,0,1,85,18,9,3,0,2,0,0,10,15,10,0,27,36,40,6,1,0,0,0,0,"30"
3023,198,680,286,247,0,239,0,0,8,0.850199642021203,0,2,0,91,71,38,2,8,1,1,233,2,34,0,0,4,0,0,2,9,32,4,13,81,118,0,2,6,0,0,7,"30"
3024,12,48,13,10,0,9,0,0,1,0.0552272601756227,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,"30"
3025,36,128,46,43,0,42,0,0,1,0.143937872397402,0,0,0,2,2,1,0,4,2,3,39,1,0,0,0,4,0,0,1,1,1,0,7,25,24,4,1,0,0,1,12,"30"
3026,19,56,12,11,0,11,0,0,0,0.0718954248366013,0,0,0,0,1,2,0,1,0,0,10,0,1,0,0,0,0,0,0,0,1,0,2,2,4,1,0,0,0,0,0,"30"
3027,14,46,16,15,0,10,0,0,5,0.0752974248280709,0,0,0,0,0,0,0,6,4,2,8,0,2,0,0,0,0,0,0,0,3,0,2,1,1,0,5,0,0,0,0,"30"
3028,323,863,301,232,0,230,0,0,4,0.860949270790812,0,2,0,6,0,8,2,4,3,1,223,0,6,1,0,2,0,0,1,1,5,0,4,100,100,1,2,2,0,0,2,"30"
3029,64,262,122,114,0,107,0,0,7,0.562435245942079,0,0,0,0,1,0,1,0,0,0,107,1,1,0,0,11,0,0,1,0,0,0,0,10,16,0,7,0,0,0,0,"30"
3030,267,498,220,170,0,169,0,0,1,1.08397628004846,0,0,0,4,3,0,0,1,0,0,168,0,0,0,0,0,0,0,0,4,0,0,4,33,42,0,1,0,0,0,4,"30"
3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30"
3032,327,1186,447,297,0,292,0,0,5,1.06596798506927,0,0,0,3,10,168,3,4,0,0,289,11,31,1,2,13,0,0,7,24,35,3,16,170,156,4,3,2,0,0,11,"30"
