"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
8001,37770,92606,18033,14461,20367,748,1332,8.19711411172888,658,446,28288,92492,92492,88868,91457,92507,92503,92503,92501,92501,92501,92501,9362,25702,402,67,83691,82825,43336,92455,92037,92478,92587,92587,43485,2457,3907,92473,92481,0,5,19,310,634,2863,6250,126,59,49,2293,859,603,148,55,2924,4,0,228,1036,1481,3369,47913,2961,10136,506,48,22,0,481,8353,"80"
8002,7970,24116,3165,2446,5164,588,896,8.58670012547051,316,177,10120,24116,24116,23397,23886,24116,24116,24116,24116,24116,24116,24116,3462,9000,152,48,22229,21878,12015,24116,24066,24110,24110,24110,12081,1862,2541,24110,24112,0,18,16,95,417,5832,366,24,24,39,3122,60,302,23,40,616,7,6,182,1315,1394,79,5170,5299,8961,1140,18,11,6,45,42,"80"
8003,10272,28936,3594,2762,6226,559,1355,8.03417056074766,498,286,11127,28936,28936,28044,28598,28936,28936,28936,28935,28936,28936,28936,3607,9775,302,32,26417,26066,14032,28936,28908,28936,28936,28936,14143,1722,3447,28936,28935,11,14,0,13,53,2815,218,41,0,0,165,9,52,13,0,0,0,0,151,659,950,138,2825,7717,12882,936,6,2,2,368,92,"80"
8004,15415,45218,5840,4732,9823,719,1725,8.19578332792734,517,323,18774,45218,45218,43642,44958,45218,45218,45218,45218,45218,45218,45218,6354,16726,203,41,41518,41101,23334,45218,45178,45218,45218,45216,23532,2538,4773,45218,45218,0,5,0,42,184,7745,145,6,7,15,1040,38,118,10,5,2877,7,0,114,344,1852,0,9638,7057,12826,769,8,0,4,454,712,"80"
8005,7160,20301,2852,2342,4523,375,1149,8.73617318435754,107,74,7753,20301,20301,19476,20164,20301,20301,20301,20296,20301,20301,20301,2480,6929,95,13,18472,18264,9830,20301,20283,20299,20301,20301,9879,1160,2945,20301,20301,0,0,0,14,134,355,65,54,6,6,1102,78,55,4,7,1395,3,0,57,180,261,0,4181,2730,6751,1048,9,9,1,48,200,"80"
8006,9400,26168,5772,4117,6778,621,1164,8.25946808510638,317,189,10146,26168,26168,25295,25490,26168,26168,26168,26160,26168,26168,26168,3339,9291,230,137,22924,22474,13797,26165,25981,26168,26168,26168,13954,1996,3038,26165,26165,6,19,0,37,218,1160,85,95,37,33,603,956,197,30,6,1643,24,0,152,648,930,2,3865,8044,11941,744,5,0,0,199,166,"80"
8007,22029,65885,15374,12123,12068,633,768,8.00254210359072,876,662,27400,65879,65879,62781,64849,65885,65885,65885,65882,65885,65885,65885,8980,24999,1295,14,61269,60705,28258,65885,65811,65867,65865,65864,28391,2100,2084,65872,65878,0,0,0,3900,376,7432,251,55,21,1,3239,509,1041,59,0,5114,22,0,197,761,2190,982,10630,15289,21328,917,5,4,0,20,56,"80"
8008,22650,67882,9549,7376,13331,1289,2650,7.97377483443709,691,445,29166,67882,67882,65026,66579,67880,67880,67880,67872,67880,67880,67880,9392,26881,1111,55,62864,62082,31624,67879,67770,67874,67874,67872,31868,4386,7389,67874,67875,0,18,110,643,1213,7580,1458,123,95,112,5960,1324,1285,94,66,6550,46,0,671,2581,3281,626,19934,9899,28655,2311,30,2,22,648,778,"80"
8009,34477,92099,14641,11539,16165,702,1079,8.12008005336891,744,553,34200,92099,92099,87670,89617,92099,92099,92099,92089,92099,92099,92099,11352,31179,1063,199,86183,85488,38357,92099,91604,92092,92091,92088,38507,2656,3345,92095,92089,0,9,92,131,535,4293,429,92,95,106,2510,485,428,52,4,90,21,0,181,2144,2806,0,24033,10481,21070,1009,22,13,0,495,698,"80"
8010,5549,17612,2297,1926,3549,217,201,7.88268156424581,247,181,7654,17612,17612,17002,17461,17612,17612,17612,17612,17612,17612,17612,2802,6705,55,19,16478,16327,9072,17605,17602,17612,17612,17612,9132,873,669,17612,17612,0,0,0,0,17,122,0,0,0,2,5,99,93,0,0,1577,0,0,0,24,61,0,4595,3369,6658,0,0,0,0,1,0,"80"
8011,16801,47372,6236,5407,7238,328,485,7.53425391345753,188,128,19886,47372,47372,44354,46877,47372,47372,47372,47358,47372,47372,47372,6709,17750,384,103,44449,44086,17204,47365,47329,47372,47372,47372,17264,1176,1468,47372,47371,0,0,5,632,958,7659,1727,209,347,352,10752,356,1922,139,24,2776,56,0,286,557,1525,30,26305,10485,18500,651,32,8,0,91,177,"80"
8012,21263,58612,13271,10072,14428,1355,2924,8.15797394535108,515,303,22300,58612,58612,56189,57564,58612,58612,58612,58604,58609,58609,58606,7218,20601,699,6,51880,50966,30185,58612,58573,58610,58610,58610,30364,3969,7064,58607,58608,0,21,5,290,221,31307,1084,2204,0,0,2589,210,418,79,15,2871,25,0,358,2754,9558,4170,11549,10113,19608,1947,2,8,0,974,168,"80"
8013,15648,44400,8923,6854,9435,591,1357,8.23696319018405,567,378,17829,44397,44397,42784,42656,44400,44400,44400,44393,44400,44400,44400,5671,16446,237,15,40476,39895,21551,44342,44183,44389,44392,44392,21638,2113,3643,44391,44387,2,0,2,184,440,2794,583,115,246,160,3823,697,1319,94,6,4141,15,0,336,2050,3350,1461,16967,6627,12218,1447,31,44,3,1621,316,"80"
8014,17755,53386,6742,5447,10922,891,1029,8.09411433399043,685,398,21964,53386,53386,51537,52966,53386,53386,53386,53313,53386,53386,53386,7172,19189,647,150,49520,48922,25688,53330,53320,53379,53383,53383,25950,3063,2969,53375,53375,0,5,8,311,1063,3128,442,441,274,305,4213,901,1007,181,41,3675,31,0,310,1488,1582,139,12177,8178,17866,1296,35,16,16,463,652,"80"
8015,6809,17638,2439,1968,3967,276,518,7.7538551916581,100,66,5583,17638,17638,17026,17395,17638,17638,17638,17636,17638,17638,17638,1734,4977,125,31,15999,15786,8701,17638,17611,17627,17633,17630,8778,937,1358,17633,17628,0,0,4,14,134,382,97,70,10,5,789,537,134,14,0,809,9,0,51,312,281,54,10129,2256,3824,433,13,3,0,24,58,"80"
