"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"760103",1000,3561,787,604,759,30,39,8.289,0,0,1475,3561,3561,3507,3552,3561,3561,3561,3561,3561,3561,3561,425,1348,49,42,3410,3395,2377,3561,3547,3561,3561,3561,2380,144,141,3561,3561,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,168,445,0,0,666,837,0,0,0,0,0,0,"76"
"760104",817,2878,491,362,599,20,22,8.25458996328029,3,3,1226,2878,2878,2828,2854,2878,2878,2878,2878,2878,2878,2878,383,1018,82,0,2780,2767,1654,2873,2878,2878,2878,2878,1669,78,61,2878,2878,0,0,0,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,5,324,0,0,528,711,0,8,0,0,0,0,"76"
"760105",1923,5642,738,596,1236,52,260,8.15964638585543,92,83,2137,5642,5642,5497,5629,5642,5642,5642,5642,5642,5642,5642,658,2015,253,0,5276,5206,3202,5642,5642,5642,5642,5642,3222,205,736,5642,5642,0,0,0,0,0,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1509,0,0,2192,1679,0,0,0,0,0,0,"76"
"760106",1304,3593,548,461,858,16,47,7.95398773006135,4,4,1113,3593,3593,3509,3592,3593,3593,3593,3593,3593,3593,3593,343,1081,69,0,3300,3271,2094,3593,3593,3593,3593,3593,2097,65,141,3593,3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,338,0,0,40,617,0,0,0,0,0,0,"76"
"760107",990,3065,583,489,640,23,54,8.05757575757576,14,14,1082,3065,3065,3029,3044,3065,3065,3065,3065,3065,3065,3065,315,1038,51,3,2907,2875,1790,3065,3065,3065,3065,3065,1802,75,175,3065,3065,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,237,387,0,0,0,0,0,0,"76"
"760108",1530,4732,606,482,1009,19,156,8.27254901960784,34,20,1551,4732,4732,4648,4728,4732,4732,4732,4732,4732,4732,4732,376,1499,181,0,4510,4483,2762,4732,4732,4732,4732,4732,2766,72,523,4732,4732,0,0,0,0,0,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,0,0,1774,1822,0,0,0,0,0,0,"76"
"760109",331,903,227,172,195,13,15,8.08157099697885,0,0,320,903,903,881,897,903,903,903,903,903,903,903,67,309,42,0,838,834,490,903,903,903,903,903,493,51,43,903,903,0,0,9,0,0,598,0,0,0,0,0,0,0,0,9,0,0,0,0,63,242,0,0,339,239,0,0,0,0,0,0,"76"
"760110",479,1546,545,411,342,2,2,7.80375782881002,24,14,522,1546,1546,1527,1546,1546,1546,1546,1546,1546,1546,1546,182,411,0,7,1474,1464,946,1546,1546,1546,1546,1546,946,6,6,1546,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,72,82,0,0,0,0,0,0,"76"
"760111",1634,4490,444,363,1136,22,49,7.99082007343941,11,11,1049,4490,4490,4389,4483,4490,4490,4490,4490,4490,4490,4490,259,1044,182,0,4137,4095,2694,4490,4490,4490,4490,4490,2694,92,156,4490,4490,0,0,10,0,0,2728,0,0,0,0,0,0,0,0,4,0,0,0,0,50,959,0,0,1569,1603,0,8,0,0,0,0,"76"
"760112",978,2448,300,251,538,4,29,8.1758691206544,5,5,623,2448,2448,2389,2448,2448,2448,2448,2448,2448,2448,2448,214,599,30,18,2261,2223,1302,2448,2448,2448,2448,2448,1302,10,100,2448,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,49,180,0,0,0,0,0,0,"76"
"760113",1155,3088,955,774,769,11,7,8.14978354978355,0,0,747,3088,3088,3045,3062,3088,3088,3088,3088,3088,3088,3088,234,693,7,9,2856,2841,1884,3088,3087,3088,3088,3088,1890,44,12,3088,3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,84,0,0,0,0,0,0,"76"
"760114",587,1890,443,362,375,25,28,7.88074957410562,12,4,740,1890,1890,1833,1867,1890,1890,1890,1890,1890,1890,1890,279,682,20,0,1781,1769,1126,1890,1872,1890,1890,1890,1126,105,113,1890,1890,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,495,0,0,0,0,0,0,"76"
"760115",560,2143,389,321,369,30,91,8.24821428571429,27,27,1050,2143,2143,2099,2142,2143,2143,2143,2143,2143,2143,2143,289,888,0,0,2085,2085,1217,2143,2143,2143,2143,2143,1236,102,285,2143,2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,739,0,0,0,0,0,0,"76"
"760116",454,1386,407,315,419,8,75,8.1057268722467,0,0,461,1386,1386,1374,1371,1386,1386,1386,1386,1386,1386,1386,140,374,5,6,1253,1246,1047,1386,1383,1386,1386,1386,1047,54,206,1386,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,320,0,0,0,0,0,0,"76"
"760117",1155,3710,821,669,759,17,99,8.40779220779221,12,12,1645,3710,3710,3593,3707,3710,3710,3710,3710,3710,3710,3710,526,1492,5,0,3507,3488,2096,3710,3710,3710,3710,3710,2098,68,388,3710,3710,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,923,1072,0,0,0,0,0,0,"76"
"760118",1128,3651,779,610,746,44,9,8.46010638297872,88,88,1552,3651,3651,3566,3649,3651,3651,3651,3651,3651,3651,3651,581,1282,0,0,3493,3489,2097,3651,3645,3651,3651,3651,2106,185,32,3651,3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,782,0,0,0,0,0,0,"76"
"760119",495,1597,453,335,277,1,7,7.85252525252525,0,0,681,1597,1597,1538,1597,1597,1597,1597,1597,1597,1597,1597,147,587,0,0,1536,1534,780,1597,1597,1597,1597,1597,780,3,23,1597,1597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,82,0,0,0,0,0,0,"76"
"760120",449,1001,319,220,317,9,9,9.06236080178174,0,0,245,1001,1001,978,1001,1001,1001,1001,1001,1001,1001,1001,47,232,0,0,873,853,646,1001,1000,1001,1001,1001,646,27,25,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,46,0,0,0,0,0,0,"76"
"760121",757,2470,506,389,516,23,61,8.27608982826949,28,14,1003,2470,2470,2421,2457,2470,2470,2470,2470,2470,2470,2470,292,931,10,5,2351,2311,1519,2470,2465,2470,2470,2470,1524,84,201,2470,2470,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,127,502,0,0,562,806,0,0,0,0,0,0,"76"
"760122",1186,4184,1622,1080,844,51,223,8.00421585160202,34,18,1781,4184,4184,4132,4179,4184,4184,4184,4184,4184,4184,4184,593,1583,186,0,4019,3987,2412,4184,4184,4184,4184,4184,2417,188,696,4184,4184,0,0,10,0,0,3133,0,0,0,0,0,0,0,0,10,0,0,0,0,74,888,0,0,1721,1704,0,9,0,0,0,0,"76"
"760123",1394,4956,1894,1270,860,50,91,8.05738880918221,140,95,2341,4956,4956,4887,4944,4956,4956,4956,4956,4956,4956,4956,638,2017,281,0,4838,4815,2551,4956,4956,4956,4956,4956,2551,223,331,4956,4956,0,0,0,0,0,4142,0,0,0,0,0,0,0,0,0,0,0,0,0,133,914,0,0,2324,2091,0,0,0,0,0,0,"76"
"760124",552,1839,483,387,398,23,59,8.35869565217391,2,0,719,1839,1839,1811,1837,1839,1839,1839,1839,1839,1839,1839,182,650,0,0,1765,1745,1123,1839,1839,1839,1839,1839,1133,99,171,1839,1839,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,52,232,0,0,492,618,0,0,0,0,0,0,"76"
"760151",3998,10020,1156,977,3066,26,371,8.09079539769885,0,0,2079,10020,10020,9775,9962,10020,10020,10020,10020,10020,10020,10020,558,2127,140,51,8739,8625,6681,10020,9988,10020,10020,10020,6684,92,1030,10020,10020,0,0,0,0,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1274,0,0,1752,1800,0,0,0,0,0,0,"76"
"760201",1283,3494,688,547,815,28,167,9.31644583008574,27,17,1113,3494,3494,3409,3490,3494,3494,3494,3494,3494,3494,3494,278,1055,126,12,3209,3166,1956,3494,3494,3494,3494,3494,1964,84,430,3494,3494,0,0,0,0,0,108,0,11,0,0,0,0,0,0,0,0,0,0,0,0,141,13,0,543,486,0,0,0,0,0,0,"76"
"760202",808,2290,494,377,599,12,36,9.30693069306931,3,3,613,2290,2290,2232,2282,2290,2290,2290,2290,2290,2290,2290,173,585,0,0,2122,2100,1434,2290,2290,2290,2290,2290,1441,61,111,2290,2290,0,0,0,0,0,217,0,1,0,0,0,0,0,0,0,6,0,0,0,36,537,0,0,107,114,0,0,0,0,0,0,"76"
"760203",1003,2965,664,501,782,45,266,7.2382851445663,2,2,872,2965,2965,2904,2929,2965,2965,2965,2965,2965,2965,2965,262,871,6,1,2755,2718,1988,2965,2809,2965,2965,2965,1993,171,805,2965,2965,0,0,0,0,0,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,643,661,0,0,0,0,0,0,"76"
"760204",786,2623,618,424,626,50,91,8.13740458015267,18,13,908,2623,2623,2594,2623,2623,2623,2623,2623,2623,2623,2623,325,841,40,0,2485,2473,1674,2623,2623,2623,2623,2623,1680,194,233,2623,2623,0,0,0,0,0,1206,5,8,0,0,0,0,0,0,0,0,0,0,6,74,809,0,0,829,766,0,0,0,0,0,0,"76"
"760205",728,2006,570,430,494,45,129,7.96840659340659,49,43,759,2006,2006,1914,2006,2006,2006,2006,2006,2006,2006,2006,263,653,12,0,1815,1785,1086,2006,2006,2006,2006,2006,1099,134,361,2006,2006,0,6,0,0,0,1667,8,1,0,0,1,0,0,0,0,4,0,0,19,46,558,0,0,660,687,0,0,0,0,0,0,"76"
"760206",896,3118,787,521,789,27,17,7.95758928571429,0,0,881,3118,3118,3096,3072,3118,3118,3118,3118,3118,3118,3118,281,858,13,15,2961,2929,2227,3118,3118,3118,3118,3118,2233,95,61,3118,3118,0,0,0,0,0,1705,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,19,6,882,892,0,0,0,0,0,0,"76"
"760207",1206,4276,791,536,752,53,143,8.28358208955224,29,19,2095,4276,4276,4174,4270,4276,4276,4276,4276,4276,4276,4276,640,1895,21,43,4151,4132,2390,4276,4276,4276,4276,4276,2392,203,450,4276,4276,0,0,0,0,0,2131,0,5,0,0,0,2699,0,0,0,0,0,0,0,0,939,0,0,1821,1703,0,0,0,0,0,0,"76"
"760208",704,2237,650,448,522,28,39,7.94602272727273,41,29,894,2237,2237,2191,2139,2237,2237,2237,2237,2237,2237,2237,210,841,35,18,2123,2101,1414,2237,2228,2237,2237,2237,1428,123,127,2237,2237,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,693,644,0,0,0,0,0,0,"76"
"760209",516,1785,394,275,317,26,29,9.8468992248062,0,0,674,1785,1785,1761,1785,1785,1785,1785,1785,1785,1785,1785,243,584,29,0,1737,1731,996,1785,1785,1785,1785,1785,996,88,97,1785,1785,0,0,0,0,0,210,0,1,0,0,0,0,0,0,0,0,0,0,1,0,30,12,0,473,322,0,0,0,0,0,0,"76"
"760210",1131,3668,626,412,645,53,87,8.42528735632184,67,33,1781,3668,3668,3588,3667,3668,3668,3668,3667,3668,3668,3668,503,1621,16,0,3511,3475,1868,3668,3665,3668,3668,3668,1875,176,310,3668,3668,0,0,0,0,0,591,0,12,0,0,0,2458,0,0,0,0,0,0,0,0,533,0,0,1657,1485,0,0,0,0,0,0,"76"
