"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"910102",627,1522,439,400,0,329,90,0,0,3.5301385579384,0,0,0,0,0,16,1,328,0,0,2,0,0,0,0,82,0,0,8,1,28,0,25,18,87,6,0,1,0,79,0,"91"
"910103",27,119,35,33,0,0,33,0,0,0.544374793797427,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,12,3,5,0,6,1,19,0,0,0,0,0,0,"91"
"910104",148,720,207,164,0,0,164,0,0,2.17911241031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,14,0,0,0,0,0,108,0,0,0,0,0,0,"91"
"910105",301,1342,328,256,0,69,189,0,0,3.01389215917118,0,0,0,2,24,239,15,0,0,0,69,0,12,0,0,152,2,0,40,20,53,0,9,0,93,3,0,0,0,1,0,"91"
"910106",278,980,349,316,0,259,71,0,0,8.95184135977337,0,0,0,2,171,162,5,0,247,248,172,32,19,0,6,53,1,0,11,9,6,0,29,0,206,0,0,0,0,0,2,"91"
"910107",117,405,146,130,0,107,29,0,0,5.49915397631134,0,0,0,55,1,122,0,59,0,0,48,4,0,0,0,29,0,0,0,0,7,0,1,0,99,0,0,0,0,0,0,"91"
"910108",525,1686,537,484,0,446,67,0,0,10.3662454487042,0,0,0,0,9,5,0,1,3,8,440,0,175,0,0,58,4,0,5,2,18,0,19,7,224,2,0,0,0,0,7,"91"
"910109",201,986,361,337,0,189,159,0,0,8.37267080745342,0,0,0,0,189,321,4,0,0,0,189,0,2,0,0,149,7,0,3,134,148,0,10,0,264,0,0,0,0,0,0,"91"
"910110",28,150,56,52,0,0,52,0,0,2.42311276794035,0,0,0,0,3,44,2,0,0,0,0,0,0,0,0,45,3,0,4,43,14,0,2,0,45,0,0,0,0,0,0,"91"
"910111",179,764,228,172,0,117,64,0,0,4.04896421845574,0,1,0,111,0,150,0,0,0,0,117,0,0,0,0,62,0,0,2,0,20,2,6,10,151,0,0,0,0,0,0,"91"
