"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
7101,1033,3681,757,674,356,0,326,0,0,1.01287889034158,0,0,0,51,177,40,155,7,0,0,71,1,35,2,0,181,0,0,154,23,65,1,136,120,164,127,0,0,0,1,5,"71"
7102,653,2249,530,498,368,0,151,0,0,1.90914318573893,0,0,0,73,290,222,42,25,7,10,167,4,97,5,0,32,10,0,110,18,34,2,128,169,221,4,0,0,0,6,9,"71"
7103,1635,6736,1342,1247,674,0,608,0,0,2.73237214601867,0,0,0,412,278,608,99,3,8,6,151,34,56,0,0,499,1,0,122,34,113,0,303,307,431,58,0,0,0,13,5,"71"
7104,355,1446,363,341,55,0,292,0,0,2.35497237569061,0,0,0,15,41,9,4,10,4,4,37,6,17,3,0,215,4,0,75,16,15,10,81,138,174,8,0,0,0,4,8,"71"
7105,528,1273,223,196,157,0,40,0,0,0.229626505459487,0,0,0,2,61,24,96,1,0,0,13,50,3,0,0,1,0,0,39,15,33,0,66,51,58,2,0,0,0,0,0,"71"
7106,888,3819,644,523,165,0,363,0,0,0.774378868192721,0,0,0,18,53,83,114,0,0,0,72,48,19,1,0,357,0,0,6,35,53,0,29,132,137,0,0,0,0,0,10,"71"
7107,713,2471,407,373,118,0,264,0,0,1.8826973551383,0,0,0,69,55,14,13,6,5,2,41,4,10,6,0,235,1,0,29,9,4,0,202,70,103,0,0,0,0,1,25,"71"
7108,228,664,158,142,31,0,115,0,0,1.17413593517447,0,0,0,0,31,27,0,0,0,0,18,0,28,0,0,0,0,0,115,56,28,0,115,36,45,0,0,0,0,0,0,"71"
7109,264,1092,229,180,50,0,133,0,0,0.491615229147321,3,0,0,5,21,8,23,0,0,0,10,4,7,0,0,96,0,0,37,15,1,4,18,20,36,0,0,0,0,0,0,"71"
7110,1241,4224,919,837,437,0,452,0,0,2.10624323712222,0,1,0,76,360,118,53,15,3,3,136,83,123,1,0,212,6,0,248,31,65,0,361,296,381,6,0,5,0,0,17,"71"
7111,103,358,69,60,60,0,0,0,0,0.245138094459879,0,0,0,0,57,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,"71"
7112,517,2072,374,359,38,0,324,0,0,1.85942922256177,0,0,0,13,26,13,4,9,0,0,55,0,17,0,0,151,0,0,175,6,12,1,68,104,144,3,0,0,0,3,17,"71"
7113,269,997,305,259,150,0,113,0,0,1.00746849229812,0,0,0,22,120,50,26,0,2,2,42,0,8,0,0,40,3,0,72,27,25,0,61,88,90,6,0,0,0,0,0,"71"
