"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
8401,360,1323,322,266,0,0,0,264,4,1.02889413220903,0,0,0,0,4,110,42,4,1,1,11,0,8,1,0,9,3,0,3,70,168,55,75,55,125,52,1,3,0,12,1,"84"
8402,874,2751,398,337,0,0,0,337,1,0.514715989797321,0,0,0,5,12,98,24,8,3,4,29,5,11,4,1,14,1,0,4,93,262,4,156,75,130,24,0,1,0,4,12,"84"
8403,253,669,140,122,0,0,0,122,0,0.600009836226823,0,0,0,4,17,11,11,12,0,2,17,11,18,4,0,5,0,0,2,35,56,45,21,23,27,4,0,0,0,4,10,"84"
8404,271,740,117,76,0,0,0,76,0,0.434956790476736,0,0,0,0,0,18,2,0,0,0,1,0,0,0,0,1,0,0,2,5,71,0,13,21,26,0,0,0,0,4,0,"84"
8405,103,326,34,27,0,0,0,27,0,0.260492040520984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,27,0,10,3,4,0,0,0,0,0,0,"84"
8406,386,1206,205,148,0,0,0,146,2,0.496078299926259,0,0,0,0,8,15,15,0,0,0,28,1,2,0,0,2,0,0,11,45,119,0,28,19,40,17,2,0,0,8,3,"84"
8407,498,1584,269,212,0,0,0,209,3,0.616171597977097,0,0,0,17,5,77,12,2,2,4,69,2,23,0,0,5,0,0,5,56,129,37,57,51,94,10,2,1,0,16,9,"84"
8408,207,699,118,108,0,0,0,105,5,0.346999100372703,0,0,0,11,0,31,3,0,0,0,11,0,0,0,0,7,0,0,1,3,101,2,16,23,26,13,3,2,0,7,0,"84"
8409,66,231,29,24,0,0,0,24,0,0.272417707150965,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,13,8,12,6,14,0,0,0,0,0,0,"84"
8410,104,370,88,81,0,0,0,81,1,0.320868325146569,0,0,0,0,0,35,5,0,0,0,3,2,1,0,0,5,0,0,1,19,49,27,0,11,26,1,1,0,0,3,0,"84"
8411,134,475,108,86,0,0,0,83,3,0.425658285488022,0,0,0,1,0,4,6,0,2,2,4,1,5,0,0,7,0,0,2,21,54,12,22,24,28,4,3,0,0,4,6,"84"
8412,468,1724,241,213,0,0,0,210,3,0.489688944065108,0,0,0,1,7,40,20,0,0,0,11,3,8,2,3,12,0,0,9,63,161,0,63,61,98,18,2,1,0,7,5,"84"
8413,143,506,61,49,0,0,0,49,0,0.329699905800027,0,0,0,0,1,11,10,0,0,0,5,0,3,0,0,0,0,0,6,23,37,0,13,16,28,6,0,0,0,1,0,"84"
8414,47,174,25,22,0,0,0,19,3,0.0580842750026402,0,0,0,0,0,11,1,5,13,13,9,0,8,0,0,1,0,0,6,5,13,1,17,1,13,1,1,2,0,1,2,"84"
8415,829,3080,469,406,0,0,0,403,6,1.28201079920427,0,2,0,16,20,98,25,15,4,5,60,20,26,1,1,23,1,0,17,85,202,188,226,67,122,59,5,1,0,57,27,"84"
8416,486,1836,296,269,0,0,0,264,6,0.557131909781911,0,0,0,48,29,132,14,7,13,11,85,38,48,1,0,15,0,0,15,141,137,0,160,52,133,37,6,0,0,16,12,"84"
8417,1114,4011,617,532,0,0,0,528,6,0.833450831100876,0,0,0,4,54,69,34,63,4,1,124,42,36,3,4,45,5,2,30,152,224,260,306,127,187,42,5,1,1,39,30,"84"
8418,130,535,80,73,0,0,0,73,1,0.420579593247681,0,0,0,2,5,5,4,10,7,2,22,2,11,1,0,5,2,0,7,43,43,0,37,15,45,14,0,1,0,3,4,"84"
8419,373,1441,210,182,0,0,0,181,1,1.55968806238752,0,0,0,3,26,33,3,7,29,36,48,14,27,0,1,12,3,0,3,64,71,78,65,40,96,20,1,0,0,15,18,"84"
