"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
4201,1981,7389,2603,2081,482,0,1341,0,335,2.37635746993868,4,2,0,45,333,69,130,115,5,5,99,9,53,1,7,1113,8,0,225,86,133,0,210,568,610,20,199,136,10,10,69,"42"
4202,449,2095,609,506,39,0,473,0,7,2.43397950839386,0,0,0,2,4,0,33,0,0,0,3,4,0,0,0,410,6,0,64,15,17,5,160,117,167,1,5,2,1,3,3,"42"
4203,1151,4616,2032,1501,96,0,1405,0,6,3.44867199705909,0,2,0,37,49,30,21,8,8,8,41,3,5,0,2,839,8,0,626,6,19,0,36,98,124,25,2,4,0,0,2,"42"
4204,897,3525,1278,1030,319,0,741,0,4,3.53211481087754,0,0,0,250,70,103,45,1,3,0,147,10,11,0,5,715,5,0,18,3,17,6,219,111,108,1,2,2,2,0,2,"42"
4205,1494,6317,3397,2934,1381,0,1741,0,1,7.6289035076315,0,0,0,1313,135,11,15,2,0,0,84,3,0,0,0,1355,0,0,425,43,94,51,68,2114,1596,12,0,1,0,2,6,"42"
4206,1,4,2,2,0,0,2,0,0,0.024245363074312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,"42"
4207,232,1119,463,379,11,0,371,0,0,2.22235252726633,6,6,0,0,0,0,5,0,0,0,0,0,0,0,0,362,0,0,9,0,0,5,50,15,20,0,0,0,0,0,0,"42"
4208,493,1058,606,490,429,0,100,0,4,2.94754571703561,3,0,0,225,186,13,153,104,35,26,221,115,153,54,1,8,6,0,85,23,77,2,144,151,177,71,0,4,0,67,88,"42"
4209,1876,8629,3080,2163,90,0,1759,0,719,2.99095660831328,1,1,162,66,11,0,16,0,0,0,3,0,2,0,52,1232,540,0,0,1,13,99,113,56,58,0,519,200,40,0,0,"42"
4210,874,3706,1348,1119,18,0,606,0,557,4.37092301081989,0,0,3,2,13,3,3,0,0,0,10,12,2,0,92,513,5,0,0,0,3,0,9,51,31,3,557,0,0,0,34,"42"
4211,280,1451,634,519,51,0,473,0,0,2.73258568946454,51,36,32,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,2,4,105,139,125,0,0,0,0,0,0,"42"
4212,1556,6138,2133,1827,10,0,957,0,1052,7.16695433861604,7,5,435,2,0,0,1,5,2,2,2,0,5,0,244,734,0,0,10,7,3,9,97,102,115,0,1052,0,0,0,3,"42"
4213,2,7,2,1,0,0,0,0,1,0.00400128040973111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"42"
4214,20,79,27,24,11,0,13,0,0,0.148038490007402,0,0,1,6,5,2,0,0,0,0,0,0,0,0,0,5,1,0,7,4,4,0,4,8,10,2,0,0,0,0,0,"42"
