"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"670102",2125,7155,2502,2083,1163,90,139,9.25035294117647,23,14,3025,7155,7155,6997,7078,7155,7155,7155,7155,7155,7155,7155,926,2845,3,6,6923,6864,3539,7155,7149,7155,7155,7155,3571,370,431,7154,7155,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,17,575,842,0,0,0,0,0,13,"67"
"670103",3053,8008,2771,2171,1404,90,60,9.053062561415,19,19,2496,8008,8008,7691,7987,8008,8008,8008,8008,8008,8008,8008,751,2284,0,4,7652,7606,3770,8008,8000,8008,8008,8008,3774,342,195,8008,8008,0,0,0,0,0,0,1,5,0,0,21,0,3,5,0,0,0,0,0,0,0,37,54,930,871,0,0,0,0,3,4,"67"
"670104",8058,14114,2497,2059,1733,59,149,8.48684537105982,12,6,3085,14114,14114,11203,14062,14114,14114,14114,14114,14114,14110,14109,1122,2665,40,16,13038,12924,3555,14114,14096,14101,14100,14100,3559,199,441,14096,14103,0,0,0,0,1,1,0,0,0,0,0,4,7,3,0,0,0,0,0,6,8,0,503,1197,501,0,0,0,0,0,10,"67"
"670105",2961,8783,3429,2487,1586,128,106,8.0016886187099,18,14,3357,8783,8783,8387,8775,8783,8783,8783,8783,8783,8783,8783,1190,3080,53,21,8438,8340,4202,8783,8781,8783,8783,8783,4219,496,307,8783,8783,0,0,0,8,3,134,6,6,0,0,11,1,6,0,0,13,0,0,0,0,0,0,436,0,0,0,0,0,0,0,6,"67"
"670106",4023,9985,3463,2623,2069,171,191,9.28063634103903,32,38,2958,9985,9985,9556,9977,9985,9985,9985,9985,9985,9985,9985,918,2759,0,10,9307,9206,4936,9985,9977,9985,9985,9985,4959,548,556,9985,9985,0,0,0,4,5,2,14,3,0,0,5,0,8,7,0,0,0,0,0,0,3,29,742,676,637,0,0,0,0,1,15,"67"
"670107",2797,8279,3588,2757,1564,144,168,8.60850911691098,86,37,3414,8279,8279,8077,8255,8279,8279,8279,8279,8279,8279,8279,943,3102,14,18,7801,7657,4348,8279,8267,8279,8279,8279,4381,548,522,8279,8277,0,0,0,2,0,154,18,0,0,0,0,4,0,1,0,0,0,0,0,2,205,0,317,2114,2094,23,5,0,0,5,24,"67"
"670108",2415,7314,2662,2051,1375,114,90,7.80786749482402,6,0,3037,7314,7314,7092,7145,7314,7314,7314,7314,7314,7314,7314,862,2780,39,4,6904,6854,3813,7314,7301,7314,7314,7314,3818,399,293,7314,7314,0,0,0,2,2,498,13,11,0,0,15,10,2,2,0,0,3,0,0,0,1,0,696,751,983,2,0,0,0,0,0,"67"
"670109",3128,10199,3677,2781,1729,94,232,8.5175831202046,65,65,4094,10199,10199,9943,10191,10199,10199,10199,10199,10199,10199,10199,1232,3806,5,5,9849,9785,5198,10199,10184,10199,10199,10199,5210,376,826,10194,10194,0,0,0,6,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,311,405,504,0,0,0,0,0,0,"67"
"670110",2752,7286,2352,1853,1230,114,75,8.734375,60,20,2578,7286,7286,6786,7110,7286,7286,7286,7286,7286,7286,7286,874,2149,25,0,6890,6815,3112,7286,7286,7286,7286,7286,3137,377,250,7286,7286,0,0,0,0,8,38,83,5,0,0,3,0,0,4,0,0,4,0,25,77,187,0,21,1284,1121,24,0,0,0,6,51,"67"
"670111",3169,9744,3579,2749,1744,111,172,8.71031871252761,18,18,2934,9744,9744,9529,8675,9744,9744,9744,9744,9744,9744,9744,1079,2671,10,13,9473,9425,5081,9744,9732,9744,9744,9744,5087,400,549,9744,9744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,461,637,685,0,0,0,0,0,0,"67"
