"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
5501,2248,7629,3661,3212,2515,0,881,0,4,5.87363993782573,0,0,0,1673,678,862,530,23,100,112,1175,70,277,3,3,24,0,0,858,289,613,3,981,1746,1048,820,0,4,0,0,0,"55"
5502,375,1657,739,707,89,0,613,0,7,6.18926726779305,0,0,0,68,4,105,20,1,31,31,2,0,0,0,0,254,0,0,393,16,44,6,145,207,170,22,4,3,0,0,1,"55"
5503,264,852,432,391,120,0,280,0,6,4.58059981255858,1,0,2,71,25,15,23,0,4,18,23,12,3,0,0,88,0,0,198,21,54,7,9,195,184,0,3,3,0,0,6,"55"
5504,4185,12654,6794,5509,5431,0,185,0,0,24.4031007751938,0,0,2,5411,7,0,32,7,1,2,14,0,4,10,0,154,0,0,37,41,901,130,1571,2553,1339,4,0,0,0,0,4,"55"
5505,1205,4731,2601,2260,430,0,1875,0,8,4.8858526461432,0,0,0,104,175,229,226,39,55,88,187,29,80,5,4,131,7,0,1749,154,197,55,294,1341,1141,89,6,2,0,5,31,"55"
5506,498,1774,880,800,529,0,345,0,8,2.33107025262974,0,0,0,436,39,496,64,1,0,0,107,7,134,0,1,2,0,0,342,18,99,11,44,367,147,2,2,6,0,0,0,"55"
5507,2476,9333,4693,3906,2508,0,1643,0,36,7.44283536585366,0,0,3,1460,675,360,569,175,132,140,639,411,411,4,6,977,4,1,693,352,719,61,691,2110,1450,86,32,4,0,8,122,"55"
5508,152,595,298,284,0,0,284,0,0,2.17891667945374,0,0,0,0,0,2,0,4,0,0,2,0,0,0,0,2,0,0,284,1,0,4,84,173,146,3,0,0,0,0,0,"55"
5509,347,1431,611,505,3,0,503,0,0,2.51093874303898,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,266,2,0,251,17,64,0,8,123,68,0,0,0,0,0,0,"55"
5510,849,2364,1521,1347,1329,0,19,0,2,13.5799979836677,0,0,0,1310,14,203,19,0,0,0,43,7,86,0,1,9,0,0,10,3,32,3,25,881,338,9,0,2,0,0,0,"55"
5511,551,2196,1128,1019,200,0,869,0,14,9.10960128732344,0,4,0,50,124,162,56,17,28,23,121,21,35,2,0,320,2,0,605,146,85,35,409,516,360,75,10,4,0,3,4,"55"
5512,1163,5176,3009,2918,378,0,2803,0,7,23.0108035643877,8,0,0,61,315,86,16,114,1787,53,497,3,209,2,0,153,4,0,2741,111,146,77,451,2010,1638,39,1,6,0,0,0,"55"
5513,336,1710,653,594,39,0,557,0,0,6.68994256109922,0,0,0,3,6,3,30,3,1,2,1,0,1,0,0,228,0,0,386,14,16,10,260,309,178,7,0,0,0,0,0,"55"
5514,1013,3095,1760,1453,1359,0,128,0,2,5.56683651967358,0,0,0,607,404,150,670,1,11,3,87,8,37,1,0,12,12,0,106,122,599,37,132,837,408,32,2,0,0,0,12,"55"
5515,109,524,321,301,0,0,301,0,0,4.1974619997211,0,0,0,0,0,0,0,0,193,218,236,0,0,0,0,9,0,0,300,0,0,0,0,163,46,0,0,0,0,0,0,"55"
