"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
5701,5591,20066,6227,5237,0,916,2580,2374,0,4.30993333881985,0,0,2,103,272,397,246,84,198,163,626,156,436,14,14,1598,8,0,1062,992,1582,104,1418,1922,1287,233,18,4,0,33,108,"57"
5702,1476,5124,2024,1724,0,330,813,767,0,4.79755113399193,0,0,2,135,128,150,45,9,9,14,314,54,74,3,0,528,2,0,292,298,495,60,258,755,503,34,2,0,0,0,27,"57"
5703,639,2449,955,779,0,48,550,207,0,1.8559550187025,0,0,0,1,12,8,3,2,5,8,33,1,34,0,0,515,1,0,36,65,87,68,139,95,34,23,0,0,0,0,0,"57"
5704,2085,8142,2751,2283,0,318,1469,632,0,3.96884724371121,0,0,0,103,73,240,17,26,21,20,292,98,64,1,0,1000,3,0,571,118,514,34,877,769,559,36,3,0,0,2,18,"57"
5705,4148,13135,6310,4958,0,307,1681,3420,0,5.73033448140357,0,0,0,305,119,233,313,43,6,1,269,33,143,6,2,1116,5,0,577,900,2615,187,1166,2457,1667,149,15,1,2,8,165,"57"
5706,621,2147,991,801,0,65,102,685,0,4.12185457726548,0,0,0,18,9,24,15,5,0,0,60,6,8,0,0,25,1,0,76,166,544,16,86,308,262,14,2,0,0,1,33,"57"
5707,3767,13372,4730,3869,0,1497,1680,1188,0,5.8736014331041,0,2,4,234,171,1647,131,1271,9,8,249,22,68,13,7,664,6,1,1065,403,888,13,481,1475,1140,56,7,2,3,2,45,"57"
5708,2380,8285,3609,3017,0,993,1402,1174,0,8.6372745490982,0,0,1,29,111,293,113,30,76,80,899,39,54,2,0,591,2,0,876,407,828,63,670,1534,1014,91,0,3,4,10,32,"57"
5709,414,1506,261,180,0,6,99,75,0,0.283032218500873,0,0,0,0,0,40,9,0,0,0,6,0,0,0,0,80,0,0,19,25,56,0,22,65,46,0,0,0,0,0,0,"57"
5710,4120,14779,6428,5662,0,1341,3851,1204,0,10.9660675550046,0,0,0,275,475,107,53,233,139,118,1209,224,406,120,15,1267,12,0,2778,497,774,43,1869,1617,1586,80,20,10,0,32,215,"57"
5711,1500,4781,2178,1820,0,448,755,947,0,4.07961983322873,0,0,0,109,179,313,72,3,71,77,418,71,272,13,3,356,7,0,448,297,716,44,531,640,525,71,14,2,0,9,108,"57"
5712,791,3297,1444,1266,0,112,992,234,0,4.12808138776575,0,0,0,37,68,46,11,7,0,0,105,0,6,0,0,450,0,0,552,67,181,4,111,521,377,2,0,0,0,0,0,"57"
5713,1379,5609,2030,1867,0,564,1352,385,0,9.54743032472513,0,0,0,34,145,92,7,63,88,82,532,85,175,21,0,484,3,0,952,133,194,72,330,350,319,105,10,0,0,0,40,"57"
5714,1104,4152,1971,1538,0,371,583,810,0,6.97853804619084,0,4,0,14,83,69,27,14,70,81,333,32,46,4,2,345,1,0,254,390,531,9,160,372,186,53,4,1,0,5,40,"57"
5715,2836,10720,3142,2826,0,494,2591,432,0,12.1282348397065,0,1,24,81,261,99,4,72,43,67,451,45,168,0,17,520,5,0,2269,292,220,0,1859,429,671,7,23,10,0,5,108,"57"
5716,1273,4347,1918,1496,0,464,572,550,0,5.99238934508312,0,0,3,96,115,21,33,72,58,23,405,147,91,82,0,474,5,0,96,95,435,44,557,439,227,1,0,0,0,17,118,"57"
5717,672,2621,1145,814,0,12,467,363,0,4.25220707308154,0,0,0,3,3,13,16,3,0,0,9,4,3,0,0,389,0,0,83,47,314,15,78,218,176,1,0,0,0,0,0,"57"
5718,339,1401,610,545,0,8,454,90,0,3.97984518767343,0,0,0,0,0,0,14,1,0,0,7,0,0,0,0,402,0,0,56,12,83,0,41,263,208,0,0,0,0,0,0,"57"
