"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
4501,39538,106102,36375,27998,19745,1230,1202,8.35441853406849,1166,790,34957,106102,106102,101984,105222,106102,106102,106102,106089,106100,106100,106100,10968,30835,950,126,100346,99429,54099,106082,105985,106065,106065,106064,54248,4894,4343,106082,106081,0,24,0,192,93,3137,97,105,0,70,355,2841,198,18,0,5982,11,0,81,335,764,419,8853,12966,11115,73,25,7,0,315,175,"45"
4502,22475,65320,26850,19445,12269,1254,915,8.96031145717464,1070,840,22074,65320,65320,64007,64598,65318,65318,65318,65313,65318,65311,65311,7070,20294,409,31,61606,61158,32377,65142,65232,65310,65310,65310,32493,4356,3215,65310,65299,0,3,7,1,2,69,23,8,0,0,57,0,19,3,6,3109,6,0,64,85,87,359,11,8244,8522,4,8,0,0,2,6,"45"
4503,11251,37240,15994,10914,7415,712,662,8.72517998400142,482,291,14992,37240,37240,36727,36892,37240,37240,37240,37240,37240,37240,37240,4586,13768,265,0,34986,34482,20207,37240,37228,37240,37240,37240,20305,2645,2162,37240,37240,0,0,0,2,0,0,26,2,0,0,12,12,12,8,0,2984,0,0,53,54,268,337,511,5765,5189,0,0,0,0,0,9,"45"
4504,17205,57939,23609,15930,12038,991,1191,8.61383318802674,1137,782,24968,57939,57939,57235,57885,57939,57939,57939,57939,57939,57939,57939,8104,21960,699,4,54353,53539,33573,57939,57930,57939,57939,57939,33661,3605,3985,57939,57939,0,4,0,26,0,0,7,5,0,0,8,0,0,6,0,208,11,0,7,0,1,158,465,11692,13870,0,2,38,0,8,0,"45"
4505,16061,50145,20444,14796,9754,1053,816,8.37868127762904,698,401,19862,50145,50145,49188,49778,50145,50145,50145,50145,50145,50145,50145,6563,17628,329,49,47241,46694,27376,50108,50072,50145,50145,50145,27505,3705,2689,50145,50145,0,5,0,437,262,115,118,10,0,0,415,6,49,11,0,3234,9,0,61,351,654,90,558,17161,15220,240,0,10,0,10,596,"45"
4506,15901,45336,19661,14369,10774,972,841,8.8144770769134,678,429,17215,45336,45336,44579,45089,45336,45336,45336,45336,45336,45336,45336,5221,15783,460,37,41099,40317,26003,45317,45318,45336,45336,45336,26146,3130,2644,45336,45336,0,1,0,58,3,5,76,65,4,0,24,14,6,3,3,345,0,0,6,6,27,109,428,9614,8390,18,0,4,8,1,1,"45"
4507,24556,80549,29221,23698,13049,728,639,8.72462941847206,714,582,32348,80549,80549,79119,80212,80549,80549,80549,80549,80549,80549,80549,10476,29265,556,4,77415,76810,39455,80346,80509,80549,80549,80549,39616,3107,2401,80549,80549,0,6,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1558,2448,152,2268,45647,13610,0,0,6,0,0,0,"45"
4508,12046,40284,19640,15769,7178,500,393,9.12485472355969,654,502,17666,40284,40284,39669,39909,40284,40284,40284,40275,40284,40284,40284,5596,15832,786,11,38514,38191,21132,40254,40223,40284,40284,40284,21202,2006,1526,40284,40284,0,2,0,0,4,0,6,10,0,0,0,27,3,9,0,122,10,0,18,0,6,240,0,6899,9036,0,0,0,0,0,0,"45"
4509,14627,49376,17086,15015,7307,672,539,8.35119983591987,883,571,24222,49376,49376,48193,49217,49376,49376,49376,49369,49376,49376,49376,8018,21531,737,110,47363,46949,22625,49052,49326,49376,49376,49375,22752,2645,2026,49376,49376,0,1,0,6,15,0,22,40,0,0,22,81,11,5,0,340,32,5,12,8,15,318,957,10671,13159,57,0,0,0,0,10,"45"
4510,25442,79151,32845,24854,16544,1966,2184,8.54740193381024,1272,1053,33110,79150,79150,77683,78682,79151,79151,79151,79151,79151,79151,79151,10530,30028,1286,64,74023,72759,45211,79130,79078,79151,79151,79151,45561,7311,7246,79151,79151,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,2,0,59,0,20636,19781,0,0,0,0,0,0,"45"
