"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"570102",42,150,19,15,0,0,0,15,0,0.573394495412844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,0,0,2,2,0,0,0,0,0,0,"57"
"570103",211,567,182,136,0,53,0,95,0,1.35242641209228,0,0,0,2,3,4,3,8,0,0,45,7,27,3,0,2,0,0,0,58,54,0,5,80,27,10,0,1,0,5,10,"57"
"570104",313,1039,403,350,0,194,0,214,0,4.66355762824783,0,0,0,9,41,62,16,6,117,117,43,17,13,4,2,18,0,0,69,113,120,14,132,211,128,29,1,0,0,1,2,"57"
"570105",93,223,120,94,0,64,0,34,0,1.17794486215539,0,0,0,0,0,0,0,0,60,11,4,0,0,0,0,0,0,0,0,2,2,34,9,24,9,0,2,0,0,0,0,"57"
"570106",4,12,4,3,0,3,0,0,0,0.032157787544217,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57"
"570107",153,517,166,141,0,18,0,133,0,1.86557290288436,0,0,1,0,3,1,13,2,0,0,16,4,5,3,1,8,0,0,4,38,111,0,39,54,39,1,2,0,0,0,4,"57"
"570111",151,449,184,128,0,2,0,126,0,2.59687563400284,0,0,0,35,16,15,5,0,0,0,2,0,0,1,0,2,0,0,11,47,92,2,27,21,32,0,0,0,0,0,0,"57"
"570112",1,6,1,1,0,0,0,1,0,0.0173280194073817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"57"
"570113",346,1057,509,420,0,128,0,325,0,3.012912482066,0,0,0,23,51,36,12,8,6,12,109,5,28,0,0,7,0,0,26,135,222,6,104,170,136,13,0,2,0,0,2,"57"
"570114",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57"
"570115",296,879,476,397,0,68,0,356,0,5.65849486887115,0,0,0,2,32,18,18,9,4,14,51,2,23,0,0,5,0,0,32,182,240,4,118,227,143,1,0,0,0,0,0,"57"
"570116",61,161,56,43,0,13,0,32,0,0.688330398591324,0,0,0,0,1,0,3,1,1,3,12,2,3,0,0,1,0,0,0,3,4,25,9,4,3,0,0,0,0,0,1,"57"
"570118",9,30,8,6,0,0,0,6,0,0.111648678823967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,"57"
"570120",43,118,48,40,0,0,0,40,0,1.51228733459357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,32,4,0,17,15,0,0,0,0,0,0,"57"
"570121",296,971,352,295,0,79,0,250,0,4.34718538166814,0,0,0,16,27,24,3,10,4,1,72,5,19,0,1,18,0,0,36,151,121,5,82,137,118,15,1,1,0,0,0,"57"
"570151",1655,5455,1118,904,0,294,0,747,0,4.3758168352776,0,0,0,12,86,196,135,40,6,5,269,99,300,3,3,41,0,0,37,243,581,3,265,363,211,129,9,0,0,27,84,"57"
"570202",231,656,250,208,0,41,0,175,0,2.25890529973936,0,0,0,17,14,29,21,1,0,3,37,0,19,0,0,2,0,0,8,52,119,17,38,110,76,9,0,0,0,0,6,"57"
"570203",250,691,382,352,0,185,0,207,0,5.21558749444362,0,0,0,56,69,64,4,6,9,10,174,25,32,0,0,17,0,0,31,116,112,11,26,146,114,10,0,0,0,0,8,"57"
"570204",219,780,305,239,0,51,0,202,0,4.17978314095838,0,0,2,19,36,10,8,2,0,1,50,12,12,1,0,11,0,0,15,87,144,6,23,137,79,0,2,0,0,0,8,"57"
"570206",31,108,50,45,0,6,0,40,0,0.539892021595681,0,0,0,0,1,0,2,0,0,0,6,0,0,0,0,5,0,0,3,7,15,18,6,8,2,3,0,0,0,0,1,"57"
"570208",145,408,212,180,0,47,0,143,0,3.0379746835443,0,0,0,7,0,0,0,0,0,0,47,0,6,0,0,5,0,0,17,36,105,8,50,81,67,0,0,0,0,0,0,"57"
"570301",22,49,16,13,0,7,0,6,0,0.183175989854868,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,"57"
"570302",65,227,117,86,0,7,0,80,0,1.21143823073672,0,0,0,0,1,3,2,0,0,1,6,1,1,0,0,6,0,0,7,37,50,0,8,28,13,15,0,0,0,0,0,"57"
"570303",16,52,29,21,0,7,0,16,0,0.48928238583411,0,0,0,0,5,0,0,1,1,0,5,0,0,0,0,0,0,0,0,9,9,0,1,5,3,0,0,0,0,0,0,"57"
"570304",2,5,3,1,0,1,0,0,0,0.019872813990461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57"
"570305",54,163,87,75,0,10,0,65,0,0.882664469812875,0,0,0,1,2,0,0,0,2,6,2,0,8,0,0,6,0,0,0,3,1,61,20,2,0,0,0,0,0,0,0,"57"
"570308",41,122,62,48,0,13,0,38,0,0.782013685239492,0,0,0,0,0,2,0,1,0,0,12,0,2,0,0,0,0,0,3,16,26,0,21,21,9,3,0,0,0,0,0,"57"
"570310",5,11,5,5,0,3,0,2,0,0.130958617077004,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"57"
