"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"200106",86,210,26,18,6,12,0,0,0,0.252030243629235,0,0,0,0,1,3,6,5,1,1,9,1,5,0,1,1,0,0,1,2,6,2,17,8,6,2,1,0,0,2,2,"20"
"200107",176,548,61,52,29,24,0,0,0,0.633142578838427,0,0,0,9,9,6,12,4,1,1,22,8,15,2,0,2,0,0,4,7,13,0,11,16,10,0,0,0,0,4,1,"20"
"200108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20"
"200109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20"
"200110",1,3,1,1,0,1,0,0,0,0.03813882532418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"20"
"200111",25,53,14,12,7,5,0,0,0,0.158290462999604,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,"20"
"200112",3,5,1,1,1,0,0,0,0,0.0414765657403567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"20"
"200113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20"
"200115",90,320,26,25,25,0,0,0,0,0.231352952063668,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,5,4,4,0,0,0,0,0,"20"
"200116",87,94,7,5,5,0,0,0,0,0.156936597614564,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"20"
"200118",1,2,2,2,0,2,0,0,0,0.0695652173913043,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20"
"200151",89,196,51,44,29,22,0,0,0,0.681325487767111,0,0,0,0,7,1,22,16,5,4,17,8,12,0,0,4,0,0,0,4,21,4,12,9,8,9,0,0,0,6,0,"20"
"200152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20"
"200153",475,826,196,153,153,0,0,0,0,1.9125,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,49,42,52,0,0,0,0,0,0,"20"
"200154",246,552,81,78,66,17,0,0,0,1.46314012380416,0,0,0,20,26,20,26,11,4,0,2,0,12,0,0,0,0,0,1,0,0,0,46,18,15,5,0,0,0,4,4,"20"
"200155",7,12,2,2,0,2,0,0,0,0.0615006150061501,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20"
"200201",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20"
"200202",48,192,40,32,27,8,0,0,0,0.411152511884877,0,0,0,0,25,2,2,1,1,1,6,24,2,0,0,4,0,0,2,5,11,0,6,19,13,0,0,0,0,0,0,"20"
"200203",2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20"
"200204",4,11,2,2,2,0,0,0,0,0.0543625985322098,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,"20"
