"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"5301020101",290,460,69,51,133,5,2,7.63448275862069,0,0,59,460,460,442,452,460,460,460,460,460,460,460,19,54,0,0,366,355,234,460,459,460,460,460,234,15,3,460,460,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,"53"
"5301020201",241,704,170,138,152,1,6,7.49792531120332,0,0,160,704,704,685,704,704,704,704,704,704,704,704,16,182,2,0,675,673,406,704,704,704,704,704,406,4,20,704,704,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,"53"
"5301020301",583,745,168,133,205,0,0,7.58147512864494,0,0,42,745,745,674,745,745,745,745,745,745,745,745,15,41,0,0,575,566,285,745,745,745,745,745,285,0,0,745,745,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"53"
"5301020401",826,1057,272,240,228,1,1,8.02784503631961,0,0,59,1057,1057,944,1053,1057,1057,1057,1057,1057,1057,1057,13,65,3,0,883,882,352,1057,1057,1057,1057,1057,352,2,2,1057,1057,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,17,20,0,0,0,0,0,0,"53"
"5301020501",222,663,147,123,124,7,0,9.9954954954955,5,5,245,663,663,642,663,663,663,663,663,663,663,663,77,197,0,0,631,624,335,663,663,663,663,663,342,24,0,663,663,0,0,0,0,3,0,0,0,0,0,18,0,14,0,0,36,0,0,0,0,0,0,644,9,0,0,0,0,0,0,0,"53"
"5301020601",604,805,182,150,195,3,1,7.78145695364238,5,5,102,805,805,703,798,805,805,805,805,805,805,805,43,95,0,7,643,629,282,805,805,805,805,805,282,7,2,805,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,"53"
"5301020701",445,588,112,90,104,2,1,7.88539325842697,0,0,65,588,588,473,583,588,588,588,588,588,588,588,25,85,0,0,506,485,163,588,586,588,588,588,163,10,3,588,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53"
"5301020801",1397,1699,211,195,93,0,8,7.67788117394417,6,6,178,1699,1699,686,1695,1699,1699,1699,1699,1699,1699,1699,70,138,15,0,1622,1604,153,1699,1697,1699,1699,1699,153,0,11,1699,1699,0,0,0,5,2,0,24,3,0,0,13,2,9,3,0,20,0,0,0,0,30,0,115,1,14,0,0,0,0,0,0,"53"
"5301020901",289,733,208,181,114,7,8,8.66089965397924,18,7,250,733,733,698,727,733,733,733,733,733,733,733,37,260,17,5,688,681,304,733,733,733,733,733,304,36,27,733,733,0,0,0,4,3,0,20,0,0,0,10,2,3,0,0,58,0,0,26,24,26,0,400,250,207,15,0,0,0,23,27,"53"
"5301021001",264,700,211,177,180,7,49,8.02272727272727,9,5,284,700,700,679,692,700,700,700,700,700,700,700,73,257,4,0,629,610,417,700,695,700,700,700,417,21,133,700,700,0,0,0,11,0,19,0,77,0,0,150,120,7,0,0,56,0,0,4,12,29,5,22,147,162,0,0,5,0,167,193,"53"
