"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
23,2957,10372,1823,1644,0,0,638,1048,0,1.33378766489802,0,1,0,4,3,23,67,26,0,0,24,11,15,1,3,573,5,0,59,313,820,26,301,391,368,29,18,8,1,19,99
24,7623,32040,5476,4688,0,0,1377,3485,0,1.08122070925126,0,0,1,307,107,513,148,39,29,14,240,159,146,2,6,1118,19,0,250,815,2781,276,944,1040,1225,112,12,3,2,80,58
25,6929,30659,6396,5087,0,0,3252,2046,0,1.54250141757305,0,4,15,55,57,212,110,29,5,6,225,57,62,11,6,3016,7,0,236,769,1490,32,927,1392,1385,61,43,5,18,31,63
26,2961,11098,2307,1920,0,0,654,1321,0,1.15103083203942,0,0,0,3,28,106,41,32,3,2,58,46,11,0,5,567,1,0,87,253,1100,54,593,418,563,60,2,0,0,51,13
27,4752,19631,4874,4237,0,0,2355,2007,0,1.27600112030308,1,3,0,29,63,152,50,18,3,1,152,23,62,6,9,2046,26,0,281,645,1547,12,820,1089,1160,57,2,6,0,17,46
30,43393,173232,48002,39121,0,0,22387,18328,0,2.28143645178052,2,30,19,518,768,3459,1088,132,19,29,1566,431,667,35,56,20215,159,13,2067,5571,13294,1197,4573,10823,11769,578,37,24,8,250,519
31,25214,115776,32141,26895,0,0,18599,9304,0,2.55232527793726,4,8,0,347,706,1164,279,150,124,79,1536,291,515,39,26,16878,145,0,1691,3116,5463,1584,3546,8130,8521,505,41,15,11,67,532
32,8310,34828,12087,10209,0,0,4727,5917,0,1.15659522112845,0,3,10,182,320,503,153,140,56,47,689,153,352,7,29,3643,105,0,982,1638,2687,2072,1203,3545,3648,150,15,4,2,12,198
33,20231,94046,34270,28996,0,0,21233,8755,0,3.01882863701907,2,23,7,636,706,827,215,160,109,89,1804,267,554,35,14,18723,172,0,2501,3329,4453,1879,4647,8847,9280,319,18,15,2,40,387
34,18970,87849,26736,21754,0,0,18562,3464,0,1.87062472536969,0,5,8,366,92,587,163,25,24,27,477,86,225,22,10,17899,87,0,608,1218,2376,93,2967,5361,6123,93,3,2,0,20,133
35,6008,26399,7448,5853,0,0,4409,1548,0,1.47877342401864,0,0,2,35,31,72,95,17,1,1,77,5,41,2,4,4265,25,1,125,434,995,203,402,1457,1363,36,6,7,1,29,60
36,14393,63702,20167,16422,0,0,10544,6315,0,2.05846997343869,3,4,7,252,312,957,178,77,54,34,876,174,179,19,25,9532,65,1,970,1410,4607,713,1962,4708,5313,173,13,3,4,41,239
37,2647,11465,3836,3006,0,0,2122,937,0,1.21625558360847,0,1,0,8,30,108,14,11,0,0,97,0,39,0,0,1932,14,0,183,318,493,198,219,943,725,14,0,0,0,0,19
38,7960,36042,10203,8648,0,0,6060,2915,0,2.97034123890158,0,3,7,553,136,1119,83,27,3,2,97,47,238,14,2,5834,49,0,194,771,1955,371,1200,2837,3367,101,10,3,0,37,142
39,829,3429,1154,989,0,0,69,920,0,0.289820246977254,0,0,12,0,4,6,9,7,0,0,10,8,17,0,12,27,30,0,0,119,661,171,74,359,393,0,8,4,0,0,26
40,17530,79781,23265,18705,0,0,11230,7905,0,1.63973515274828,2,5,24,245,296,906,158,91,25,14,767,145,225,50,60,10620,63,0,519,2152,4511,1916,1537,5810,6246,138,62,6,9,60,310
41,21515,95859,27184,21782,0,0,14581,7837,0,2.13699237601333,1,9,7,470,321,1522,237,55,15,14,511,136,279,13,25,13845,99,3,672,2595,4272,1632,2448,4952,5834,165,31,9,0,34,208
42,9365,42223,16449,13162,0,0,9982,3577,0,2.95749361291932,7,9,456,350,184,226,153,73,17,14,308,86,126,3,403,7761,579,0,1469,814,2044,981,1275,3312,3156,110,645,45,24,35,160
43,3639,14826,3915,3104,0,0,1427,1772,0,1.00734413588761,0,3,3,131,120,166,37,25,2,0,171,24,52,5,4,1221,32,0,174,686,937,323,528,968,1021,55,9,2,0,3,78
44,6722,29092,9001,7003,0,0,3761,3414,0,0.974434826409229,2,2,2,102,43,182,38,39,8,5,114,22,47,4,2,3494,35,0,251,919,1253,1512,484,2905,2113,49,7,1,2,21,99
45,8316,37247,12651,9686,0,0,6036,3812,0,1.06493626434519,1,0,3,124,49,284,52,82,6,5,174,118,59,1,11,5703,47,0,291,1209,1926,1094,599,2776,2499,82,7,1,0,20,91
46,8749,41505,14515,11659,0,0,8698,3245,0,1.64364288443184,3,0,0,82,81,169,64,29,18,23,193,62,73,6,1,8198,64,0,462,1007,1375,1081,1278,3363,3823,96,9,0,0,8,30
47,9042,40798,12539,10298,0,0,8326,2141,0,1.38475399034518,0,1,8,175,153,240,69,11,21,12,217,101,87,9,12,7815,50,0,473,777,1165,332,616,2418,2914,40,12,6,0,0,96
48,4418,19550,6556,5069,0,0,3966,1196,0,1.00331138280417,0,0,0,112,36,198,15,25,5,2,196,10,47,3,0,3700,24,0,251,308,426,526,345,1780,1944,27,2,4,0,0,18
49,799,3291,1184,979,0,0,448,549,0,0.402235095936563,0,0,0,0,0,0,8,22,0,0,78,0,2,0,1,293,3,0,153,138,206,243,46,285,401,0,0,0,3,0,0
50,34780,120113,43801,37462,0,0,19451,20210,0,3.83892933816334,17,11,7,3878,3664,2081,1344,701,731,967,6917,688,3211,48,33,4180,60,0,15704,5434,15812,320,9819,12051,11189,730,63,26,13,176,676
51,5891,20389,6586,5616,0,0,3342,2473,0,1.79847245128337,0,0,5,659,395,318,56,37,36,31,1017,14,308,1,6,427,0,0,2912,545,1913,150,489,1971,2006,11,3,1,0,9,27
52,15920,47193,20088,15388,0,0,2263,13471,0,2.96928064217351,0,0,1,295,275,1358,634,57,22,19,809,181,429,4,5,782,4,5,1495,2585,11038,796,2440,5086,3637,420,0,1,2,59,150
53,10497,34841,13838,10259,0,0,3891,6905,0,3.44527655573093,0,3,1,61,77,795,338,28,35,39,289,26,35,1,1,3254,14,0,663,1307,5851,135,891,3275,2781,146,5,5,2,24,43
54,5358,16434,7756,5927,0,0,541,5514,0,1.90912106990662,0,0,17,62,152,107,157,8,12,11,62,13,33,5,4,155,7,0,376,1004,4542,270,532,2235,1484,55,16,2,4,5,6
55,14891,54747,28797,24342,0,0,11286,14585,0,7.17297713027873,5,6,10,2339,1081,2376,1387,356,2642,932,2297,556,848,17,15,2629,31,1,8953,3552,10715,1566,4728,11651,8030,807,28,2,6,21,176
56,5238,16085,7470,6037,0,0,1027,5163,0,1.95397462454687,1,1,0,144,39,251,144,0,0,0,132,10,52,1,0,45,2,0,980,1430,3379,903,438,1526,1391,136,7,8,0,0,9
57,29425,109612,42288,35338,0,0,21993,15537,0,4.54857298787622,0,7,35,1087,1418,2532,1059,484,338,365,2497,538,1356,92,60,10804,61,0,12062,5204,11057,776,9150,12459,9499,806,112,31,9,66,675
58,11622,42086,17847,16618,0,0,13137,4966,0,10.0016852039097,1,1,0,418,1116,964,445,872,390,751,2894,279,1176,27,7,3208,39,0,10513,1957,2165,1390,5852,4328,5708,140,11,12,0,7,125
60,17293,64756,18334,15334,0,0,7377,8777,0,2.22219967914764,0,1,3,266,394,844,587,126,25,17,951,355,487,39,25,6084,58,3,1259,2176,6097,1578,4390,3583,3826,550,24,11,5,292,295
61,4816,16097,4947,4269,0,0,1567,2986,0,2.03069107237994,0,1,5,49,137,262,165,88,16,20,182,42,102,6,0,976,26,0,600,701,1673,879,831,1238,1375,72,4,2,2,55,106
62,9891,36452,11456,9960,0,0,4345,6101,0,2.21297433971822,0,1,22,294,356,1646,174,31,75,90,598,287,317,10,63,3124,40,0,1166,1449,4446,688,1248,3513,3675,197,15,0,1,43,86
63,17774,66349,20145,17660,0,0,12884,5881,0,5.30540634726078,3,6,5,1646,1851,3985,544,1156,839,247,3236,237,1524,53,34,6087,36,0,7754,2083,3780,912,6948,5775,6497,613,36,11,18,174,528
64,11032,35057,13435,10433,0,0,3342,7511,0,2.762391442491,13,11,2,725,387,1021,382,78,28,40,874,163,262,18,20,2256,55,0,1060,1565,5458,1147,1276,3435,3328,367,15,6,0,91,206
65,17200,58842,19903,15717,0,0,5021,11641,0,3.08834712416464,3,14,2,599,660,4244,804,476,86,74,1722,496,563,19,37,3231,84,3,1756,3164,7702,1936,3206,4679,4807,854,28,13,5,330,660
66,9945,30414,11073,9020,0,0,1550,7879,0,2.71931649286556,0,8,4,118,232,983,279,62,18,6,624,59,243,7,8,418,34,0,1106,1760,5891,912,1235,2144,2512,185,8,10,6,52,73
67,8444,33440,11937,10102,0,0,3267,7288,0,1.38857579573008,1,1,7,155,238,1245,613,339,91,92,569,147,185,13,17,1880,48,0,1364,1256,5614,908,1340,3118,3509,279,21,8,3,106,145
70,8837,36559,7462,6066,0,0,1495,4646,0,1.21053198749955,0,0,1,15,39,286,107,4,0,0,139,48,76,0,6,1231,5,0,291,1029,3965,34,1031,973,1094,129,7,0,0,31,45
71,9812,39720,8491,7499,0,0,3181,4638,0,1.55133536068185,0,1,3,145,254,1051,166,62,26,32,515,220,292,8,0,2019,25,0,1182,1270,3499,199,1846,2065,2574,132,1,7,0,18,77
72,12697,51807,11065,9084,0,0,4530,4811,0,1.51367960448372,0,0,0,86,209,289,286,21,9,12,425,288,209,4,7,4191,18,0,322,723,4102,220,604,1904,2112,163,14,1,3,136,64
73,3417,15018,2472,2107,0,0,209,1958,0,0.427861565360068,0,0,3,35,44,157,83,25,5,4,113,46,66,5,8,35,13,0,153,353,1684,24,233,352,384,32,4,2,0,8,32
74,7157,28723,4930,4171,0,0,1158,3102,0,1.31461584283864,0,0,0,119,24,1022,396,0,0,0,77,3,72,6,0,1157,0,0,1,766,2592,0,521,875,847,97,0,0,0,139,6
75,1112,4752,922,751,0,0,356,407,0,0.598578078173819,0,0,0,9,0,22,5,6,0,0,20,1,17,2,0,309,0,0,47,48,286,85,236,53,107,2,0,2,0,4,4
76,6758,25356,5843,4490,0,0,210,4301,0,1.47726524972034,0,0,3,81,122,2132,120,39,5,4,191,177,97,4,6,113,0,0,91,583,3828,67,69,1151,1284,57,6,0,0,54,49
77,3365,12072,2254,1882,0,0,614,1360,0,0.675043131741016,1,1,0,16,28,204,56,96,12,21,242,24,193,0,9,378,4,0,227,320,1023,104,586,296,482,77,4,4,2,32,31
80,30714,113951,20981,16803,0,0,5722,11897,0,1.85269309223221,0,5,12,312,456,4327,916,291,127,107,2019,350,582,44,34,4928,47,0,754,3422,7204,2692,6692,3216,6411,924,28,13,9,452,284
81,8187,34804,4727,3945,0,0,1812,2375,0,1.32430545298296,0,17,4,156,201,1400,276,87,65,310,736,69,345,10,8,1552,15,0,250,666,1634,298,1742,481,1784,217,11,2,1,153,52
82,3093,10842,2704,2236,0,0,71,2204,0,1.45170295924065,0,3,9,36,52,684,104,57,1,1,234,49,92,4,2,15,3,0,51,984,1382,112,1016,323,830,120,1,0,0,13,29
83,3437,12080,1104,913,0,0,411,534,0,0.481936614514052,0,0,20,9,22,51,26,1,3,3,20,6,8,1,5,383,0,0,24,181,381,5,131,51,167,14,5,0,0,30,4
84,13653,53790,6486,5579,0,0,2692,3201,0,0.999528811476218,0,2,3,195,240,1351,302,162,166,160,788,172,406,19,27,2336,39,2,312,935,1937,717,2170,1174,2126,415,7,7,0,241,163
85,2326,8728,1485,1286,0,0,508,838,0,1.10779939010733,0,5,0,7,36,508,86,10,37,37,199,13,66,0,1,401,1,0,111,312,554,32,358,232,572,81,5,1,0,77,7
86,5012,20296,2631,2171,0,0,1141,1157,0,0.776997161866654,0,2,0,42,112,566,71,29,15,21,291,88,127,4,8,912,11,0,217,653,615,41,746,448,776,174,10,3,2,35,70
90,12018,43140,11641,8937,0,0,1554,7644,0,1.18404421915616,1,18,3,131,248,1899,636,48,25,18,702,161,436,15,14,1187,10,4,365,2425,5397,614,2651,1595,3132,386,8,13,3,109,137
91,8680,37155,10327,8525,0,0,4549,4391,0,3.75059943598024,0,0,4,229,256,3588,168,217,28,36,405,8,106,5,11,4291,18,0,249,1903,2834,26,1715,473,4178,18,7,9,4,32,10
92,10121,42231,8750,7256,0,0,3725,3786,0,1.88861443478216,0,0,4,120,197,430,227,77,62,70,680,154,260,38,1,3429,17,2,299,1309,2595,199,2989,1482,2681,302,1,4,0,69,62
93,10435,41306,9555,7574,0,0,4295,3576,0,2.04602613316189,1,9,1,46,138,930,218,48,48,33,543,111,309,25,4,3897,30,0,387,1463,2425,20,1495,1958,3097,316,4,4,3,65,148
94,17237,83933,16804,14518,0,0,8961,6690,0,3.21729244829351,8,23,92,177,503,1878,556,285,29,41,1269,175,798,30,36,6401,37,0,2771,2455,2975,2163,4777,156,7285,139,6,2,3,266,336
95,11044,45060,11568,9137,0,0,4287,5657,0,2.89568009025826,3,8,33,309,485,1243,412,126,90,109,1428,289,737,14,102,1014,43,11,3176,2515,3206,567,3247,336,4382,474,3,14,1,305,160
96,9989,45785,12786,10836,0,0,7437,4185,0,2.17444961501646,0,12,71,46,398,1171,139,65,10,10,1719,27,384,21,89,3135,53,0,4331,2015,1925,498,2445,207,6031,60,3,12,0,111,133
