"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
9601,463,1506,486,385,0,385,0,0,0,0.595109283704826,0,0,0,17,13,18,0,32,1,2,374,0,4,1,0,4,0,0,0,0,0,0,0,21,118,0,0,0,0,0,0,"96"
9602,625,2710,790,665,0,128,0,563,0,1.43594394420332,0,0,0,1,67,134,1,2,0,0,127,1,4,0,5,55,5,0,86,347,184,48,197,65,366,3,0,1,0,0,0,"96"
9603,1875,6720,2264,1728,0,1712,0,28,0,4.68051680706411,0,9,0,0,0,290,5,1,0,1,1710,1,3,0,0,38,0,0,543,5,16,7,15,0,1069,0,0,0,0,2,0,"96"
9604,26,98,30,30,0,0,0,30,0,0.0823067848226289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,11,0,0,0,0,0,0,"96"
9605,582,2315,575,501,0,294,0,224,0,0.886835537146195,0,0,3,0,1,17,13,5,0,0,293,0,1,0,0,26,0,0,42,54,31,149,243,3,259,0,0,0,0,0,0,"96"
9606,2038,7872,1763,1505,0,1113,0,493,0,2.75388838060384,0,6,10,7,44,93,41,13,0,5,1100,0,49,8,12,60,4,0,103,258,244,24,362,40,965,3,2,3,0,1,0,"96"
9607,612,2671,798,734,0,411,0,344,0,2.4420268157168,0,7,17,0,0,213,0,0,0,0,411,0,0,0,0,1,0,0,81,73,252,22,70,4,456,0,0,0,0,32,6,"96"
9608,40,177,69,60,0,5,0,59,0,0.151875664456032,0,0,0,0,0,24,1,5,1,0,0,0,0,0,0,3,0,0,3,8,39,12,11,2,34,0,0,0,0,0,0,"96"
9609,661,2066,564,525,0,457,0,75,0,2.78632841524254,0,0,0,1,71,30,0,4,0,0,453,0,9,1,0,2,0,0,23,18,20,38,138,28,336,1,0,0,0,0,1,"96"
9610,1313,3663,914,777,0,203,0,582,0,2.44678171054289,0,0,0,0,2,8,3,191,0,0,12,0,28,0,0,13,0,0,25,140,420,62,161,12,198,0,1,0,0,2,1,"96"
9611,2051,8248,3062,2489,0,1731,0,1162,0,6.84317606950401,0,0,41,63,499,509,41,73,11,16,1700,27,567,8,15,160,5,0,530,773,459,35,1048,104,1342,50,0,8,0,11,163,"96"
9612,420,1823,385,361,0,241,0,128,0,1.56290587929691,0,0,0,2,4,2,0,24,1,0,240,1,95,1,1,22,0,0,9,33,48,55,153,3,219,1,0,0,0,1,0,"96"
9613,611,2827,742,634,0,170,0,497,0,2.7344086949021,0,0,0,0,2,6,1,1,0,1,168,0,2,1,0,0,4,0,78,306,212,16,150,4,354,0,0,0,0,0,0,"96"
