"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"910102",5109,11331,2375,1990,1795,41,2,8.34605597964377,32,32,3258,11331,11331,10097,11237,11331,11331,11331,11331,11331,11331,11331,1039,3118,207,0,10524,10461,3611,11328,11315,11330,11330,11330,3616,114,5,11330,11327,0,0,6,64,4,2920,30,1044,0,0,15,1,6,3,0,529,2,0,38,91,734,0,3487,1126,2298,36,3,3,0,296,6,"91"
"910103",1710,6062,1735,1518,696,54,38,8.04327485380117,129,129,3163,6062,6062,5802,6049,6062,6062,6062,6062,6062,6062,6062,1081,2983,46,0,5912,5889,2370,6062,6060,6062,6062,6062,2381,237,150,6062,6062,0,0,0,0,0,125,0,0,0,0,0,0,0,3,0,100,0,0,26,72,136,0,219,134,528,6,0,0,0,0,1,"91"
"910104",2105,7526,2594,2038,981,59,115,8.31401425178147,52,31,4310,7526,7526,7124,7513,7526,7526,7526,7526,7526,7526,7526,1548,4010,369,0,7304,7258,3002,7526,7523,7526,7526,7526,3002,217,477,7526,7526,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,670,0,0,48,0,8,0,5,0,3682,0,0,0,0,0,0,"91"
"910105",2226,8494,2340,1787,1100,92,84,8.14779874213836,26,16,4789,8494,8494,8071,8409,8494,8494,8494,8494,8494,8494,8494,1820,4415,694,0,8342,8309,3511,8494,8485,8494,8494,8494,3542,403,296,8494,8494,0,0,13,59,228,7676,148,0,0,0,360,0,229,0,0,873,32,0,131,493,1347,0,219,50,3379,9,0,31,11,20,5,"91"
"910106",1187,3530,1217,1034,541,49,72,8.1044650379107,16,11,1868,3530,3530,3217,3496,3530,3530,3530,3530,3530,3530,3530,650,1869,156,0,3299,3277,1268,3530,3519,3530,3530,3530,1299,179,198,3530,3530,0,0,0,6,365,2392,46,2,631,637,394,59,38,4,39,301,18,0,46,48,164,12,133,13,2152,0,0,0,0,2,4,"91"
"910107",728,2364,826,710,323,15,35,8.03296703296703,24,24,1025,2364,2364,2191,2341,2364,2364,2364,2364,2364,2364,2364,273,1052,53,0,2291,2279,901,2364,2364,2364,2364,2364,905,50,125,2364,2364,0,24,0,608,3,2096,0,161,0,0,170,6,0,3,0,98,0,0,0,0,190,0,10,0,1557,4,0,0,0,0,0,"91"
"910108",1428,4669,1493,1323,508,11,22,8.74229691876751,52,42,2491,4669,4669,4263,4631,4669,4669,4669,4669,4669,4669,4669,856,2377,159,0,4508,4480,1451,4669,4658,4661,4661,4661,1451,45,74,4661,4661,0,0,4,4,62,20,0,1,7,32,1506,0,807,0,0,252,11,0,13,62,143,0,152,60,2336,29,0,0,0,1,34,"91"
"910109",984,4025,1667,1498,528,64,88,8.17276422764228,72,56,2209,4025,4025,3875,4024,4025,4025,4025,4025,4025,4025,4025,860,2065,314,0,3964,3954,1898,4025,4025,4025,4025,4025,1898,310,377,4025,4025,0,0,0,4,587,3873,18,0,0,0,563,0,14,0,0,433,25,0,9,1052,1360,0,135,52,2849,0,0,4,4,0,3,"91"
"910110",637,2146,934,848,259,20,41,8.16954474097331,6,6,1007,2146,2146,1961,2134,2146,2146,2146,2146,2146,2146,2146,347,907,86,0,2107,2103,791,2146,2146,2146,2146,2146,791,71,128,2146,2144,0,0,0,0,6,1961,34,0,0,0,0,0,0,0,0,130,6,0,14,1121,486,0,38,0,1518,0,0,3,4,0,2,"91"
"910111",1263,4248,1265,947,576,59,66,8.01583531274743,50,39,2201,4248,4248,3981,4165,4248,4248,4248,4248,4248,4248,4248,732,2043,175,0,4063,4052,1488,4248,4248,4248,4248,4248,1506,220,214,4248,4248,0,39,0,1243,0,3741,0,0,0,0,495,4,3,4,0,332,0,0,4,2,391,8,71,609,2950,0,0,2,0,0,0,"91"
"910112",1516,5255,1374,1063,645,88,67,8.47427440633245,81,54,3020,5255,5255,4731,5218,5255,5255,5255,5255,5255,5255,5255,1117,2670,138,0,5084,5068,1750,5223,5255,5255,5255,5255,1808,338,178,5255,5255,0,0,12,0,0,1673,8,2,0,0,8,0,0,0,0,624,0,0,0,128,249,0,2925,363,2119,14,0,0,0,0,4,"91"
"910151",4779,10715,2161,1870,2244,101,687,7.47562251517054,90,63,3669,10715,10715,9866,10564,10715,10715,10715,10715,10715,10715,10715,1216,3337,79,0,9629,9503,4476,10715,10701,10715,10715,10715,4493,259,1393,10712,10705,0,0,3,0,4,2063,26,5,2,4,10,4,25,8,0,677,0,0,11,78,257,0,4889,625,4499,0,0,4,0,1,47,"91"
"910153",729,2719,973,850,359,51,82,8.59122085048011,0,0,1457,2719,2719,2562,2714,2719,2719,2719,2719,2719,2719,2719,515,1344,152,0,2645,2638,1119,2719,2719,2719,2719,2719,1125,206,316,2719,2719,0,0,0,0,3,1244,9,0,0,0,0,0,0,0,0,373,0,0,82,1099,698,0,1342,0,374,0,0,0,0,0,0,"91"
"910154",517,1437,249,201,265,16,35,8.25145067698259,0,0,588,1437,1437,1379,1437,1437,1437,1437,1437,1437,1437,1437,161,565,84,0,1344,1342,669,1437,1437,1437,1437,1437,671,41,99,1437,1437,0,0,0,0,0,1350,9,0,0,0,9,0,0,0,0,81,0,0,0,103,363,0,0,47,260,0,0,0,0,0,0,"91"
"910201",1293,4214,1139,864,592,42,88,7.94044856921887,56,29,2148,4214,4214,3998,4205,4214,4214,4214,4214,4214,4214,4214,825,1803,20,0,4071,4046,1652,4214,4211,4211,4211,4211,1668,168,344,4211,4211,5,0,0,0,20,1091,16,0,50,58,49,11,40,2,0,466,0,0,8,84,323,2,1100,197,1899,0,5,0,0,2,12,"91"
"910202",1617,5974,1386,1102,798,52,22,8.85776128633272,116,79,3321,5974,5974,5722,5952,5974,5974,5974,5974,5974,5974,5974,1189,3059,195,5,5817,5786,2557,5974,5974,5974,5974,5974,2568,205,70,5974,5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,15,0,22,2,550,7,2225,0,0,0,0,0,0,"91"
"910203",736,2872,863,651,450,33,12,7.99320652173913,48,39,1483,2872,2872,2825,2866,2872,2872,2872,2872,2872,2872,2872,612,1404,0,6,2805,2782,1420,2872,2866,2872,2872,2872,1437,148,55,2872,2872,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,397,0,0,0,84,15,6,50,0,1156,0,0,0,0,0,0,"91"
"910204",588,2377,396,354,194,27,11,8.88945578231293,149,89,1576,2377,2377,2184,2233,2377,2377,2377,2377,2377,2377,2377,620,1398,54,0,2348,2340,700,2377,2374,2377,2377,2377,705,118,50,2375,2375,0,0,0,2,0,1843,22,4,0,0,5,0,0,2,0,324,0,0,45,76,71,2,275,0,1501,5,0,0,0,0,3,"91"
"910251",1314,4268,867,652,661,56,24,7.58523592085236,81,39,2127,4268,4268,4064,4218,4268,4268,4268,4264,4264,4264,4264,789,1943,68,25,4103,4089,1807,4264,4248,4256,4256,4256,1823,189,95,4256,4251,0,0,7,425,191,1213,156,17,9,8,76,22,56,13,7,422,0,0,26,239,261,0,445,26,1166,44,9,3,0,9,49,"91"
"910301",2567,9799,2519,1997,1113,72,38,8.15816127775614,540,381,5754,9799,9799,9285,9760,9799,9799,9799,9799,9799,9799,9799,2241,5163,270,56,9558,9502,3600,9714,9586,9799,9799,9799,3624,312,151,9799,9797,0,0,9,0,0,581,693,6,0,0,3,2,4,10,6,1507,0,0,24,23,107,48,3736,665,4371,0,0,2,0,7,7,"91"
"910302",3337,11112,2569,2159,1500,68,89,7.96523823793827,297,154,5771,11112,11112,10445,11076,11112,11112,11112,11112,11112,11112,11112,2204,5070,162,3,10622,10576,4009,11090,11097,11112,11112,11112,4035,259,302,11109,11112,0,0,0,3,74,775,58,10,14,32,251,36,129,0,0,1354,6,0,42,99,92,14,1823,2064,6217,154,0,0,0,4,26,"91"
"910303",2096,6762,1609,1365,865,42,68,8.0543893129771,72,56,3169,6762,6762,6244,6709,6762,6762,6762,6762,6762,6762,6762,1190,2940,0,11,6528,6497,2411,6759,6762,6762,6762,6762,2417,167,224,6762,6762,0,0,0,10,154,493,20,0,0,0,174,10,237,4,0,701,0,0,20,19,97,24,3540,1847,3026,44,0,0,0,0,2,"91"
"910401",2111,7895,2099,1606,929,85,51,8.54571293225959,205,141,4815,7895,7895,7408,7770,7895,7895,7895,7895,7895,7895,7895,1847,4274,275,5,7706,7659,2908,7895,7880,7895,7895,7895,2928,405,185,7895,7895,0,1,0,0,0,574,293,0,0,0,11,0,0,0,0,1002,16,0,66,88,409,0,1159,0,2924,0,0,3,0,0,0,"91"
"910402",1304,4787,1444,1040,498,51,113,8.25843558282209,181,127,2986,4787,4787,4471,4576,4787,4787,4787,4787,4787,4787,4787,1074,2725,67,15,4676,4650,1550,4787,4753,4787,4787,4787,1553,219,352,4787,4787,0,0,0,0,0,516,49,0,0,0,112,0,0,0,0,678,0,0,70,15,134,0,577,205,1938,0,0,0,0,0,0,"91"
"910403",1585,6027,2009,1631,713,45,24,8.54637223974763,61,61,3780,6027,6027,5685,5935,6027,6027,6027,6027,6027,6027,6027,1482,3418,32,0,5867,5824,2243,6027,6013,6027,6027,6027,2252,183,104,6027,6027,0,0,0,0,0,1,13,0,0,0,19,0,0,0,0,820,0,0,0,72,270,0,1585,153,2907,0,0,0,0,0,0,"91"
"910404",1179,3891,1142,877,469,66,56,8.70992366412214,83,66,2140,3891,3891,3522,3762,3891,3891,3891,3891,3891,3891,3891,806,1880,4,0,3770,3719,1248,3891,3818,3891,3891,3891,1258,241,175,3891,3891,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,579,0,0,6,8,118,0,653,147,1388,0,0,0,0,0,0,"91"
"910501",3118,9937,3084,2384,1387,96,128,8.54393842206543,192,128,4821,9937,9937,9265,9853,9937,9937,9937,9935,9937,9937,9937,1692,4511,215,0,9475,9396,3328,9937,9937,9937,9937,9937,3344,340,375,9937,9937,0,0,0,1798,403,1518,57,15,64,86,1348,11,228,14,0,900,0,0,79,251,390,0,2262,348,4681,70,0,0,0,60,4,"91"
"910502",5090,17813,5274,4023,2435,108,194,8.22554027504912,393,262,9269,17813,17813,16782,17781,17813,17813,17813,17813,17813,17813,17813,3385,8491,360,0,17277,17182,6866,17813,17767,17813,17813,17813,6911,473,740,17813,17813,0,0,0,0,0,3546,0,0,0,0,0,0,0,0,0,1956,0,0,17,61,569,0,1838,0,8208,0,0,5,0,0,0,"91"
"910503",1744,5681,1766,1285,809,30,48,8.31479357798165,47,33,2725,5681,5681,5153,5575,5681,5681,5681,5681,5681,5681,5681,928,2416,175,0,5478,5445,2125,5672,5681,5681,5681,5681,2134,113,141,5681,5681,0,0,4,0,0,0,1,0,0,0,0,0,7,10,0,562,0,0,0,4,1,0,1058,0,1456,0,0,0,0,0,0,"91"
"910504",2445,8323,2322,2032,1036,69,103,8.1680981595092,112,81,4434,8323,8323,7581,8237,8323,8323,8323,8323,8323,8323,8323,1582,3965,7,2,8080,8019,2977,8323,8314,8323,8323,8323,2981,298,342,8319,8319,0,5,0,0,17,35,4,0,3,0,112,3,16,0,0,1079,0,0,0,7,0,0,525,8,4643,0,0,0,0,0,0,"91"
"910505",2185,5903,2078,1695,806,41,46,8.09656750572082,97,79,2450,5903,5903,5419,5882,5903,5903,5903,5902,5903,5903,5903,769,2417,5,5,5577,5517,1732,5903,5902,5903,5903,5903,1740,139,146,5903,5903,0,0,0,306,42,313,59,0,0,0,52,3,7,0,0,497,0,0,20,0,0,0,1069,164,683,0,0,0,0,0,0,"91"
"910506",988,3191,1240,924,482,61,108,8.03744939271255,43,35,1494,3191,3191,2903,3150,3191,3191,3191,3191,3191,3191,3191,458,1404,96,2,3043,3018,1112,3191,3191,3191,3191,3191,1121,203,337,3191,3191,0,0,0,34,0,1713,0,0,0,0,0,0,0,0,0,230,0,0,8,61,291,0,544,8,2123,0,0,0,0,0,0,"91"
