"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
6601,24692,64014,19779,15269,16258,1386,2992,8.00834278308764,1270,976,22961,64013,64013,61914,63041,64014,64014,64014,64009,64014,64014,64014,6891,21087,850,71,57216,56170,33865,64014,63896,63997,64000,64000,34093,4259,7507,64000,63973,5,63,3,300,657,1806,1527,149,26,28,1024,319,598,65,17,1419,47,0,343,1666,5076,422,9168,11980,12890,1115,35,13,17,625,344,"66"
6602,5105,13458,5645,4302,3619,302,897,7.72007835455436,331,216,5530,13458,13458,13075,13335,13458,13458,13458,13458,13458,13458,13458,2078,4797,150,25,11603,11338,7120,13458,13451,13458,13458,13458,7133,914,2135,13458,13458,0,0,0,6,0,867,4,87,2,0,57,0,35,16,9,50,0,0,60,13,648,82,208,4094,4083,0,0,0,0,0,2,"66"
6603,9746,26180,8947,7425,6437,632,1383,8.28216704288939,816,642,11481,26180,26180,25229,25958,26180,26180,26180,26180,26180,26180,26180,3525,10438,257,71,23060,22537,13101,26180,26125,26180,26180,26180,13163,1914,3440,26180,26178,5,5,2,254,305,2965,69,23,0,0,756,0,93,2,0,0,0,0,516,176,2242,308,4595,5432,4936,0,0,0,0,0,0,"66"
6604,15685,40021,11037,8760,10142,620,1823,8.16193815747529,488,380,13638,40020,40020,38713,39318,40021,40021,40021,40019,40021,40021,40021,4327,12696,450,54,35647,35003,21463,40021,39708,40021,40021,40021,21564,2035,4368,40021,39988,5,21,0,93,769,2792,1023,54,9,12,388,82,116,12,3,194,15,0,271,685,2210,148,6769,7430,6815,336,11,10,0,261,398,"66"
6605,11355,29421,9224,7025,8587,815,1717,8.36133861734919,712,558,10186,29421,29421,28365,29138,29421,29421,29421,29418,29421,29421,29421,3264,9230,258,35,25486,24905,16814,29421,29377,29421,29421,29421,16926,2345,4028,29421,29420,6,9,0,0,457,235,163,5,0,0,617,66,160,0,0,2,20,0,196,320,1043,23,0,4778,4649,276,0,8,0,926,35,"66"
6606,15927,45609,13312,10561,10520,1183,1901,7.93376028128336,816,599,17119,45609,45609,44218,45146,45609,45609,45609,45609,45609,45609,45609,4916,15958,514,13,42064,41559,24258,45609,45478,45570,45570,45570,24428,3830,5351,45569,45565,0,5,0,17,0,1649,124,0,0,0,861,34,154,0,0,87,7,0,403,543,3489,79,2482,8164,8849,37,29,0,0,56,102,"66"
6607,9384,23657,8869,7183,5740,494,848,7.96089087809037,539,419,8099,23657,23657,22861,23324,23657,23657,23657,23650,23657,23657,23657,2567,7358,320,9,21089,20781,11842,23657,23596,23657,23657,23657,11902,1630,2454,23657,23657,0,0,0,172,942,840,192,120,4,1,7645,48,1782,11,0,0,18,0,320,466,945,191,3852,5812,5720,158,6,0,0,19,279,"66"
6608,9447,23768,6728,5523,6466,510,1397,7.99777707208638,734,577,9276,23768,23768,22970,23651,23768,23768,23768,23764,23768,23768,23768,2912,8484,93,0,20519,20070,12851,23768,23748,23768,23768,23768,12955,1572,3230,23768,23768,0,10,0,80,218,1312,208,126,52,13,603,21,169,14,0,24,0,0,166,550,1527,197,5477,5041,5178,256,0,7,0,54,96,"66"
6609,5492,15255,5545,4204,3415,367,1049,8.42698470502549,339,203,6469,15255,15255,14569,14965,15255,15255,15255,15255,15255,15255,15255,1994,5873,68,46,13817,13521,7367,15255,15230,15252,15252,15252,7427,1176,2527,15252,15248,3,0,0,0,5,1382,241,0,1,1,123,20,21,3,4,26,6,0,239,492,1371,61,1409,3745,3743,131,0,9,0,25,47,"66"
6610,6868,16606,4887,4317,3606,370,546,6.84638905066977,394,345,6499,16606,16606,15314,16460,16606,16606,16606,16604,16606,16606,16606,1996,5892,37,65,14734,14395,6865,16606,16564,16591,16605,16604,6935,974,1214,16603,16603,0,0,8,23,71,91,154,10,0,0,2746,172,83,5,0,331,0,0,141,99,482,182,0,4230,3944,40,1,0,0,34,26,"66"
