"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
3801,2034,8493,2485,2083,0,145,1277,824,0,3.03932297366309,0,0,4,16,48,214,20,27,5,2,116,27,37,4,2,1186,15,0,79,193,591,111,223,739,784,51,1,3,0,30,52,"38"
3802,816,3748,1178,979,0,45,773,208,0,3.44378781483045,0,0,0,40,22,34,9,2,0,0,45,0,13,2,0,741,6,0,31,65,149,8,186,281,336,33,0,0,0,9,3,"38"
3803,1740,8488,2517,2223,0,141,1276,941,0,4.35046381463071,0,0,0,439,61,359,12,20,3,0,130,20,200,8,0,1233,4,0,40,306,678,2,304,789,1180,15,6,0,0,3,61,"38"
3804,1463,5968,1873,1568,0,1,1070,532,0,2.7930672081797,0,3,0,48,37,339,28,0,0,0,1,0,30,0,0,1049,15,0,9,129,328,112,0,446,485,0,0,0,0,0,0,"38"
3805,573,2605,650,514,0,21,374,134,0,2.13136506883397,0,0,3,3,1,8,6,3,0,1,18,1,5,2,0,360,4,0,12,20,87,27,122,87,86,3,1,0,0,0,15,"38"
3806,632,3076,749,661,0,22,561,103,0,2.41038544287642,0,0,0,3,2,131,4,4,0,1,19,0,4,0,0,555,3,0,4,13,28,66,235,231,251,8,0,0,0,0,29,"38"
3807,624,2952,662,562,0,12,461,101,0,2.1922296770167,0,0,0,1,9,21,5,5,0,0,7,8,0,0,0,454,2,0,5,12,65,27,114,204,219,4,2,0,0,0,0,"38"
3808,377,1645,412,348,0,23,268,72,0,3.56192425793245,0,0,0,72,2,64,4,4,0,0,19,0,15,0,0,256,0,0,14,33,29,18,81,186,168,8,0,0,0,0,0,"38"
