"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
2201,473,2148,287,260,0,0,254,0,7,0.572044619480319,0,2,0,1,3,32,16,0,0,0,10,0,9,0,1,231,0,0,26,17,14,6,74,47,43,28,7,0,0,15,5,"22"
2202,73,286,42,41,0,0,40,0,1,0.118449182411741,0,0,0,0,4,6,6,0,1,2,9,0,0,0,0,7,1,0,32,2,3,4,4,21,19,1,0,1,0,2,3,"22"
2203,267,1295,136,121,0,0,120,0,1,0.278545119705341,0,0,0,2,2,3,3,0,0,0,0,1,0,0,1,94,0,0,26,2,3,2,12,32,32,3,1,0,0,0,0,"22"
2204,509,2266,290,264,0,0,261,0,3,1.05053720652606,0,0,0,12,26,13,6,18,14,8,58,12,32,0,0,201,0,0,61,41,27,25,152,99,101,6,3,0,0,2,14,"22"
2205,233,1152,133,118,0,0,118,0,3,0.561183240595425,0,0,0,0,1,5,5,1,0,0,7,1,1,0,1,104,0,0,13,4,3,2,2,34,29,5,3,0,3,0,1,"22"
2206,197,955,158,129,0,0,128,0,1,0.664605873261206,0,0,0,0,0,6,2,1,0,0,1,0,3,1,0,111,1,0,16,10,9,0,9,40,51,5,1,0,0,0,0,"22"
2207,670,2923,405,360,0,0,359,0,4,1.17812612494682,0,0,0,11,17,38,11,10,3,4,49,13,25,2,3,249,0,0,116,14,18,0,162,102,134,8,3,1,0,10,10,"22"
2208,151,686,94,89,0,0,88,0,1,0.589716406042937,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,84,0,0,4,0,6,0,28,24,33,3,1,0,0,0,0,"22"
2209,154,772,103,86,0,0,86,0,0,0.383210052579984,0,0,0,2,0,0,2,0,0,0,8,0,0,0,0,70,1,0,15,2,3,0,9,37,43,2,0,0,0,0,0,"22"
2210,267,1181,154,138,0,0,133,0,5,0.691417405681647,0,0,0,1,5,22,0,2,0,0,6,0,3,0,0,88,0,0,45,7,3,8,20,34,45,4,5,0,0,0,8,"22"
