"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"570102",882,2616,535,425,478,23,11,8.37641723356009,110,83,1060,2616,2616,2548,2589,2616,2616,2616,2616,2616,2616,2616,379,819,43,0,2490,2477,1211,2616,2600,2616,2616,2616,1211,90,37,2616,2615,0,0,0,1,4,9,3,0,3,3,7,7,3,1,0,138,0,0,4,119,27,11,198,882,346,3,0,0,0,3,3,"57"
"570103",4154,10056,3197,2378,2251,72,146,8.8868560423688,278,224,2823,10056,10056,9624,9873,10056,10056,10056,10055,10056,10056,10056,858,2477,124,16,9185,9109,4703,10056,10031,10056,10056,10056,4737,259,403,10056,10056,0,0,0,10,13,60,112,26,3,1,232,21,188,11,0,261,0,0,21,214,179,0,1791,2458,1153,81,0,5,4,152,89,"57"
"570104",2624,7505,2555,2056,1621,99,220,7.92378048780488,97,60,2723,7505,7505,7335,7454,7505,7505,7505,7505,7505,7505,7505,892,2258,110,4,6926,6856,3733,7505,7495,7505,7505,7505,3744,348,634,7505,7505,0,0,0,37,130,246,181,29,407,387,100,80,58,6,11,449,0,0,250,318,295,34,1644,2809,1379,148,6,0,0,16,33,"57"
"570105",3151,7980,3602,2968,1706,101,128,8.04506505871152,41,37,2501,7980,7980,7738,7969,7980,7980,7980,7980,7977,7977,7977,686,2199,7,0,7300,7222,3792,7871,7963,7972,7972,7972,3815,296,353,7972,7970,0,0,0,0,7,0,85,0,153,28,6,3,2,14,0,529,0,0,0,3,3,67,462,1062,565,0,8,0,0,3,14,"57"
"570106",3231,9329,3947,3426,1335,99,128,8.50294026617146,42,24,3777,9329,9329,8804,9321,9329,9329,9329,9329,9329,9329,9329,1335,3301,17,0,8924,8863,3446,9329,9329,9329,9329,9329,3476,330,433,9329,9329,0,0,0,7,0,0,0,0,0,0,12,0,6,0,0,840,6,0,383,0,0,0,9,0,158,0,0,0,0,1,4,"57"
"570107",2693,7558,1753,1404,1630,143,383,8.48124767916821,94,82,2638,7554,7554,7360,7478,7558,7558,7558,7558,7558,7558,7558,870,2305,115,14,7064,7004,4010,7542,7498,7557,7557,7557,4036,500,1058,7558,7558,0,0,30,4,26,10,290,7,0,0,45,21,14,4,5,353,0,0,43,153,378,3,1496,2220,834,29,8,0,0,7,18,"57"
"570111",1762,4929,1873,1471,996,66,93,8.20204313280363,111,66,1968,4929,4929,4702,4826,4929,4929,4929,4929,4929,4929,4929,760,1565,11,0,4505,4473,2257,4918,4929,4929,4929,4929,2257,215,238,4929,4929,0,0,0,215,68,212,46,0,0,0,5,27,2,13,6,195,0,0,297,176,304,10,1599,621,435,9,0,0,0,0,0,"57"
"570112",1491,5771,1964,1806,530,31,62,8.50704225352113,3,3,2677,5771,5771,5311,5767,5771,5771,5771,5771,5771,5771,5771,1235,2297,0,0,5698,5683,1735,5696,5761,5771,5771,5771,1735,122,254,5771,5771,0,0,0,0,0,0,310,0,0,0,0,0,6,0,0,838,0,0,556,0,0,6,3343,1735,546,7,0,0,0,0,0,"57"
"570113",4910,13940,6461,5309,2975,285,778,8.40488798370672,246,174,5093,13940,13940,13603,13780,13940,13940,13940,13938,13940,13940,13940,1558,4226,144,4,12852,12666,7008,13727,13863,13940,13940,13940,7040,877,2004,13940,13940,0,0,0,210,249,215,69,19,19,33,282,56,134,3,9,863,7,0,308,346,523,15,2917,4805,3603,170,12,11,0,25,66,"57"
"570114",1185,3099,1148,913,768,35,87,8.34599156118144,6,4,767,3099,3099,3049,3093,3099,3099,3099,3099,3099,3099,3099,238,705,0,0,2822,2798,1740,3099,3099,3099,3099,3099,1758,113,238,3099,3099,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57"
"570115",2437,7016,3718,3107,1591,89,168,8.2782109150595,98,49,2487,7016,7016,6907,6974,7016,7016,7016,7016,7016,7016,7016,774,2198,23,0,6420,6365,3704,7016,7016,7016,7016,7016,3716,271,402,7016,7016,0,0,0,17,176,112,36,16,18,31,122,4,79,0,0,354,0,0,144,421,486,5,2045,2885,1652,67,0,0,0,0,11,"57"
"570116",2456,6247,2143,1717,1540,59,212,8.20928338762215,36,31,1449,6247,6247,6119,6234,6247,6247,6247,6244,6247,6247,6247,424,1161,30,4,5710,5666,3400,6247,6244,6247,6247,6247,3405,194,543,6247,6247,0,0,0,10,22,0,43,4,3,5,27,10,20,0,0,157,0,0,6,31,29,78,859,246,216,2,0,0,0,6,22,"57"
"570118",2245,5374,1751,1514,1099,50,73,7.43741648106904,14,5,1272,5374,5374,5150,1086,5374,5374,5374,5374,5374,5374,5374,350,1106,0,4,4993,4951,2447,3416,5374,5374,5374,5374,2447,145,208,5374,5374,0,0,0,0,1,0,3,0,0,2,2,2,2,7,0,286,0,0,0,1,0,25,4359,64,26,0,0,0,0,3,7,"57"
"570120",961,2645,1026,910,457,46,114,9.7783558792924,2,2,1037,2645,2645,2502,2644,2645,2645,2645,2645,2645,2645,2645,359,894,30,0,2483,2457,1101,2645,2643,2645,2645,2645,1101,140,289,2645,2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,79,6,100,16,410,372,254,0,0,0,0,0,0,"57"
"570121",2338,6786,2326,1939,1356,151,375,7.69931565440548,79,34,2475,6786,6786,6560,6772,6786,6786,6786,6781,6786,6786,6786,811,2127,183,0,6376,6297,3294,6786,6776,6786,6786,6786,3325,491,1008,6786,6786,0,0,0,211,167,274,52,28,13,2,211,57,60,0,3,510,5,0,404,504,392,16,1771,3025,1987,129,7,2,0,3,2,"57"
