"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
5501,3009,10045,4933,4181,0,2331,0,2294,4,7.64560665630429,0,0,1,1041,479,714,227,33,407,599,1966,99,274,7,3,9,0,0,430,769,1741,14,1028,2044,1132,642,0,4,0,0,0,"55"
5502,487,1558,1010,900,0,481,0,537,7,7.87884093495579,0,0,0,2,0,84,13,1,466,471,4,0,2,0,0,19,0,0,48,167,364,48,24,345,173,26,4,3,0,0,3,"55"
5503,372,1037,601,534,0,247,0,323,6,6.25585754451734,1,0,0,1,20,9,12,13,56,173,68,6,7,0,0,13,0,0,55,59,267,21,16,302,207,0,3,3,0,0,6,"55"
5504,1038,3345,1907,1520,0,52,0,1490,0,6.73311184939092,0,0,2,998,0,16,27,15,2,2,34,1,0,0,0,11,0,0,10,115,1246,229,424,653,388,10,0,0,0,2,3,"55"
5505,1831,6619,3011,2331,0,804,0,1783,8,5.03934624697337,0,0,4,88,127,544,131,78,384,469,357,64,110,2,4,14,5,0,237,495,1176,273,546,934,591,167,6,2,0,5,55,"55"
5506,618,1875,1001,851,0,168,0,704,8,2.47967598123488,0,0,0,115,10,244,29,11,3,0,156,26,35,0,1,0,0,0,114,88,548,127,179,283,145,2,2,6,6,0,0,"55"
5507,2986,10274,5630,4523,0,1752,0,3249,36,8.61852134146341,0,0,3,508,429,483,369,214,316,435,1365,491,500,4,4,151,1,1,315,880,2418,256,803,2095,1568,128,32,4,0,11,155,"55"
5508,72,159,80,72,0,27,0,51,0,0.552401411692497,0,0,0,0,0,1,0,14,0,0,19,0,0,0,0,0,0,0,9,8,8,41,34,21,20,0,0,0,0,0,0,"55"
5509,827,2527,1347,958,0,0,0,958,0,4.76332537788385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,56,59,898,12,13,214,117,0,0,0,0,0,1,"55"
5510,159,432,281,224,0,89,0,155,2,2.25829216654905,0,0,0,54,0,42,10,0,0,0,89,9,5,0,0,0,0,0,0,8,85,68,36,130,55,10,0,2,0,0,0,"55"
5511,460,1567,897,784,0,236,0,605,14,7.00876095118899,0,0,0,37,85,158,35,22,52,46,172,20,57,1,0,57,2,0,221,304,274,126,250,385,244,72,10,4,0,1,7,"55"
5512,2111,8619,4818,4619,0,4451,0,551,7,36.4245721946219,0,2,0,55,301,92,16,158,4241,100,630,6,255,2,0,132,2,0,1909,222,222,165,1199,3176,2215,39,1,6,0,0,8,"55"
5513,172,592,308,271,0,43,0,234,0,3.05214551188197,0,0,0,0,0,3,6,11,1,21,12,0,1,0,0,9,0,0,30,22,141,78,94,159,85,11,0,0,0,0,0,"55"
5514,1505,4912,2763,2188,0,615,0,1632,2,8.38282058158691,0,0,0,187,135,105,547,26,266,243,349,22,41,2,0,5,4,0,41,356,1327,89,270,1051,562,31,2,0,0,2,3,"55"
5515,1927,6539,4131,3882,0,3882,0,19,0,54.1347092455724,0,0,0,0,0,0,0,0,3124,3482,3753,0,0,0,0,9,0,0,242,0,0,19,12,1445,298,0,0,0,0,0,0,"55"
