"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"370101",728,1977,707,626,312,31,21,9.53434065934066,38,32,870,1977,1977,1904,1943,1977,1977,1977,1977,1977,1977,1977,258,808,10,0,1823,1805,755,1966,1977,1977,1977,1977,756,86,50,1977,1977,0,0,6,0,16,49,24,0,0,1,2,0,1,0,0,103,6,0,0,25,20,0,815,246,100,0,0,0,0,0,27,"37"
"370102",1789,6506,1695,1383,1025,143,133,9.85410844046954,123,70,2988,6506,6506,6378,6494,6506,6506,6506,6506,6506,6506,6506,846,2715,117,5,6310,6262,3198,6506,6489,6506,6506,6506,3212,586,554,6506,6506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,738,0,0,0,0,0,0,"37"
"370103",1041,3720,838,682,537,6,1,9.97982708933718,15,15,1648,3720,3720,3640,3719,3720,3720,3720,3720,3720,3720,3720,524,1366,0,0,3644,3640,1816,3720,3720,3720,3720,3720,1816,26,6,3720,3720,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,102,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"37"
"370104",1304,4363,1252,1032,865,38,14,7.67407975460123,68,59,1758,4363,4363,4286,4351,4363,4363,4363,4363,4363,4363,4363,521,1667,113,0,4153,4124,2438,4363,4353,4363,4363,4363,2443,183,65,4363,4363,0,0,0,0,0,0,0,5,0,0,7,0,3,0,0,236,0,0,0,0,0,8,5,2,229,0,0,0,0,0,0,"37"
"370105",788,2829,745,642,472,66,84,8.40989847715736,98,84,1469,2829,2829,2787,2824,2829,2829,2829,2829,2829,2829,2829,418,1362,0,0,2703,2677,1474,2165,2829,2829,2829,2829,1474,260,295,2829,2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,93,12,47,554,440,0,0,0,0,0,0,"37"
"370106",1416,4405,1596,1294,766,24,31,8.96468926553672,2,2,1771,4405,4405,4321,4403,4405,4405,4405,4405,4405,4405,4405,548,1616,13,3,4193,4158,2169,4405,4405,4405,4405,4403,2176,104,93,4405,4405,0,0,0,0,0,0,35,0,0,0,0,0,0,4,0,265,0,0,0,0,0,16,1662,0,0,0,0,0,0,0,0,"37"
"370107",1192,3484,1083,944,633,74,127,9.52852348993289,30,30,1693,3484,3484,3409,3484,3484,3484,3484,3484,3484,3484,3484,478,1519,4,0,3191,3119,1569,3420,3478,3484,3484,3484,1571,254,413,3484,3484,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,411,0,0,4,4,6,0,20,17,111,0,0,0,0,0,2,"37"
"370108",1522,5135,1786,1392,846,75,65,9.13600525624179,105,71,2179,5135,5135,5056,5115,5135,5135,5135,5135,5135,5135,5135,638,1957,26,0,4947,4895,2592,5050,5129,5135,5135,5135,2598,304,249,5135,5135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,57,0,0,0,0,0,0,"37"
"370109",1959,5443,1834,1371,1237,64,145,8.55487493619193,0,0,1901,5443,5443,5337,5424,5443,5443,5443,5443,5443,5443,5443,565,1783,12,0,5011,4918,2999,5443,5443,5443,5443,5443,3002,219,386,5443,5443,0,0,0,0,4,0,8,0,0,0,30,5,267,5,0,243,0,0,0,11,0,13,1142,3263,833,0,0,0,0,0,7,"37"
"370110",996,2931,804,610,533,43,13,9.12449799196787,70,66,1228,2931,2931,2874,2920,2931,2931,2931,2931,2931,2931,2931,393,1089,45,0,2733,2709,1446,2931,2927,2931,2931,2931,1456,146,50,2931,2931,0,1,0,0,0,0,0,0,0,0,2,3,2,0,0,191,0,0,0,0,0,0,45,1057,664,0,0,0,0,0,1,"37"
