"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
3101,2272,11097,2590,2185,0,0,2164,0,22,1.54562238712005,0,0,0,38,99,96,33,26,29,12,147,55,108,3,3,1818,19,0,372,110,78,2,544,749,782,53,15,7,0,10,52,"31"
3102,625,3079,494,409,0,0,409,0,0,0.914048183077817,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,386,1,0,22,2,6,5,19,91,95,0,0,0,0,0,0,"31"
3103,1560,7870,2163,1745,0,0,1730,0,16,2.42452030622595,0,0,0,8,18,14,3,1,1,1,82,3,14,0,1,1476,18,0,261,27,31,5,97,335,341,9,10,6,0,1,11,"31"
3104,1656,8081,2233,1835,0,0,1829,0,12,2.12995635620763,0,0,0,16,56,123,10,7,2,12,67,15,33,2,9,1647,11,0,168,60,78,16,187,549,565,29,12,3,0,8,44,"31"
3105,988,4573,1023,928,0,0,927,0,1,1.9642290189438,0,0,0,18,60,69,6,6,5,2,109,9,25,1,0,807,12,0,110,59,41,2,55,332,376,42,0,1,0,12,19,"31"
3106,29,129,43,41,0,0,39,0,2,0.0856915938636459,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,14,0,0,25,3,0,0,3,6,9,0,0,2,0,0,0,"31"
3107,1939,9264,2519,2228,0,0,2209,0,20,2.66331958639651,0,0,0,58,27,119,5,13,1,1,115,1,17,10,6,2015,22,0,187,69,47,5,87,618,726,71,13,7,3,0,33,"31"
3108,822,3891,1140,954,0,0,938,0,21,2.10298915439556,0,0,0,3,4,10,0,0,0,0,16,22,0,0,1,846,5,0,88,26,32,72,390,143,203,0,19,3,2,0,1,"31"
3109,523,2326,732,525,0,0,512,0,16,1.69109357384442,0,0,0,0,1,2,2,0,0,0,4,0,0,0,2,501,2,0,12,3,4,2,16,48,61,2,6,10,2,1,0,"31"
3110,13,59,16,11,0,0,11,0,0,0.0168559125944314,0,0,0,0,2,5,0,0,0,0,5,0,0,0,0,0,2,0,9,1,1,0,0,9,8,0,0,0,0,0,0,"31"
3111,1312,7135,1963,1572,0,0,1554,0,18,1.93312755936497,0,2,0,21,50,71,1,6,1,7,69,35,20,3,0,1423,7,0,125,39,59,1,374,578,620,44,9,9,3,5,23,"31"
3112,780,4093,761,704,0,0,701,0,3,1.90925609524584,0,0,0,0,5,0,0,0,2,3,6,0,0,2,0,680,0,0,23,3,6,3,115,143,158,0,3,0,0,0,0,"31"
3113,311,1360,507,381,0,0,381,0,0,1.93126520681265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,372,2,0,9,3,8,0,14,26,32,0,0,0,0,0,72,"31"
3114,754,4007,941,838,0,0,835,0,4,2.31357499792938,0,0,0,1,15,9,1,1,2,0,14,5,16,0,0,812,3,0,24,0,19,2,8,124,154,4,4,0,0,0,11,"31"
3115,586,2921,723,614,0,0,614,0,0,2.2701223795615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,603,5,0,8,1,0,5,107,283,168,0,0,0,0,0,0,"31"
3116,552,2928,701,596,0,0,593,0,3,2.14481070965885,0,0,0,1,3,1,5,0,0,0,9,0,0,0,0,553,2,0,40,15,22,3,3,158,146,3,0,3,0,1,0,"31"
3117,203,979,225,208,0,0,205,0,3,1.17960641978109,0,0,0,0,0,12,13,0,0,0,8,0,0,0,0,165,0,0,46,16,9,3,32,109,107,2,0,3,0,0,0,"31"
3118,613,3102,740,642,0,0,634,0,11,2.65662501034511,0,0,0,1,24,19,2,2,1,1,30,3,2,0,0,564,16,0,65,54,33,2,55,233,220,5,6,5,1,0,11,"31"
3119,342,1582,487,331,0,0,331,0,2,1.72494658398041,0,0,0,0,5,6,0,0,0,0,8,1,0,0,0,317,1,0,13,6,3,13,2,64,81,0,2,0,2,0,0,"31"
3120,503,2739,850,759,0,0,757,0,2,3.51470247742533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,4,17,10,0,20,425,343,0,0,2,0,0,0,"31"
3121,526,2672,856,662,0,0,650,0,15,2.93700088731145,0,0,0,5,8,0,0,2,2,2,18,24,8,1,3,589,9,0,49,23,14,0,5,146,161,0,0,15,0,0,9,"31"
