"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
1601,2210,6932,1907,1551,186,0,0,1364,19,1.38537805368228,0,3,0,84,119,686,57,0,0,0,38,1,1,0,3,63,1,0,8,307,1146,18,299,359,437,23,19,3,6,3,1,"16"
1602,893,2979,601,491,207,0,0,300,3,0.971565387735718,0,0,0,5,180,257,23,0,0,0,163,0,1,0,0,26,0,0,8,52,262,0,131,206,210,124,1,2,0,1,14,"16"
1603,1564,5158,1705,1363,310,0,0,1125,18,2.35430269112516,0,0,2,86,60,401,198,2,0,0,197,2,26,2,0,39,2,0,48,291,896,9,303,403,376,48,14,4,2,34,77,"16"
1604,1355,4818,1259,1132,247,0,0,938,10,1.9305875330434,2,0,0,83,121,35,78,4,1,3,100,11,9,6,0,86,3,0,50,207,723,62,266,275,301,63,9,1,0,16,12,"16"
1605,762,2517,970,787,117,0,0,710,0,1.95966135458167,0,0,0,29,18,125,76,4,0,3,13,0,3,0,0,1,0,0,10,147,565,61,135,120,212,20,0,0,0,2,7,"16"
1606,2312,6470,2096,1683,965,0,0,933,2,3.00702174417981,0,3,0,178,195,490,664,31,0,0,176,5,67,0,2,38,1,0,28,233,775,12,658,446,420,70,0,2,2,44,14,"16"
1607,291,740,180,168,68,0,0,111,0,0.857799336226704,0,0,0,0,21,55,47,1,0,0,6,4,0,0,0,5,0,0,8,37,84,0,6,42,25,2,0,0,0,0,22,"16"
1608,144,552,114,101,6,0,0,96,0,0.653129849974133,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,6,0,0,6,6,19,75,38,15,16,0,0,0,0,0,2,"16"
1609,1607,5115,1366,1273,910,0,0,556,8,8.15816457318636,2,7,0,653,456,986,130,40,10,5,445,116,319,7,0,54,2,0,120,139,462,0,354,551,636,151,8,0,1,63,95,"16"
1610,678,1747,732,665,431,0,0,264,38,4.21446225996578,0,0,11,313,128,2,71,2,0,0,95,4,59,0,4,17,12,0,32,103,185,2,157,248,281,63,36,8,7,4,43,"16"
1611,1293,3310,1055,897,562,0,0,345,2,4.77864791433594,0,0,0,9,38,652,517,0,0,0,7,13,1,0,1,18,0,1,3,91,271,3,341,125,133,5,2,2,0,5,3,"16"
