"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
3001,3746,8961,2009,1603,1579,0,0,0,35,0.694730364007506,0,0,0,421,526,417,749,0,1,1,545,204,287,6,1,59,0,1,26,212,253,1,630,412,438,261,26,9,1,105,96,"30"
3002,524,1608,495,424,415,0,0,0,9,0.586867456538589,0,0,0,41,277,20,108,8,5,2,45,13,30,3,0,23,0,0,13,33,65,0,54,126,180,41,2,7,0,13,62,"30"
3003,257,779,242,223,219,0,0,0,6,0.543822855191923,1,0,0,72,121,46,57,3,2,2,58,41,29,7,0,5,0,0,17,22,18,0,62,104,113,9,3,3,1,1,16,"30"
3004,170,422,139,111,109,0,0,0,2,0.204634699408219,1,0,2,12,68,29,37,0,0,0,17,0,4,0,0,3,4,0,0,0,17,1,17,39,36,1,0,2,0,1,3,"30"
3005,28,76,26,21,21,0,0,0,0,0.131752305665349,0,0,0,16,3,21,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,"30"
3006,403,1469,504,424,417,0,0,0,8,0.715865538840771,1,0,0,250,159,90,23,0,0,0,40,2,16,1,0,46,0,0,8,2,6,2,27,146,205,14,7,1,0,1,33,"30"
3007,325,799,243,188,185,0,0,0,4,0.337274178791195,5,3,3,13,75,19,93,3,1,0,21,4,5,0,0,10,0,0,3,14,45,4,50,32,60,0,4,1,0,3,6,"30"
3008,1364,4099,997,794,791,0,0,0,3,0.965725266973169,12,4,0,69,119,43,608,0,0,0,33,4,7,0,0,41,0,0,11,8,33,2,274,240,195,7,0,3,0,0,5,"30"
3009,978,2896,1160,784,781,0,0,0,3,1.52064705083694,3,4,0,441,261,425,199,2,1,0,210,48,70,1,1,49,0,0,4,46,116,5,24,403,411,20,2,1,0,17,3,"30"
3010,29,76,24,14,12,0,0,0,2,0.0142921311609294,0,0,0,2,0,0,10,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,4,1,0,0,2,0,1,3,1,"30"
