"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
5201,8461,24622,9190,7203,0,1466,583,5911,0,5.10597575671652,0,0,1,178,201,817,485,86,19,19,1408,107,493,4,0,0,4,4,581,1521,4837,83,2126,2554,1650,361,0,1,0,70,172,"52"
5202,1427,4314,1873,1562,0,375,191,1137,0,5.12719514196619,0,0,0,36,144,175,53,0,0,2,373,66,73,0,0,104,0,0,93,321,892,0,180,673,570,35,0,2,0,0,0,"52"
5203,1815,5289,2426,1666,0,0,41,1635,0,3.72431985335211,0,0,0,0,0,148,33,0,0,0,0,0,0,0,0,25,0,0,16,191,1399,186,2,483,348,67,0,0,1,0,16,"52"
5204,134,405,234,185,0,23,0,168,0,0.835591689250226,0,0,0,0,0,2,0,5,0,0,18,0,4,0,0,0,0,0,0,29,143,7,0,113,92,0,0,0,0,0,0,"52"
5205,1456,3736,1750,1479,0,502,302,850,0,4.09366436934319,0,0,0,161,48,174,14,23,3,8,474,5,25,0,5,42,0,1,256,73,640,172,424,453,406,27,0,0,1,0,0,"52"
5206,1287,3787,1938,1526,0,12,410,1149,0,4.96340868433892,0,0,0,0,0,2,55,5,0,0,7,0,1,0,0,100,0,0,318,145,1004,39,0,407,216,0,0,0,0,0,0,"52"
5207,158,348,203,176,0,0,17,165,0,0.503346107647429,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,17,2,66,114,0,21,38,0,0,0,0,0,0,"52"
5208,1189,3835,1577,1123,0,176,376,612,0,2.81453634085213,0,0,0,60,21,51,46,1,52,68,132,2,9,0,0,346,0,0,30,167,481,9,108,268,279,0,0,0,0,0,0,"52"
5209,281,646,362,214,0,0,0,214,0,1.93367669648505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2,57,65,40,0,0,0,0,0,0,"52"
5210,101,319,146,98,0,9,13,76,0,0.220770443793647,0,0,0,7,6,6,0,0,0,0,9,47,0,0,0,1,0,0,12,5,47,27,42,52,45,0,0,0,0,0,0,"52"
5211,455,1547,784,539,0,0,6,533,0,2.59221853508392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,525,8,0,267,167,0,0,0,0,0,0,"52"
5212,855,2367,1034,770,0,0,70,705,0,1.99916917644615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,6,92,556,85,43,106,74,0,0,0,0,0,0,"52"
5213,579,1703,903,714,0,167,254,316,0,3.0609620166338,0,0,0,60,3,171,14,5,130,130,33,0,0,0,0,98,0,0,162,39,235,64,60,441,232,0,0,0,0,0,0,"52"
