"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"470102",2504,7939,2817,2155,1258,84,54,8.52875399361022,356,294,3548,7939,7939,7780,7908,7939,7939,7939,7939,7939,7939,7939,1128,3191,91,0,7583,7543,3412,7939,7934,7934,7934,7934,3413,323,209,7931,7932,0,0,0,0,0,0,41,0,0,0,4,0,4,6,0,0,0,0,1,9,0,0,1154,1114,1358,15,4,0,0,3,4,"47"
"470103",2665,6583,2122,1695,796,21,5,8.68893058161351,53,43,2524,6583,6583,6130,6414,6583,6583,6583,6583,6583,6583,6583,914,2169,59,0,6277,6236,2146,6583,6581,6581,6580,6580,2150,80,16,6581,6581,0,0,2,5,0,0,0,0,0,0,7,3,6,0,0,0,0,0,8,0,0,0,215,1811,1581,12,1,0,0,1,6,"47"
"470104",1815,5302,2101,1595,1065,53,91,9.2099173553719,56,37,1984,5302,5302,5190,5300,5302,5302,5302,5302,5302,5302,5302,521,1771,28,0,4989,4938,2623,5302,5295,5302,5302,5302,2623,171,289,5302,5302,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,63,0,0,0,0,0,0,0,420,580,0,0,0,0,0,0,"47"
"470106",3706,10977,3793,2726,1633,85,135,7.96708041014571,203,172,4738,10977,10977,10513,10975,10977,10977,10977,10977,10977,10977,10977,1395,4416,154,3,10482,10429,4271,10974,10969,10977,10977,10977,4282,267,408,10977,10977,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,607,0,0,0,73,349,0,0,5295,4926,0,0,0,0,0,0,"47"
"470107",926,2468,650,504,325,18,18,8.1792656587473,19,11,1006,2468,2468,2357,2441,2468,2468,2468,2468,2468,2468,2468,257,980,63,2,2331,2319,865,2456,2466,2468,2468,2468,870,63,63,2468,2468,0,0,0,0,0,17,0,0,0,0,16,0,0,0,0,121,0,0,0,22,20,0,0,418,514,0,0,0,0,0,0,"47"
"470109",1171,4242,1508,1269,696,65,36,8.28351836037575,38,10,2113,4242,4242,4160,4236,4242,4242,4242,4242,4242,4242,4242,686,1937,17,0,4090,4069,2199,4242,4231,4242,4242,4242,2202,247,169,4242,4242,0,0,0,0,0,216,2,0,0,0,0,0,2,4,0,273,4,0,0,0,0,0,278,1529,1678,0,4,0,0,0,4,"47"
"470111",1121,3312,1361,1132,665,61,153,7.89919714540589,133,94,1495,3312,3312,3201,3277,3312,3312,3312,3312,3312,3312,3312,463,1355,66,8,3027,2963,1601,3308,3309,3312,3312,3312,1601,192,480,3312,3312,0,3,0,230,120,16,33,0,0,0,167,0,0,0,0,156,0,0,0,0,0,0,43,744,1010,0,0,0,0,0,0,"47"
"470112",3668,10075,3633,2823,1358,64,20,8.54852780806979,125,92,3972,10075,10075,9518,9932,10075,10075,10075,10075,10075,10075,10075,1311,3501,124,29,9658,9598,3901,10075,10029,10075,10075,10075,3906,262,82,10075,10075,0,0,0,31,83,73,48,0,0,0,158,0,4,0,0,233,4,0,7,60,129,0,544,1670,1654,0,18,8,0,0,9,"47"
"470113",3297,10596,2981,2334,1718,100,137,8.58629056718229,118,92,4455,10596,10596,10308,10497,10596,10596,10596,10596,10596,10596,10596,1365,4117,176,9,10152,10050,4875,10596,10592,10596,10596,10596,4886,372,469,10596,10596,0,0,0,0,42,81,39,0,0,2,12,11,34,0,0,993,5,0,28,100,38,0,475,1842,2073,145,8,6,0,5,4,"47"
"470115",2448,6785,2510,1941,1007,119,93,8.48325163398693,273,184,2707,6785,6785,6528,6716,6785,6785,6785,6785,6785,6785,6785,842,2382,48,3,6459,6439,2429,6785,6764,6782,6782,6782,2457,374,314,6782,6782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,1463,0,3,0,0,0,0,"47"
"470116",690,1897,483,374,309,18,22,9.39710144927536,12,3,626,1897,1897,1841,1881,1897,1897,1897,1897,1897,1897,1897,230,618,19,0,1783,1751,823,1897,1890,1897,1897,1897,823,78,75,1897,1897,0,0,0,5,17,4,0,4,0,0,5,14,2,0,0,111,0,0,0,35,4,0,453,177,273,4,0,0,0,1,9,"47"
"470117",1784,4865,1943,1642,896,52,71,7.62948430493274,84,83,1935,4865,4865,4677,4805,4865,4865,4865,4864,4865,4865,4865,522,1831,50,17,4452,4364,2134,4865,4853,4865,4865,4865,2145,145,168,4865,4865,0,4,0,64,0,6,141,0,0,0,50,0,0,0,0,309,0,0,0,79,0,0,168,1031,1187,0,0,0,0,0,0,"47"
"470118",1424,5094,1906,1399,775,122,294,8.5498595505618,252,226,2818,5094,5094,4934,5094,5094,5094,5094,5094,5094,5094,5094,1002,2668,124,0,4893,4853,2239,5094,5090,5094,5094,5094,2264,488,1029,5094,5094,0,0,0,12,0,0,7,87,0,0,288,20,70,6,4,24,8,0,1,22,36,0,633,1590,1882,1,0,0,0,5,0,"47"
"470120",2043,6991,2187,1695,1009,77,34,8.25403817914831,123,69,3371,6991,6991,6809,6940,6991,6991,6991,6991,6991,6991,6991,1132,3019,135,0,6774,6737,3035,6991,6991,6991,6991,6991,3058,280,136,6991,6991,0,0,0,9,770,8,22,7,0,0,7,0,32,3,4,502,0,0,9,31,36,0,714,1730,1962,0,0,0,0,0,10,"47"
"470121",1054,3461,1349,1190,530,68,82,7.53605313092979,71,42,1636,3461,3461,3392,3270,3461,3461,3461,3461,3461,3461,3461,498,1574,21,0,3338,3336,1532,3461,3461,3461,3461,3461,1538,240,298,3461,3461,0,0,0,2,9,509,3,5,40,19,251,0,10,1,0,358,0,0,38,68,34,0,878,882,886,10,0,0,0,0,9,"47"
"470151",7501,13848,2411,1856,3621,145,260,8.94307425676577,0,0,1877,13848,13848,13422,13835,13848,13848,13848,13848,13848,13848,13848,467,1854,22,11,11952,11826,6551,13848,13848,13848,13848,13848,6571,463,613,13848,13848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"47"
"470154",1507,3426,1131,849,654,40,93,7.58526874585269,145,126,1301,3426,3426,3185,3400,3426,3426,3426,3426,3426,3426,3426,316,1222,22,0,3064,3003,1359,3426,3376,3426,3426,3426,1366,121,258,3426,3426,0,0,0,16,43,11,6,4,0,0,92,44,53,2,0,0,0,0,14,23,9,0,1429,1224,1166,8,0,0,0,1,26,"47"
"470155",1298,4395,976,756,856,84,90,8.14946070878274,53,37,2043,4395,4395,4295,4361,4394,4394,4394,4394,4394,4394,4394,697,1839,38,9,4162,4121,2509,4395,4395,4395,4395,4394,2516,356,349,4395,4395,0,0,0,19,14,0,0,0,0,0,58,0,0,0,5,460,0,0,0,28,89,0,0,608,1271,0,0,0,0,0,0,"47"
"470201",1477,4383,1898,1536,422,39,42,8.70006770480704,6,6,2128,4383,4383,4112,4367,4383,4383,4383,4383,4383,4383,4383,643,2031,12,0,4266,4242,1208,4381,4383,4383,4383,4383,1208,129,136,4383,4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1515,1398,0,0,1,0,0,0,"47"
"470202",1580,5412,2071,1775,695,62,86,8.45063291139241,98,74,3025,5412,5412,5226,5375,5412,5412,5412,5412,5412,5412,5412,1042,2734,245,0,5185,5132,2119,5405,5412,5412,5412,5412,2128,208,300,5412,5412,0,0,0,0,6,0,5,1,0,0,0,13,0,0,0,11,23,0,4,0,0,144,4,1203,1868,0,0,0,0,0,4,"47"
"470203",1575,5000,2098,1620,677,42,26,8.03428571428571,42,27,2373,5000,5000,4854,4996,5000,5000,5000,5000,5000,5000,5000,796,2253,24,0,4777,4741,1949,5000,5000,5000,5000,5000,1953,154,106,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,724,644,0,0,0,0,0,3,"47"
"470204",2025,6457,2761,2021,685,46,29,8.17777777777778,33,33,3049,6457,6457,6183,6433,6457,6457,6457,6457,6457,6457,6457,1087,2733,308,0,6265,6230,2110,6457,6454,6457,6457,6457,2132,189,108,6457,6457,0,0,0,4,5,0,0,0,0,0,20,7,0,0,0,73,5,0,15,0,0,60,19,1957,2364,2,2,0,0,0,0,"47"
"470205",1998,5417,2316,1728,903,70,22,7.73473473473473,0,0,2212,5417,5417,5302,5395,5417,5417,5417,5417,5417,5417,5417,619,2098,14,0,5027,4942,2204,5416,5413,5417,5417,5417,2205,218,50,5417,5417,0,0,0,0,0,0,1,0,0,0,0,0,10,2,0,230,6,0,133,0,0,478,27,543,687,0,0,0,0,0,0,"47"
"470251",865,2013,720,541,338,20,62,8.03468208092486,18,9,697,2013,2013,1960,2013,2013,2013,2013,2013,2013,2013,2013,127,675,6,0,1848,1840,833,2013,2013,2013,2013,2013,837,77,200,2013,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,29,0,788,633,0,0,0,0,0,0,"47"
"470301",2174,6696,2722,2534,1200,81,210,8.38040478380865,123,101,2982,6696,6696,6556,6571,6696,6696,6696,6689,6696,6696,6696,805,2709,7,0,6292,6229,3032,6696,6656,6696,6696,6696,3045,264,671,6696,6696,0,0,0,2544,456,317,3,16,0,0,966,64,121,2,0,37,0,0,0,92,21,1,1026,2297,2926,215,0,0,0,2,127,"47"
