"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
11,18356,31243,3945,3223,2385,1832,0,0,0,0.593380575485263,0,2,0,1003,526,409,1130,228,31,16,1776,426,580,109,11,71,4,0,18,131,427,116,1603,424,437,56,5,7,0,171,304
12,3175,8664,1326,1060,874,273,0,0,0,0.340461614558909,0,0,0,137,201,63,711,2,0,3,271,28,33,5,0,38,0,0,3,60,253,12,511,124,171,47,0,0,0,51,31
13,6317,14541,2349,1891,1283,1111,0,0,0,0.438142239831323,0,0,0,604,672,145,377,175,19,22,1049,57,368,86,0,55,0,0,17,119,371,58,1195,365,329,49,1,0,1,44,171
14,3071,8116,1902,1577,708,966,0,0,0,0.317562601314955,1,0,1,47,160,94,526,99,65,10,825,128,62,3,0,52,2,0,16,131,245,5,523,338,293,133,8,2,0,49,33
15,2709,6808,1871,1523,805,886,0,0,0,0.766108140464896,0,0,0,211,64,145,581,63,2,0,850,12,116,5,0,10,0,0,18,66,147,127,648,354,389,57,0,0,0,3,9
16,8593,24018,6846,5791,4009,2843,0,0,0,1.25794770534785,4,26,0,1440,1336,2632,1867,212,25,41,2657,147,721,9,4,202,11,0,165,262,717,14,2037,1735,1871,500,10,4,3,208,319
17,817,1911,585,458,387,118,0,0,0,0.325503713443019,0,0,0,142,30,94,227,4,0,0,116,4,10,1,0,6,0,0,8,22,63,2,124,85,119,46,0,0,0,1,1
18,1220,3373,975,721,133,591,0,0,0,0.300086571438085,1,1,0,5,6,35,124,102,223,107,219,72,84,1,0,3,0,0,36,5,55,32,161,193,231,4,0,0,0,4,0
19,4530,12673,2684,2152,1193,1300,0,0,0,0.544274119917347,0,3,0,271,356,331,770,147,48,17,1212,218,560,12,1,44,0,0,71,198,344,33,753,605,574,191,12,0,0,47,104
20,5109,11222,1758,1483,1083,524,0,0,0,0.254688903429456,3,2,0,123,285,125,718,106,38,19,437,82,140,13,1,58,1,1,38,96,287,8,568,327,334,57,3,0,0,80,24
21,6589,14174,1659,1405,897,601,0,0,0,0.398111731970214,0,0,0,136,135,290,673,30,46,107,493,30,163,3,0,54,0,0,28,73,225,5,313,407,373,444,0,0,0,72,109
22,5573,15378,2452,2115,1225,1225,0,0,0,0.763201766730898,1,4,0,241,512,420,626,131,70,80,1107,128,318,10,5,112,0,0,100,164,283,71,756,694,731,143,8,0,3,108,118
23,1711,3038,575,523,345,192,0,0,0,0.424313229161596,0,0,0,19,14,24,313,75,5,3,119,7,13,0,3,14,1,0,6,35,66,4,188,57,97,36,3,3,1,7,40
24,4857,15791,2390,2002,1434,958,0,0,0,0.461732905273257,0,5,1,908,384,668,297,110,54,37,846,216,320,3,4,34,2,0,35,156,483,77,500,709,779,87,8,2,4,40,67
25,4002,12057,2718,2177,951,1571,0,0,0,0.660119045814142,3,0,1,451,421,198,294,182,36,56,1427,147,206,49,0,113,1,0,33,95,183,9,762,691,630,63,3,1,0,51,114
26,1356,3865,836,657,327,483,0,0,0,0.39386836283849,0,0,0,29,176,46,134,64,4,2,443,28,23,4,0,23,0,0,15,27,64,7,272,134,166,32,1,0,0,28,7
27,2655,7277,1948,1642,787,1118,0,0,0,0.494499372088191,1,2,0,195,263,74,384,66,15,19,1051,45,252,8,2,10,4,0,34,82,154,1,320,501,513,58,2,0,0,15,34
30,23566,64339,19038,15390,9346,7620,0,0,0,0.89750535499865,31,29,8,2366,3120,2689,4444,351,63,94,7337,671,1289,49,14,797,15,1,349,891,1780,100,2984,4970,5419,578,15,18,3,285,618
31,12108,41455,13057,10821,5016,7191,0,0,0,1.02690878723031,16,13,0,1334,2991,1284,1104,408,325,226,6763,369,1173,43,4,750,24,0,341,719,906,90,1595,4001,4389,602,20,3,1,112,626
32,4313,14245,5436,4420,2086,3217,0,0,0,0.500749424761266,6,5,0,717,1145,556,500,387,181,111,2874,183,601,4,7,155,4,0,150,374,418,170,665,1779,1701,125,6,2,3,24,286
33,11746,41313,16992,13955,7540,8940,0,0,0,1.45288155709757,6,9,3,3937,2815,1006,1441,471,475,429,8291,388,1188,69,8,813,24,0,567,865,710,302,3018,6139,6428,320,17,15,2,57,564
34,7579,22170,8931,7055,4375,3116,0,0,0,0.606658887445214,9,6,2,2301,1032,192,1261,145,101,116,2935,152,1279,34,1,538,17,0,68,218,244,7,742,2557,2430,108,6,7,0,21,239
35,1732,5566,1703,1354,855,612,0,0,0,0.342091101336278,1,0,0,578,166,73,157,48,6,8,567,18,150,4,0,56,0,0,18,55,113,20,203,414,383,17,2,0,1,29,59
36,11185,36108,12398,9900,5244,6117,0,0,0,1.24094828504707,5,3,2,3412,1807,1102,647,252,154,81,5870,357,355,24,4,402,3,1,260,182,601,67,1575,3807,4029,280,9,2,5,48,328
37,1200,3835,1554,1252,366,1025,0,0,0,0.506570855182236,3,0,0,100,201,56,103,30,4,2,991,1,91,0,0,36,0,0,16,35,28,22,306,803,469,2,0,3,0,2,15
38,2950,9438,3024,2627,2365,410,0,0,0,0.902299541465593,0,10,0,1788,473,796,249,65,8,4,355,20,368,7,0,243,3,0,38,80,497,33,503,864,1105,62,2,0,0,11,59
39,275,908,268,237,120,140,0,0,0,0.0694513635324663,8,8,3,12,50,0,57,25,0,0,118,29,13,0,0,0,0,0,0,8,7,9,30,76,101,2,0,0,0,1,13
