"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
4601,31635,95392,32510,25148,15823,1293,935,8.29536905326379,1126,792,35338,95392,95392,93307,94763,95392,95392,95392,95358,95392,95392,95392,11197,32092,915,92,91023,90402,45660,95205,95220,95388,95392,95391,45888,5101,3604,95392,95390,4,4,4,233,294,60,27,21,123,404,400,854,115,18,0,5409,0,0,22,64,223,177,6848,10190,9247,12,0,0,0,0,0,"46"
4602,7398,27415,10180,7266,3696,356,106,8.68126520681265,335,175,13192,27415,27415,26915,27265,27415,27415,27415,27415,27415,27415,27415,4330,12004,336,5,26696,26516,12553,27415,27408,27415,27415,27415,12620,1450,429,27415,27415,0,0,0,8,8,12,39,9,4,3,61,9,40,0,0,1905,10,0,15,23,153,60,1330,9058,11084,20,0,0,0,0,35,"46"
4603,14235,51754,19505,13981,10405,788,1135,8.58187565858799,695,454,22144,51754,51754,51226,51539,51754,51754,51754,51754,51754,51754,51754,7112,20220,1105,25,49675,49208,31220,51721,51273,51205,51170,51170,31326,3239,4129,51156,51170,0,0,2,36,21,146,105,3,6,3,44,14,18,5,7,1508,18,0,67,195,417,40,1282,11666,11116,12,389,35,40,5,87,"46"
4604,3233,11426,3762,3158,2410,174,237,8.22703371481596,320,220,5583,11426,11426,11312,11389,11426,11426,11426,11426,11426,11426,11426,1592,5167,195,8,10767,10563,6746,11348,11398,11426,11426,11426,6787,637,800,11426,11426,0,2,0,0,0,0,2,3,0,0,0,5,2,0,0,1087,12,0,33,20,0,75,29,2658,3115,0,0,0,0,0,4,"46"
4605,23428,75666,29171,21796,14452,1377,1634,8.32589209492915,1384,1053,33273,75666,75666,74403,73061,75666,75666,75666,75666,75666,75666,75666,11016,29180,658,64,71250,70342,39582,75666,75530,75636,75636,75636,39789,4803,5287,75622,75620,0,3,9,21,27,1558,206,32,0,0,413,79,82,24,0,0,22,0,124,422,641,519,1411,16733,18326,123,33,3,10,2,59,"46"
4606,9262,26563,11585,8504,5034,495,717,8.47840639170805,356,236,9610,26563,26563,25760,26470,26563,26563,26563,26559,26563,26563,26563,2791,8686,394,0,24609,24361,11611,26563,26526,26561,26561,26561,11658,1524,2045,26559,26563,0,0,0,12,23,28,111,14,6,3,86,4,7,8,0,1309,0,0,90,63,75,250,769,13052,5975,19,5,7,0,3,14,"46"
4607,28841,85977,34670,25411,15524,1206,1440,8.36565999791963,1106,816,33157,85977,85977,84744,85513,85977,85977,85977,85977,85977,85973,85977,10521,29654,840,44,81087,80179,42976,85968,85323,85276,85226,85226,43165,4613,4855,85172,85272,0,0,2,0,0,0,21,0,0,0,40,217,37,0,2,993,0,0,34,87,194,147,1928,8217,11537,0,428,63,65,0,197,"46"
4608,11440,40340,17746,12470,6513,634,375,8.54300699300699,383,252,16758,40340,40340,39756,40180,40340,40340,40340,40336,40336,40336,40336,5442,15304,740,23,39070,38814,20164,40340,38981,40336,40336,40336,20222,2518,1487,40336,40335,0,0,0,15,258,4,10,6,0,0,228,110,0,8,0,3289,16,0,11,103,36,281,3361,6159,8186,0,0,0,0,0,7,"46"
4609,8826,33560,12645,9848,5330,500,711,8.48787672784954,609,385,16305,33560,33560,33141,32991,33560,33560,33560,33560,33560,33560,33560,5187,14746,721,30,32507,32250,17582,33533,33535,33560,33560,33560,17642,2024,2674,33560,33560,0,8,0,1,8,0,38,5,0,0,22,2,0,8,0,1776,27,0,29,15,221,156,525,5164,8026,0,0,0,0,0,14,"46"
4610,9714,35474,13496,11638,5621,630,860,8.36483425983117,982,728,17875,35474,35474,34941,35047,35474,35474,35474,35470,35474,35474,35474,5659,16047,536,72,34312,34002,17280,35370,35396,35470,35470,35470,17359,2540,3069,35470,35470,0,23,12,1034,37,625,24,17,0,3,615,0,25,26,0,1610,22,0,157,593,151,75,4804,8816,13050,127,0,5,0,2,8,"46"
4611,7576,30105,12521,10467,4379,326,334,8.36919218585005,529,366,14681,30105,30105,29770,29958,30105,30105,30105,30105,30105,30105,30105,4614,13333,770,5,29536,29448,15235,30086,30010,30105,30105,30105,15276,1464,1453,30100,30099,5,5,0,0,0,270,51,0,0,0,18,0,2,0,0,2855,4,0,14,75,92,100,2038,9925,9919,58,0,0,0,0,0,"46"
4612,12325,43409,18881,14579,6871,701,570,8.22393509127789,560,368,19443,43409,43409,42814,42772,43404,43404,43404,43409,43409,43409,43409,6348,17429,513,29,41697,41435,20113,43230,43337,43402,43396,43396,20240,2711,2165,43396,43396,6,13,0,131,303,147,75,41,21,6,1261,775,244,41,0,3960,52,0,482,776,936,360,7598,14377,15119,330,21,0,0,30,335,"46"
4613,13055,46923,17478,13139,7618,582,768,8.2041363462275,749,506,22521,46923,46923,46272,46528,46923,46923,46923,46922,46923,46923,46923,7110,20341,969,28,45278,44983,24337,46831,46888,46923,46923,46923,24416,2323,2874,46923,46923,0,7,0,77,206,168,63,29,47,94,211,59,91,1,0,998,5,0,77,69,125,144,23,13923,13618,640,10,0,0,323,15,"46"
4614,6310,23075,8357,6554,4006,395,574,8.05863708399366,422,323,11084,23075,23075,22806,22705,23075,23075,23075,23075,23075,23075,23075,3614,9984,341,13,22110,21864,12265,23068,23036,23075,23075,23075,12294,1571,2047,23075,23075,0,5,0,20,8,83,150,10,0,0,27,33,25,0,0,1353,6,0,27,34,37,61,101,5551,7361,20,0,0,3,0,10,"46"
4615,5069,19144,8213,6777,2738,141,155,8.04083645689485,527,392,9193,19144,19144,18819,19067,19144,19144,19144,19144,19144,19144,19144,2945,8077,35,9,18733,18666,8626,19144,19080,19144,19144,19144,8639,594,570,19144,19144,0,0,0,204,24,137,19,1,0,0,63,832,27,6,0,1453,8,0,23,352,570,47,6221,3660,5032,89,4,10,0,11,22,"46"
4616,7141,22649,10912,8452,4823,949,752,8.34518974933483,456,290,9068,22649,22649,22357,22622,22649,22649,22649,22649,22649,22649,22649,2778,8229,237,0,21068,20741,12267,22649,22531,22649,22649,22649,12365,2956,2371,22649,22649,0,0,0,0,0,36,15,0,0,0,128,0,30,25,0,76,0,0,46,110,93,264,1658,3187,5843,0,0,0,0,0,0,"46"
4617,6140,20220,8096,6611,2732,242,231,8.46368078175896,230,206,9545,20220,20220,19701,20174,20220,20220,20220,20220,20220,20220,20220,2850,8490,249,25,19540,19419,8811,20180,20214,20220,20220,20220,8869,1002,860,20220,20220,0,0,0,8,95,0,7,4,0,0,28,2,15,0,0,1476,0,0,14,11,13,24,593,3546,5144,0,0,2,0,0,16,"46"
4618,6022,20247,9088,6412,4338,345,395,8.16854865493192,327,239,8817,20247,20247,19970,20131,20247,20247,20247,20247,20247,20247,20247,2690,7924,132,0,18982,18634,11766,20247,20235,20247,20247,20247,11859,1304,1373,20247,20247,0,0,0,0,0,0,0,4,0,0,75,0,0,0,0,696,4,0,2,0,0,116,171,3873,4133,0,0,5,0,0,0,"46"
