"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"400102",2254,7635,2301,1670,1296,95,268,7.67879325643301,133,103,2784,7635,7635,7446,7569,7635,7635,7635,7635,7635,7635,7635,850,2344,0,9,7425,7376,3888,7635,7633,7635,7635,7635,3898,350,911,7635,7635,0,0,0,0,7,0,0,4,0,0,4,4,3,0,0,341,0,0,81,0,0,0,0,2967,2865,1,0,0,0,2,0,"40"
"400103",1812,6495,2000,1479,1036,147,138,8.63079470198675,112,82,2940,6495,6495,6372,6451,6495,6495,6495,6495,6495,6495,6495,945,2549,41,14,6290,6229,3248,6444,6473,5967,6491,6491,3286,564,508,6491,6491,0,0,0,240,19,613,19,14,4,0,12,9,6,0,0,29,0,0,17,17,71,0,607,1587,1541,32,0,0,0,0,468,"40"
"400104",4734,13226,2966,2222,2444,139,185,8.46218842416561,102,67,4771,13226,13226,12842,12988,13226,13226,13226,13226,13226,13226,13226,1460,4160,75,50,12457,12363,6558,13223,13202,13226,13226,13226,6585,569,593,13226,13225,0,0,0,72,112,86,27,9,0,0,152,34,52,16,39,69,10,0,66,335,347,4,1744,1576,1535,34,197,0,0,126,124,"40"
"400105",3790,13051,3330,2561,2420,152,145,8.62717678100264,104,97,5543,13051,13051,12795,12910,13051,13051,13051,13049,13051,13051,13051,1554,5131,51,19,12640,12599,7212,13051,13047,13050,13051,13051,7261,661,525,13051,13051,6,13,0,457,596,37,63,8,8,4,654,27,47,14,0,29,3,0,94,247,138,112,1219,2110,1970,11,4,0,18,122,47,"40"
"400106",4146,11682,2259,1857,1859,117,221,8.82344428364689,92,64,3989,11682,11682,11387,11607,11682,11682,11682,11682,11682,11682,11682,1337,3656,215,47,11314,11257,5535,11660,11682,11682,11682,11682,5571,477,832,11682,11682,0,0,0,137,316,390,37,13,0,3,557,54,298,15,7,725,23,0,52,651,554,56,925,1841,1541,81,11,6,0,105,96,"40"
"400107",4284,12988,2933,2384,2221,114,214,8.86764705882353,88,72,4359,12988,12988,12732,12937,12988,12988,12988,12982,12988,12988,12988,1169,4176,0,23,12452,12361,6282,12641,12988,12988,12988,12988,6293,446,766,12988,12988,0,0,0,13,57,309,12,14,0,17,77,23,14,16,0,110,0,0,21,17,11,3,87,2158,1918,28,0,2,0,13,45,"40"
"400108",3723,13210,3963,3005,2428,180,200,7.94547408004298,240,178,5890,13210,13210,13008,13199,13208,13208,13208,13208,13208,13208,13208,1819,5104,0,12,12652,12662,7077,13196,13210,11640,13201,13201,7111,718,711,13190,13186,22,25,192,0,0,0,0,0,0,0,0,0,7,0,132,1171,0,0,0,77,43,9,2856,4745,4054,16,40,15,38,0,23,"40"
"400109",2702,8551,2735,2170,1779,56,105,8.81902294596595,107,89,2791,8551,8551,8427,8546,8551,8551,8551,8551,8551,8551,8551,931,2566,25,0,8138,8099,4916,8522,8545,8551,8551,8551,4916,205,355,8551,8551,0,0,0,0,8,0,2,0,0,0,10,18,12,0,0,508,0,0,0,12,1,132,0,5,2913,6,0,0,0,0,6,"40"
"400110",3212,10027,2983,2199,1827,77,157,7.83001245330012,35,22,3249,10027,10027,9860,9933,10027,10027,10027,10027,10027,10027,10027,935,3161,0,4,9569,9497,4840,10021,10027,10027,10027,10027,4859,256,486,10027,10027,0,0,0,10,0,0,0,0,0,0,6,0,13,3,0,426,0,0,177,0,0,0,0,4279,4438,0,0,0,0,5,2,"40"
"400111",1656,5421,1471,1078,1086,45,74,9.17451690821256,2,2,1854,5421,5421,5312,5393,5421,5421,5421,5421,5421,5421,5421,637,1766,33,10,5190,5138,2990,5421,5420,5421,5421,5421,2999,172,265,5421,5421,0,0,0,127,4,25,2,0,0,0,9,9,1,0,0,240,0,0,0,11,45,5,293,1087,1035,0,0,0,0,0,0,"40"
