"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
21,10953,30230,4005,3358,897,601,784,1587,0,0.951501207086105,0,0,1,136,135,460,673,30,46,107,493,44,203,3,0,705,0,0,80,420,1317,20,741,794,794,536,3,0,0,86,123
22,10988,37192,5814,5053,1225,1225,1587,2096,0,1.82338464647339,1,6,0,241,512,618,626,131,70,80,1107,140,368,15,6,1239,3,0,354,501,1354,482,1616,1420,1529,229,15,1,6,192,182
23,4494,12964,2280,2054,345,192,638,1048,0,1.66642327475701,0,1,0,19,14,38,313,75,5,3,119,15,25,1,3,573,5,0,59,313,820,26,428,433,439,57,18,8,1,22,135
24,11406,43555,7114,6053,1434,958,1377,3485,0,1.3960385992103,0,5,1,908,384,923,297,110,54,37,846,310,351,3,6,1118,19,0,250,815,2781,276,1211,1498,1747,154,18,5,6,93,100
25,10403,40767,8658,6888,951,1571,3252,2046,0,2.08860817067883,3,4,15,451,421,364,294,182,36,56,1427,183,222,56,6,3016,7,0,236,769,1490,32,1541,1940,1869,103,43,6,18,66,147
26,4120,14400,2999,2459,327,483,654,1321,0,1.47415875832549,0,0,0,29,176,124,134,64,4,2,443,66,30,4,5,567,1,0,87,253,1100,54,803,518,696,66,2,0,0,57,13
27,7153,26009,6539,5639,787,1118,2355,2007,0,1.69822287405926,1,4,0,195,263,192,384,66,15,19,1051,47,281,9,9,2046,26,0,281,645,1547,12,1068,1493,1551,100,4,6,0,28,67
30,63133,224514,62986,51159,9346,7620,22387,18328,0,2.98346175804912,31,49,24,2366,3120,5296,4444,351,63,94,7337,903,1541,69,56,20215,159,14,2067,5571,13294,1197,6805,14459,15722,971,42,31,11,438,914
31,35137,148254,42410,35353,5016,7191,18599,9304,0,3.35498626328002,16,17,0,1334,2991,2016,1104,408,325,226,6763,509,1338,67,26,16878,145,0,1691,3116,5463,1584,4713,11075,11717,874,49,17,12,145,939
32,11726,45752,16293,13581,2086,3217,4727,5917,0,1.53861491802777,6,8,10,717,1145,876,500,387,181,111,2874,271,669,10,29,3643,105,0,982,1638,2687,2072,1645,4867,4891,232,19,6,5,29,395
33,30089,127175,48094,40251,7540,8940,21233,8755,0,4.19060806554885,6,29,10,3937,2815,1479,1441,471,475,429,8291,489,1366,82,14,18723,172,0,2501,3329,4453,1879,6959,13609,14235,495,26,25,2,76,765
34,25734,106754,34429,27816,4375,3116,18562,3464,0,2.39189562199519,9,9,8,2301,1032,736,1261,145,101,116,2935,213,1362,52,10,17899,87,0,608,1218,2376,93,3540,7505,8138,162,9,9,0,38,319
35,7422,31058,8846,6972,855,612,4409,1548,0,1.76149125444352,1,0,2,578,166,128,157,48,6,8,567,19,170,6,4,4265,25,1,125,434,995,203,566,1806,1680,48,7,7,1,47,99
36,24252,94761,30916,24989,5244,6117,10544,6315,0,3.13232895909509,5,5,9,3412,1807,1778,647,252,154,81,5870,462,443,38,25,9532,65,1,970,1410,4607,713,3315,7894,8643,383,15,3,7,69,467
37,3738,14892,5229,4132,366,1025,2122,937,0,1.67184566582508,3,1,0,100,201,146,103,30,4,2,991,1,99,0,0,1932,14,0,183,318,493,198,504,1685,1151,16,0,3,0,2,33
38,10305,42913,12366,10495,2365,410,6060,2915,0,3.60473303680297,0,10,7,1788,473,1587,249,65,8,4,355,61,427,16,2,5834,49,0,194,771,1955,371,1573,3483,4079,143,10,3,0,43,176
39,1083,4260,1395,1202,120,140,69,920,0,0.352238561038078,8,8,15,12,50,6,57,25,0,0,118,33,26,0,12,27,30,0,0,119,661,171,97,434,486,2,8,4,0,1,37
40,25554,106250,32074,25557,4241,4901,11230,7905,0,2.24040156636128,13,15,26,2208,1918,1920,737,384,100,48,4644,414,792,205,60,10620,63,0,519,2152,4511,1916,1983,9093,9437,309,72,6,12,102,911
41,27356,113764,33693,26940,4589,2733,14581,7837,0,2.64303436827652,14,15,7,2271,1933,2843,1046,168,37,60,2560,411,1343,26,25,13845,99,3,672,2595,4272,1632,3042,7300,8153,290,31,9,2,62,315
42,14744,56751,22273,17786,2937,3109,9982,3577,0,3.99650367720582,72,52,494,1948,806,318,422,1055,291,260,1937,235,393,64,403,7761,579,0,1469,814,2044,981,1797,5095,4714,179,651,114,62,95,325
43,5842,21796,6036,4786,1293,1136,1427,1772,0,1.55320523014114,3,6,3,702,678,231,135,81,33,36,1080,38,181,19,4,1221,32,0,174,686,937,323,801,1646,1750,104,9,6,1,11,185
44,9904,40488,12848,9963,2274,1569,3761,3414,0,1.38630503720051,8,8,2,1764,354,268,310,219,16,15,1373,98,102,4,2,3494,35,0,251,919,1253,1512,570,4163,3391,55,7,1,2,21,148
45,10948,44437,15354,11715,1578,1154,6036,3812,0,1.28801655345901,6,9,7,997,347,393,365,148,18,22,994,406,133,11,11,5703,47,0,291,1209,1926,1094,699,3440,3034,225,8,1,0,76,133
46,10723,47996,17225,13808,1376,1341,8698,3245,0,1.94660099049961,3,2,0,671,446,242,327,66,75,157,1164,92,152,13,1,8198,64,0,462,1007,1375,1081,1740,4379,4902,117,9,3,0,10,77
47,15948,62484,21991,18657,5782,3959,8326,2141,0,2.50877405300738,9,5,10,4497,1156,2136,505,74,38,55,3845,200,281,15,12,7815,50,0,473,777,1165,332,1875,5223,6408,134,12,6,0,3,230
48,8236,31837,12111,9196,2634,2462,3966,1196,0,1.82017192271989,2,0,0,2390,215,687,60,123,39,64,2304,16,252,5,0,3700,24,0,251,308,426,526,560,4095,3979,75,2,4,0,2,59
49,2713,9417,3949,3177,888,1406,448,549,0,1.30531246148157,0,0,0,843,0,0,45,32,365,365,1024,3,3,0,1,293,3,0,153,138,206,243,487,965,948,0,0,0,3,0,0
50,56096,175914,64255,54801,18073,18255,19451,20210,0,5.61574840266641,25,17,16,11500,8216,2976,3146,1215,1342,2496,16799,1114,5902,108,33,4180,60,4,15704,5434,15812,320,13979,18269,15175,1046,75,29,15,229,1101
51,8613,27988,9214,7907,2348,2549,3342,2473,0,2.53214417241766,0,3,5,1643,1065,716,262,142,58,39,2447,65,541,2,6,427,0,0,2912,545,1913,150,604,3111,3110,13,3,2,0,12,40
52,20685,59151,25149,19373,3606,2730,2263,13471,0,3.73822939178759,0,0,1,1737,840,1914,1261,125,204,227,2454,235,652,6,5,782,4,5,1495,2585,11038,796,3413,7045,5002,562,0,3,2,81,207
53,12717,40195,16304,12175,1461,1385,3891,6905,0,4.08872619807234,11,8,1,192,366,945,923,98,264,330,1017,54,76,1,1,3254,14,0,663,1307,5851,135,1055,4060,3542,179,5,7,2,63,84
54,6898,20234,9570,7397,1296,678,541,5514,0,2.38261659424655,0,0,17,476,606,135,326,86,98,111,518,46,110,13,4,155,7,0,376,1004,4542,270,676,2931,1876,86,16,4,4,24,22
55,28304,96793,51715,44253,14930,15178,11286,14585,0,13.0402496486001,9,6,12,11254,2466,3966,2258,596,9318,6041,8974,908,1658,37,15,2629,31,1,8953,3552,10715,1566,8136,21853,13083,1535,33,10,6,25,308
56,6815,20271,9469,7647,1662,507,1027,5163,0,2.47507767995857,2,2,0,1089,474,324,297,1,0,1,505,15,187,4,0,45,2,0,980,1430,3379,903,698,2207,1821,176,7,11,0,2,12
57,40518,139529,54741,45430,9118,8294,21993,15537,0,5.84757685322363,5,9,39,3607,3622,4414,2756,1938,793,742,6217,1110,2259,308,60,10804,61,1,12062,5204,11057,776,11887,16363,12115,1080,119,38,9,142,1243
58,17393,57625,24661,22759,4213,8537,13137,4966,0,13.6976984929462,1,3,0,786,2427,1266,1429,1305,601,1951,6522,437,2561,57,7,3208,39,0,10513,1957,2165,1390,7646,6209,7865,175,13,13,0,8,287
60,23692,82730,23898,19906,3417,3847,7377,8777,0,2.88477284551408,4,2,3,950,1442,1259,1528,453,126,111,3417,627,868,60,25,6084,58,3,1259,2176,6097,1578,5530,4949,5327,944,40,16,5,442,555
61,6789,21107,6464,5580,1070,959,1567,2986,0,2.65431159144532,0,4,6,173,408,353,580,220,44,55,736,61,204,11,0,976,26,0,600,701,1673,879,1227,1659,1837,130,5,2,3,111,163
62,17434,58734,18916,16442,4234,4675,4345,6101,0,3.65318514996456,1,2,29,1372,2670,3197,769,112,639,827,3907,756,1230,22,63,3124,40,0,1166,1449,4446,688,2083,6246,6397,413,17,0,1,76,151
63,26327,89497,27276,23619,6407,8666,12884,5881,0,7.09560546522946,7,10,7,3035,3810,6271,1013,1911,1632,1009,6911,414,2404,98,34,6087,36,0,7754,2083,3780,912,8929,7993,8682,836,43,17,18,203,803
64,20812,62447,23061,18046,6376,4955,3342,7511,0,4.77811904257573,20,12,3,4162,2476,2740,799,208,190,316,4609,494,896,26,20,2256,55,0,1060,1565,5458,1147,1962,6585,6394,907,27,9,3,156,626
65,32355,99018,34394,27330,6354,10625,5021,11641,0,5.37026957456383,6,48,2,2436,2601,8259,2196,3433,310,284,7742,1078,1405,44,37,3231,84,3,1756,3164,7702,1936,5567,8624,8533,1417,33,22,5,505,1186
66,17575,51050,17692,14673,2311,5083,1550,7879,0,4.42356218401512,7,16,6,457,1222,1441,858,229,27,9,4962,141,964,13,8,418,34,0,1106,1760,5891,912,2178,4142,4503,262,11,10,6,118,154
67,19332,67107,23660,20369,3809,8814,3267,7288,0,2.79983175442744,5,2,8,792,1132,1941,2326,5754,209,234,3350,259,395,17,17,1880,48,0,1364,1256,5614,908,2128,6986,7884,495,21,10,5,165,246
70,11339,43624,8950,7237,775,718,1495,4646,0,1.44421694585134,0,0,1,123,130,357,543,22,2,2,703,65,216,1,6,1231,5,0,291,1029,3965,34,1430,1090,1251,165,7,0,0,106,57
71,16539,59651,13046,11548,2659,2963,3181,4638,0,2.38896129419309,3,2,3,756,1570,2257,632,238,152,200,2675,461,808,31,0,2019,25,0,1182,1270,3499,199,2942,3224,4057,288,1,7,0,69,161
72,18100,66098,14505,11926,1868,2164,4530,4811,0,1.98724603292303,0,0,0,340,838,479,916,123,45,37,2022,628,559,5,7,4191,18,0,322,723,4102,220,791,2632,3060,319,16,4,4,187,168
73,6132,23968,3740,3122,722,694,209,1958,0,0.633974279570067,2,0,3,250,324,350,261,123,8,9,622,150,197,8,8,35,13,0,153,353,1684,24,390,635,702,91,8,2,0,60,80
74,11234,38983,6616,5591,1744,310,1158,3102,0,1.7621714642318,0,0,0,806,127,1131,901,0,0,0,310,7,495,6,0,1157,0,0,1,766,2592,0,822,1017,988,164,0,0,0,374,13
75,1462,5694,1091,903,113,83,356,407,0,0.719728368296882,0,0,0,65,33,67,40,10,0,0,78,1,59,2,0,309,0,0,47,48,286,85,291,78,161,2,0,2,0,25,9
76,8907,32317,7038,5454,961,693,210,4301,0,1.79443311179838,0,0,3,365,540,2580,204,89,7,7,641,203,247,4,6,113,0,0,91,583,3828,67,80,1436,1595,109,6,0,0,86,83
77,6605,20260,3679,3050,691,885,614,1360,0,1.09398594676413,1,1,0,137,158,427,445,126,36,90,807,55,357,3,9,378,4,0,227,320,1023,104,947,484,785,102,4,4,2,61,57
80,56181,182538,32823,26358,5527,8782,5722,11897,0,2.90622415789184,0,5,15,1412,1378,6537,3134,877,324,305,7966,696,1485,91,34,4928,47,0,754,3422,7204,2692,10617,5256,10139,1598,37,15,9,785,585
81,18019,65787,8806,7361,1820,3588,1812,2375,0,2.47102976917809,3,25,5,612,588,2565,824,150,232,845,2996,150,930,18,8,1552,15,0,250,666,1634,298,3045,913,3453,424,13,2,1,356,112
82,5513,17655,4105,3419,448,1235,71,2204,0,2.21975510628076,0,3,9,70,198,1000,233,174,1,1,1113,69,184,4,2,15,3,0,51,984,1382,112,1588,494,1411,146,1,0,0,20,34
83,5197,15580,1441,1186,211,166,411,534,0,0.62604252443994,0,0,20,27,84,81,111,17,6,5,151,19,20,7,5,383,0,0,24,181,381,5,192,84,208,23,6,0,0,47,13
84,35251,113368,13644,11626,3586,5154,2692,3201,0,2.08290409790688,2,4,3,1563,1067,3752,1308,396,743,743,4464,367,1450,56,27,2336,39,2,312,935,1937,717,4493,2506,4690,794,16,7,3,532,360
85,6275,18728,3203,2824,576,1448,508,838,0,2.43267922057785,1,12,0,70,172,1397,362,34,110,87,1357,36,345,2,1,401,1,0,111,312,554,32,733,485,1240,201,5,1,0,126,17
86,12427,40121,5585,4425,1562,1462,1141,1157,0,1.58369988081987,0,8,0,908,516,1888,263,262,77,94,1221,230,285,10,8,912,11,0,217,653,615,41,1223,1014,1665,326,14,4,2,76,151
90,21859,70442,17907,13611,3703,3416,1554,7644,0,1.80329258889275,8,30,3,752,922,3286,2167,143,56,124,3229,359,1036,35,14,1187,10,4,365,2425,5397,614,3838,2499,4831,504,8,14,3,161,355
91,13580,51995,14825,12412,2190,3547,4549,4391,0,5.46069679758202,3,2,4,1120,751,4550,560,1644,279,294,1840,55,370,6,11,4291,18,0,249,1903,2834,26,2468,949,6070,58,7,10,4,115,19
92,19499,68738,14304,11852,2505,4057,3725,3786,0,3.08487572781672,6,2,4,785,1201,617,1024,467,346,297,3720,559,861,256,1,3429,17,2,299,1309,2595,199,5362,2404,4156,492,3,6,0,142,239
93,15172,54537,12918,10228,1348,2483,4295,3576,0,2.76297270794557,1,11,1,158,613,1391,648,134,269,311,2145,159,552,43,4,3897,30,0,387,1463,2425,20,2244,2672,4248,543,5,7,3,157,241
94,21804,99208,20209,17392,2692,3098,8961,6690,0,3.85419136662907,9,27,101,422,1274,2542,1253,403,62,79,2950,230,1264,48,36,6401,37,0,2771,2455,2975,2163,5769,250,8774,170,7,2,3,301,503
95,21677,78889,19601,15564,3983,6456,4287,5657,0,4.93251230434273,6,11,51,1331,1822,2457,1137,282,179,225,6251,385,2147,40,102,1014,43,13,3176,2515,3206,567,5471,568,7642,1043,6,15,1,680,295
96,18448,73702,21375,17953,2981,6850,7437,4185,0,3.60261110542549,11,31,93,247,1201,1749,1647,351,14,25,6588,35,906,25,89,3135,53,0,4331,2015,1925,498,4375,382,9210,70,3,12,0,120,296
