"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
6201,43725,128132,34500,29533,23799,2857,5349,8.04750142938822,1694,1521,55191,128132,128132,123244,125980,128132,128132,128132,128125,128130,128130,128129,18009,49735,1849,201,119759,118227,60528,128132,128049,128111,128111,128105,60848,9385,15025,128106,128085,7,21,55,1929,2601,16928,415,159,1010,1257,5508,2456,1347,74,254,4814,56,0,1263,2003,7621,693,10420,32438,31462,613,269,23,2,272,304,"62"
6202,10683,32918,9401,8343,6389,717,1197,8.01076476645137,700,498,15924,32918,32918,31840,32634,32918,32918,32918,32918,32918,32918,32918,5126,14094,234,29,30269,29800,15516,32918,32887,32918,32918,32918,15612,2229,3140,32918,32916,0,4,21,967,768,6065,235,7,0,0,2451,1228,729,5,18,0,65,0,384,595,1259,157,4897,13011,11332,1137,0,0,0,71,270,"62"
6203,12199,36142,11246,10336,7067,1002,1154,8.05525043036315,414,284,16470,36138,36138,34822,35769,36140,36140,36140,36136,36140,36140,36140,5260,15179,489,35,33108,32583,16882,36140,36109,36139,36139,36139,17030,2998,3135,36139,36138,7,20,28,109,309,666,245,52,397,560,441,49,251,17,16,1781,20,0,734,419,1110,618,2879,10996,10713,260,14,2,0,25,701,"62"
6204,21102,57628,18374,15192,12110,462,712,8.04857359491991,676,458,23067,57627,57627,55350,56875,57628,57628,57628,57628,57628,57628,57628,6923,21300,297,0,52272,51440,26872,57628,57558,57620,57620,57620,26926,1489,1931,57628,57618,0,2,50,637,1413,1077,55,20,153,366,1170,986,900,25,5,1756,5,0,294,187,465,3,3915,12992,11586,483,5,13,1,46,23,"62"
6205,16368,47410,14176,11597,9785,1258,2876,8.03922287390029,674,449,19714,47410,47410,45524,46723,47410,47410,47410,47403,47410,47410,47410,6126,17996,566,167,43649,43097,22996,47410,47358,47401,47401,47401,23155,3933,7396,47401,47398,0,0,0,0,0,12438,0,28,366,366,0,1325,0,2,0,0,0,0,17,3,0,56,0,11667,10508,0,6,2,6,0,0,"62"
6206,16623,52441,18270,15128,9489,689,956,7.85532094086507,827,550,24036,52441,52441,50498,52276,52441,52441,52441,52438,52441,52441,52441,7788,21824,318,65,49150,48669,23921,52441,52323,52439,52436,52436,24011,2561,2896,52428,52428,0,4,13,549,3146,3048,378,46,47,56,3808,559,4917,23,10,3601,14,0,568,361,1076,106,5282,18897,21069,185,3,0,0,9,8,"62"
6207,9228,28713,10715,8826,5167,633,1072,7.84102730819246,562,423,13610,28713,28713,27766,28441,28713,28713,28713,28710,28713,28713,28713,4059,12207,305,43,26768,26375,12916,28713,28713,28713,28713,28713,13027,2088,3012,28713,28713,0,26,4,316,488,8221,236,0,0,0,150,0,614,0,0,12,4,0,22,212,861,8,4226,9785,8676,297,0,4,0,5,0,"62"
6208,4884,13603,5398,4551,2871,227,562,8.07145782145782,374,234,6228,13603,13603,13112,13592,13603,13603,13603,13603,13603,13603,13603,2018,5721,66,21,12216,11997,6620,13602,13593,13603,13603,13603,6683,749,1532,13603,13603,0,4,4,82,116,365,240,3,0,6,187,108,203,16,0,1110,0,0,115,907,1268,150,1620,5053,4701,259,0,0,0,87,22,"62"
6209,6456,18705,6830,5973,3649,300,693,7.69253407682776,314,203,8566,18705,18705,17978,18445,18705,18705,18705,18705,18705,18705,18705,2712,7931,93,7,17086,16849,8464,18705,18704,18705,18705,18705,8509,954,1833,18705,18705,0,0,14,10,49,6648,129,6,2,0,48,21,15,9,10,73,0,0,156,50,81,31,2874,6977,6641,23,2,0,0,0,8,"62"
6210,6116,16282,3826,3128,3085,129,228,7.80673642903859,140,75,6383,16282,16282,15630,16269,16282,16282,16282,16282,16282,16282,16282,2018,5838,34,4,14963,14791,7177,16282,16221,16282,16282,16282,7205,454,706,16282,16282,0,0,0,0,0,249,454,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818,3606,0,0,0,0,0,0,"62"
6211,6585,18099,5782,4944,3335,289,312,8.00182232346241,290,237,7151,18099,18099,17239,18008,18099,18099,18099,18099,18098,18098,18098,2042,6559,73,0,16785,16549,7851,18099,18056,18090,18090,18090,7883,866,817,18093,18092,0,0,7,45,58,2893,76,8,0,0,50,31,24,10,9,1325,0,0,136,195,454,48,3099,3002,3638,63,1,15,0,0,0,"62"
