"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
7001,36449,103501,21112,17144,22919,1023,1931,8.19268018326977,651,498,32882,103501,103501,101011,102806,103501,103501,103501,103498,103501,103501,103501,10272,31205,485,172,96741,96037,57724,103501,103379,103501,103501,103501,57959,3943,5718,103501,103501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,125,241,938,0,7110,10321,9888,0,0,0,0,0,0,"70"
7002,12115,39840,7846,6473,6889,619,917,8.16830375567478,597,406,18739,39840,39840,38664,39623,39840,39840,39840,39835,39840,39840,39838,6324,16786,587,8,38081,37754,19480,39840,39812,39840,39840,39840,19656,2249,3014,39840,39840,0,0,9,0,0,3391,0,0,0,0,0,691,0,4,45,12,0,0,41,692,2453,19,5777,10072,11177,97,46,9,6,0,0,"70"
7003,7810,22231,4550,3999,3328,161,140,8.3932138284251,268,179,9773,22231,22231,20866,21978,22231,22231,22231,22231,22231,22231,22231,3256,8888,95,68,21041,20885,8932,22231,22226,22231,22231,22231,8981,626,441,22231,22231,0,0,0,0,154,648,119,12,0,4,176,5,59,5,61,2056,5,2,539,384,156,58,0,2111,2303,55,0,0,0,0,0,"70"
7004,18777,56938,10425,8874,13269,562,976,8.20184267987431,299,240,18722,56938,56938,55955,56500,56938,56938,56938,56938,56938,56938,56938,6128,17600,494,30,53076,52761,34754,56938,56897,56932,56935,56935,34875,2244,3169,56935,56935,0,0,0,645,65,541,208,17,0,0,989,263,1312,0,0,3385,0,0,5,308,1360,21,7442,2576,3972,60,9,7,0,1677,887,"70"
7005,34515,96160,19280,15159,20380,808,1951,8.38334057656092,1014,803,29635,96160,96160,92983,95070,96160,96160,96160,96150,96160,96160,96160,8599,28428,562,75,90565,89933,51837,96160,96004,96160,96160,96159,52066,3232,6034,96153,96151,0,0,13,0,240,481,1619,0,0,0,1456,0,204,0,0,35,0,0,0,2260,8188,0,30122,6750,6674,1305,3,1,8,0,551,"70"
7006,8215,24728,5282,4288,5885,376,825,7.93670115642118,67,40,7411,24728,24728,24320,24644,24728,24728,24728,24728,24728,24728,24728,2129,7318,39,66,23159,22885,14972,24728,24681,24728,24728,24728,15088,1438,2509,24728,24728,0,0,0,8,0,0,9,2,0,0,8,0,0,1,0,0,0,0,0,0,41,0,3842,2198,2209,8,0,0,0,7,0,"70"
7007,28720,90508,16910,12970,19310,1033,2456,7.97116991643454,956,702,35948,90508,90508,88339,89511,90508,90508,90508,90506,90508,90508,90508,11969,32767,822,16,85432,84729,52127,90508,90476,90508,90508,90508,52375,4068,8015,90506,90506,0,9,0,62,257,1367,576,58,0,0,1108,56,1520,29,0,3808,17,0,278,1613,6814,2,8350,11008,9554,648,16,0,3,377,475,"70"
7008,13803,45660,6080,5007,8962,552,1469,7.96486271100485,666,481,20593,45660,45660,44729,45050,45660,45660,45660,45653,45660,45660,45660,6499,18780,259,150,43403,43046,24692,45660,44658,45660,45660,45660,24853,2177,4311,45660,45660,6,4,0,1,100,19,31,0,0,0,672,573,381,0,0,14,0,6,60,202,824,33,6940,10770,10627,103,0,0,0,23,10,"70"
7009,2852,8172,1844,1495,2192,77,135,8.39656381486676,134,122,2716,8172,8172,8049,8066,8172,8172,8172,8172,8172,8172,8172,837,2418,31,22,7449,7373,5101,8172,8167,8172,8172,8172,5134,308,407,8172,8172,0,0,0,33,59,171,43,0,0,0,108,0,87,12,0,0,0,0,34,273,607,0,1664,1700,1662,227,0,0,0,28,0,"70"
7010,4940,13364,2690,2458,2488,66,37,8.14757085020243,216,163,5065,13364,13364,12869,12510,13364,13364,13364,13364,13364,13364,13364,1534,4790,206,4,12458,12368,6135,13351,13364,13364,13364,13364,6170,264,111,13364,13364,0,0,0,17,14,3,22,6,4,4,98,9,27,0,0,493,0,0,768,6,94,11,90,1894,2319,56,1,0,0,3,14,"70"
