"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"320102",1133,3218,1015,851,801,30,16,8.23300970873786,26,20,1347,3218,3218,3167,3154,3218,3218,3218,3218,3218,3218,3218,413,1258,22,5,2834,2737,1744,3218,3218,3218,3218,3218,1750,99,39,3218,3218,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,2,0,8,105,357,751,0,0,0,0,0,0,"32"
"320103",1573,5396,1628,1377,1184,137,126,8.50603941513032,214,116,2689,5396,5396,5311,5381,5396,5396,5396,5396,5396,5396,5396,918,2392,235,0,4952,4857,3088,5396,5394,5396,5396,5396,3112,513,449,5396,5396,0,0,0,0,0,221,0,0,0,0,16,0,0,0,0,5,0,0,64,0,2,11,22,1815,1947,3,0,0,0,0,2,"32"
"320104",2628,8795,2784,2330,1738,183,60,7.95738203957382,191,129,4847,8795,8795,8629,8769,8795,8795,8795,8795,8795,8795,8795,1726,4326,121,4,8151,8018,4627,8795,8777,8795,8795,8795,4660,591,223,8795,8795,0,9,0,0,0,109,30,0,0,0,10,0,0,0,0,23,0,0,7,31,29,0,1564,2598,2921,0,0,3,0,0,0,"32"
"320105",3717,13216,3727,3179,2274,195,116,8.85902609631423,302,185,6505,13216,13216,12942,13037,13216,13216,13216,13216,13216,13216,13216,2171,5734,42,16,12674,12564,6645,13216,13199,13216,13216,13216,6694,819,442,13216,13216,0,0,0,103,193,441,134,0,3,0,1028,222,5,0,0,1495,15,0,0,187,503,1,1331,3760,3233,463,0,2,0,172,0,"32"
"320106",2405,7113,2542,2028,1315,81,54,8.07068607068607,132,69,3077,7113,7113,6835,7065,7113,7113,7113,7112,7113,7113,7113,955,2921,159,0,6705,6632,3499,7113,7087,7113,7113,7113,3510,323,149,7113,7113,0,0,21,214,360,919,44,36,65,56,700,900,441,0,12,593,19,0,156,602,548,244,1133,2508,2465,126,4,0,0,32,23,"32"
"320107",2290,7864,3455,2467,1532,99,118,8.75021834061135,60,26,3369,7863,7863,7738,7800,7864,7864,7864,7864,7864,7864,7864,1036,3091,21,12,7468,7372,4365,7864,7571,7864,7864,7863,4405,365,436,7864,7864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,951,932,0,0,0,0,0,0,"32"
"320109",1724,4707,2202,1716,1027,16,9,8.3207656612529,21,14,1019,4707,4707,4573,4686,4707,4707,4707,4707,4707,4707,4707,297,989,3,0,4421,4375,2327,4707,4696,4706,4706,4705,2331,53,26,4707,4707,0,0,0,4,19,124,1,4,0,0,12,0,2,2,0,15,0,0,48,15,22,5,1263,977,1007,41,2,0,0,15,41,"32"
"320110",2137,7088,2328,1829,1393,80,113,9.00233972859148,99,66,3005,7088,7088,6949,7071,7088,7088,7088,7088,7088,7088,7088,1001,2793,13,20,6751,6694,3952,7088,7088,7088,7088,7088,3973,321,412,7088,7088,0,0,0,0,0,13,0,0,4,0,6,0,0,3,4,4,0,0,2,0,0,0,12,1589,1392,0,0,0,0,0,3,"32"
"320111",5075,13537,3371,2663,2440,68,102,9.14108374384236,59,42,4235,13537,13537,12956,13357,13537,13537,13537,13536,13537,13537,13537,1243,4111,37,34,12726,12572,6170,13537,13474,13537,13534,13534,6182,243,351,13537,13537,0,0,0,18,28,161,27,14,68,84,233,51,143,1,0,5,0,0,15,37,65,21,1519,993,786,37,12,0,0,20,53,"32"
"320112",2222,7565,2417,1908,1232,95,122,7.88613861386139,141,93,3674,7565,7565,7347,7436,7565,7565,7565,7565,7565,7565,7565,1180,3412,28,18,7264,7190,3663,7565,7565,7565,7565,7565,3697,372,446,7565,7565,0,0,0,0,0,0,87,0,3,0,0,0,2,0,0,0,4,0,0,0,0,56,2155,2010,1664,0,0,0,0,15,5,"32"
"320113",2909,9599,3982,3346,2136,166,93,7.89687177724304,114,52,4457,9599,9599,9403,9562,9599,9599,9599,9599,9599,9599,9599,1519,4115,363,9,8858,8746,5688,9599,9581,9599,9599,9599,5713,589,274,9599,9599,0,0,0,0,0,1141,24,0,0,0,0,51,0,0,0,53,0,0,58,37,340,40,314,710,940,0,3,0,0,0,0,"32"
"320114",2984,9358,3096,2459,1684,234,119,8.37265415549598,232,153,4472,9358,9358,9004,9221,9358,9358,9358,9356,9358,9358,9358,1602,3936,140,0,8857,8770,4610,9358,9348,9358,9358,9358,4664,812,363,9358,9358,0,0,0,13,0,15,13,27,2,4,47,485,24,0,3,23,10,0,6,21,91,207,26,2949,2513,41,0,6,0,1,76,"32"
"320116",2470,7677,3409,2555,1671,112,103,8.06396761133603,116,104,2933,7677,7677,7520,7673,7677,7677,7677,7677,7677,7677,7677,919,2623,88,5,7153,7045,4386,7677,7671,7677,7677,7677,4406,451,368,7677,7677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,778,936,0,0,0,0,0,0,"32"
"320118",2958,8904,3167,2527,2171,209,285,9.2052062204192,201,150,3749,8904,8904,8650,8877,8904,8904,8904,8904,8904,8904,8904,1227,3509,12,3,8105,8003,5088,8904,8900,8904,8904,8904,5140,670,824,8904,8904,0,0,0,2,0,0,84,6,0,0,4,0,0,0,0,38,0,0,5,77,215,28,1009,1645,1775,30,0,0,0,0,4,"32"
"320119",2272,7630,3098,2267,1479,56,26,8.85959507042254,76,46,3409,7630,7630,7458,7587,7630,7630,7630,7630,7630,7630,7630,1132,3207,19,7,7151,7048,4077,7630,7463,7630,7630,7630,4095,213,95,7630,7630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,948,803,0,0,0,0,0,0,"32"
"320120",1886,7334,2601,2087,1172,119,27,7.77783669141039,182,173,3647,7334,7334,7171,7280,7334,7334,7334,7334,7334,7334,7334,1156,3290,247,5,7145,7105,3724,7334,7334,7334,7334,7334,3761,529,106,7334,7334,0,0,0,0,31,84,31,0,0,0,24,0,5,3,0,812,0,0,179,457,231,96,923,1475,1472,22,0,0,0,4,0,"32"
"320121",1530,5667,2184,1749,951,101,25,9.33398692810458,50,36,2892,5667,5667,5573,5618,5667,5667,5667,5667,5667,5667,5667,1036,2468,53,9,5443,5390,2954,5667,5652,5667,5667,5667,2976,419,123,5667,5667,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,535,1242,1451,0,0,0,0,0,0,"32"
"320122",1610,5485,1782,1466,1063,100,25,7.93291925465839,86,50,2606,5485,5485,5364,5396,5485,5485,5485,5485,5485,5485,5485,758,2475,36,0,5146,5076,2942,5485,5482,5485,5485,5485,2965,345,82,5485,5485,0,0,0,0,0,0,109,6,0,0,0,0,6,0,0,0,0,0,0,0,0,71,1395,1435,1204,0,0,0,0,152,0,"32"
"320125",1528,5140,1791,1399,994,85,128,8.05824607329843,92,70,2257,5140,5140,5036,5096,5140,5140,5140,5140,5140,5140,5140,834,1960,60,14,4867,4834,2790,5140,5123,5140,5140,5140,2804,335,393,5140,5140,0,0,0,27,281,558,8,0,0,0,725,0,203,0,0,662,10,0,0,162,542,2,622,1487,1320,1,0,0,0,0,0,"32"
"320126",1154,3747,1449,1189,851,39,14,8.99046793760832,60,54,1631,3747,3747,3703,3744,3747,3747,3747,3747,3747,3747,3747,545,1467,74,0,3396,3322,2136,3747,3747,3747,3747,3747,2138,163,39,3747,3747,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,0,0,0,0,0,2,702,99,319,0,0,0,0,0,0,"32"
"320151",4692,11729,1995,1674,2480,61,163,8.49658994032396,84,84,3204,11729,11729,11263,11657,11729,11729,11729,11729,11729,11729,11729,895,3317,55,0,10726,10569,5744,11729,11655,11729,11729,11728,5776,201,479,11729,11729,8,8,0,34,45,96,74,103,1,0,183,55,198,14,0,353,0,0,20,148,98,364,2604,2112,1650,47,8,0,0,722,18,"32"
"320201",2704,9875,3634,2726,1627,92,124,8.90014792899408,302,226,4760,9875,9875,9565,9844,9875,9875,9875,9875,9875,9875,9875,1538,4426,40,10,9553,9443,4819,9875,9864,9875,9875,9875,4824,365,472,9875,9875,0,5,0,0,0,0,5,0,0,0,42,4,0,0,0,131,0,0,3,18,125,10,277,2805,2672,0,0,0,0,0,35,"32"
"320202",1904,7502,2568,2039,1342,82,143,8.17594537815126,156,122,3820,7502,7502,7416,7487,7502,7502,7502,7502,7502,7502,7502,1276,3417,164,0,7233,7175,4134,7502,7500,7502,7502,7502,4139,333,528,7502,7502,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,28,8,3265,2762,0,0,0,0,0,0,"32"
"320203",1633,4927,1738,1354,983,74,91,8.24004898958971,53,39,1959,4927,4927,4802,4925,4927,4927,4927,4927,4927,4927,4927,636,1908,170,0,4628,4594,2428,4927,4925,4927,4927,4927,2432,282,325,4927,4927,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,14,92,0,0,0,0,0,0,"32"
