"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
4201,3440,8746,2533,2000,482,1337,0,0,335,2.28386109556817,4,2,0,45,333,47,130,852,13,14,493,22,74,1,1,91,0,0,41,36,74,2,210,277,278,21,199,136,39,14,77,"42"
4202,58,206,81,66,39,23,0,0,7,0.317475588051373,0,0,0,2,4,0,33,0,0,0,23,0,1,0,0,10,0,0,3,6,11,2,27,17,25,0,5,2,1,3,8,"42"
4203,685,2272,1241,920,96,839,0,0,6,2.11377630732469,0,0,0,37,49,0,21,12,232,213,602,3,9,5,0,33,3,0,4,10,79,0,61,454,409,0,2,4,0,3,5,"42"
4204,382,1228,485,375,319,188,0,0,4,1.28596413017386,0,0,0,250,70,49,45,5,3,0,184,14,14,0,0,47,0,0,1,6,17,7,120,68,82,2,2,2,2,0,7,"42"
4205,763,2792,1699,1452,1381,150,0,0,1,3.77544917964586,0,0,0,1313,135,14,15,12,1,0,137,0,1,0,0,119,0,0,79,16,55,34,26,1122,872,12,0,1,0,0,1,"42"
4206,2,5,4,3,0,3,0,0,0,0.0363680446114681,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42"
4207,13,44,17,11,11,0,0,0,0,0.0645009968335874,6,6,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,"42"
4208,562,1282,747,625,429,411,0,0,4,3.75962463907603,3,0,0,225,186,18,153,106,36,26,404,133,165,56,0,0,2,0,49,31,88,5,160,235,265,75,0,4,0,70,97,"42"
4209,737,2857,1269,839,90,33,0,0,719,1.16015376531431,1,1,112,66,11,0,16,1,0,0,32,0,0,0,35,61,354,0,0,0,9,33,20,11,10,0,519,200,30,0,0,"42"
4210,485,1687,710,604,18,37,0,0,557,2.35928284051404,0,0,6,2,13,10,3,3,0,0,36,10,11,0,46,19,0,0,0,2,5,0,14,22,24,5,557,0,0,0,16,"42"
4211,29,155,68,51,51,0,0,0,0,0.268519981045648,51,36,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,"42"
4212,1053,3447,1342,1130,10,70,0,0,1052,4.43276321983367,7,5,298,2,0,0,1,58,4,4,13,1,55,1,140,80,0,0,0,0,1,1,12,3,3,0,1052,0,0,0,4,"42"
4213,2,7,2,1,0,0,0,0,1,0.00400128040973111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"42"
4214,27,87,32,29,11,18,0,0,0,0.178879842092277,0,0,0,6,5,0,0,6,2,1,12,1,0,0,0,0,0,0,0,0,0,0,10,1,6,0,0,0,0,0,2,"42"
