"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
21,6836,17855,1955,1643,897,0,784,0,0,0.465549875891147,0,0,1,136,135,198,673,15,11,16,124,20,74,0,0,705,0,0,80,76,193,3,388,380,348,441,0,0,0,74,106
22,6216,21950,3095,2698,1225,0,1587,0,0,0.973578423943245,1,3,0,241,512,332,626,52,33,22,414,70,189,8,6,1239,3,0,354,175,265,95,914,778,851,147,9,0,4,78,76
23,2697,7916,1087,975,345,0,638,0,0,0.791023706372,0,0,0,19,14,32,313,12,0,0,23,3,10,1,3,573,5,0,59,41,78,7,226,141,213,21,0,1,1,7,71
24,6165,23638,3252,2765,1434,0,1377,0,0,0.637708033506771,0,5,1,908,384,656,297,30,24,11,386,188,185,2,6,1118,19,0,250,168,479,90,606,815,817,71,9,1,5,42,56
25,5995,26537,5151,4140,951,0,3252,0,0,1.25534811652299,3,4,12,451,421,194,294,61,10,8,409,75,91,25,6,3016,7,0,236,174,202,2,888,1098,1079,60,6,4,2,31,79
26,1536,5953,1165,957,327,0,654,0,0,0.57371693034465,0,0,0,29,176,66,134,24,3,2,155,8,14,0,5,567,1,0,87,43,72,7,353,176,218,32,1,0,0,28,8
27,4011,15322,3634,3121,787,0,2355,0,0,0.939910195059222,1,2,0,195,263,75,384,15,4,1,282,28,140,9,9,2046,26,0,281,101,154,1,562,724,751,51,0,5,0,13,28
30,39590,148505,38150,31104,9346,0,22387,0,0,1.81390555957622,31,31,10,2366,3120,3020,4444,90,17,20,2069,455,900,41,56,20215,159,1,2067,1272,2149,163,3766,8290,9097,608,22,14,3,236,508
31,22590,103286,27621,23073,5016,0,18599,0,0,2.18961893057618,16,10,0,1334,2991,1132,1104,135,90,64,1851,346,635,39,26,16878,145,0,1691,800,889,181,2716,6637,7049,507,33,13,6,82,536
32,5696,24206,8058,6654,2086,0,4727,0,0,0.753843138543318,6,7,8,717,1145,428,500,88,50,45,984,146,425,4,29,3643,105,0,982,390,380,196,821,2465,2445,97,9,2,3,23,238
33,20713,92968,33562,28065,7540,0,21233,0,0,2.92190045861292,6,25,9,3937,2815,1023,1441,115,112,97,3096,312,828,48,14,18723,172,0,2501,883,846,258,4569,9163,9457,313,15,15,0,42,433
34,20870,90222,27740,22594,4375,0,18562,0,0,1.94285625838939,9,8,4,2301,1032,324,1261,25,25,41,679,144,246,19,10,17899,87,0,608,259,297,11,2909,5581,6413,114,8,5,0,17,146
35,5442,24164,6593,5225,855,0,4409,0,0,1.32010783196606,1,0,2,578,166,68,157,6,1,1,141,4,95,5,4,4265,25,1,125,83,144,20,355,1217,1141,27,6,7,1,25,63
36,14330,61141,19144,15506,5244,0,10544,0,0,1.94365091999393,5,3,1,3412,1807,793,647,68,114,29,1792,307,274,15,25,9532,65,0,970,256,549,80,2109,4868,5210,232,9,2,2,21,289
37,2225,9743,3124,2473,366,0,2122,0,0,1.00059882177769,3,0,0,100,201,52,103,2,0,0,175,0,55,0,0,1932,14,0,183,42,27,17,191,875,596,4,0,0,0,0,18
38,8120,35031,9622,8174,2365,0,6060,0,0,2.80753576396641,0,10,4,1788,473,1386,249,16,3,2,170,45,364,10,2,5834,49,0,194,180,628,46,1287,2716,3154,97,4,3,0,25,125
39,212,765,220,189,120,0,69,0,0,0.055385264589182,8,8,15,12,50,0,57,0,0,0,23,10,11,0,12,27,30,0,0,5,6,2,18,53,58,1,7,4,0,0,7
40,15118,67578,19251,15250,4241,0,11230,0,0,1.33685972089876,13,12,23,2208,1918,1152,737,139,57,15,1260,256,497,141,60,10620,63,0,519,317,487,113,1023,5238,5354,205,16,3,6,47,588
41,19103,84620,23658,18900,4589,0,14581,0,0,1.85424460135213,14,13,7,2271,1933,1977,1046,54,14,19,1086,221,1116,11,25,13845,99,0,672,497,611,244,1945,4911,5461,166,7,1,2,46,173
42,9445,40269,15733,12562,2937,0,9982,0,0,2.82267396789944,72,52,481,1948,806,231,422,168,53,41,609,156,231,55,403,7761,579,0,1469,188,377,162,1208,3526,3138,135,646,26,13,82,207
43,3244,12902,3402,2671,1293,0,1427,0,0,0.86682222517906,3,1,0,702,678,102,135,25,7,9,445,22,101,10,4,1221,32,0,174,126,174,26,377,955,1005,82,2,5,1,7,102
44,5801,25497,7841,5987,2274,0,3761,0,0,0.833063159461953,8,6,2,1764,354,109,310,27,6,4,608,79,41,1,2,3494,35,0,251,103,134,105,267,2563,1980,13,3,0,0,0,73
45,6975,30617,10006,7525,1578,0,6036,0,0,0.827343112657195,6,6,6,997,347,207,365,12,8,5,361,328,64,9,11,5703,47,0,291,127,141,61,324,1866,1817,180,8,1,0,51,74
46,7608,36713,12559,9990,1376,0,8698,0,0,1.40835341071053,3,0,0,671,446,133,327,21,31,37,266,56,84,10,1,8198,64,0,462,200,192,56,1209,3068,3320,67,6,0,0,7,36
47,11942,49194,16544,13945,5782,0,8326,0,0,1.87515968104132,9,4,9,4497,1156,1827,505,26,18,12,932,135,179,12,12,7815,50,0,473,201,138,65,1372,4066,4752,84,1,1,0,3,148
48,5757,23820,8626,6518,2634,0,3966,0,0,1.29011315705614,2,0,0,2390,215,334,60,22,7,4,732,0,76,3,0,3700,24,0,251,49,66,70,311,2893,2772,40,2,4,0,2,34
49,1119,4144,1695,1334,888,0,448,0,0,0.548091540326225,0,0,0,843,0,0,45,5,0,0,69,1,0,0,1,293,3,0,153,13,6,8,20,246,309,0,0,0,3,0,0
50,31138,102178,37147,33091,18073,0,19451,0,0,3.39100984275167,25,12,12,11500,8216,1951,3146,791,903,1875,10768,776,5034,74,33,4180,60,4,15704,1967,2827,61,8908,11817,9840,726,45,22,9,103,659
51,5146,17630,5568,4943,2348,0,3342,0,0,1.58295037868477,0,3,3,1643,1065,551,262,39,46,35,1709,29,475,1,6,427,0,0,2912,145,171,13,244,2229,2366,7,0,1,0,11,24
52,5777,16759,7041,5694,3606,0,2263,0,0,1.09871874035196,0,0,0,1737,840,782,1261,34,20,25,655,65,241,4,5,782,4,3,1495,474,945,64,1112,2745,1998,208,0,0,0,27,98
53,5547,19014,6845,5283,1461,0,3891,0,0,1.77418813177956,11,3,0,192,366,389,923,26,10,20,262,17,38,0,1,3254,14,0,663,272,730,27,482,1881,1634,94,1,2,0,12,24
54,1814,5109,2261,1808,1296,0,541,0,0,0.58236728435822,0,0,7,476,606,53,326,19,8,18,90,9,41,5,4,155,7,0,376,165,305,26,164,823,539,44,5,1,0,21,3
55,15726,55564,29021,25131,14930,0,11286,0,0,7.40547564953721,9,4,7,11254,2466,2663,2258,385,2336,689,3131,568,1275,27,15,2629,31,1,8953,1304,3554,437,5094,13502,8628,1186,17,2,0,16,179
56,2253,7010,3178,2629,1662,0,1027,0,0,0.850919212843087,2,2,0,1089,474,130,297,0,0,0,194,7,117,3,0,45,2,0,980,139,285,55,312,1025,750,71,0,4,0,2,4
57,25379,93931,34898,29583,9118,0,21993,0,0,3.80781127116255,5,7,26,3607,3622,2383,2756,557,380,370,2985,627,1422,178,60,10804,61,0,12062,1728,2524,145,8659,10322,7914,638,55,26,3,92,853
58,11608,40348,17100,16058,4213,0,13137,0,0,9.66464442197506,1,1,0,786,2427,867,1429,852,335,692,3856,314,1876,44,7,3208,39,0,10513,1056,727,432,5987,4499,5710,123,9,10,0,6,141
60,12633,48434,12580,10517,3417,0,7377,0,0,1.52412117031406,4,2,0,950,1442,661,1528,108,16,9,1155,299,360,25,25,6084,58,3,1259,572,1023,299,2637,2547,2731,565,22,10,0,227,245
61,3214,10416,2943,2559,1070,0,1567,0,0,1.21727300403379,0,3,5,173,408,200,580,67,21,17,258,37,138,7,0,976,26,0,600,201,254,162,579,774,889,80,2,2,3,62,77
62,8930,31667,9566,8326,4234,0,4345,0,0,1.84992212374437,1,1,15,1372,2670,1488,769,28,147,215,1261,347,746,9,63,3124,40,0,1166,353,640,68,1018,3358,3436,282,4,0,0,41,98
63,17113,62835,18630,16785,6407,0,12884,0,0,5.04253938498143,7,10,6,3035,3810,4178,1013,1463,949,247,4703,262,1988,70,34,6087,36,0,7754,892,1039,232,6640,5773,6422,532,18,11,2,90,522
64,10895,33526,11579,9318,6376,0,3342,0,0,2.4671679728871,20,5,0,4162,2476,2099,799,62,31,53,1967,360,478,14,20,2256,55,0,1060,423,933,147,1012,3800,3626,682,16,8,3,85,323
65,12925,41653,13613,11034,6354,0,5021,0,0,2.16815054832555,6,29,0,2436,2601,3488,2196,582,127,93,2481,511,791,20,37,3231,84,3,1756,837,1580,315,1732,3663,3629,787,13,18,1,232,655
66,5082,14087,4488,3750,2311,0,1550,0,0,1.13053623594743,7,6,2,457,1222,403,858,55,12,4,753,67,428,3,8,418,34,0,1106,357,535,115,627,1029,1144,131,2,5,6,75,89
67,6701,24869,7875,6746,3809,0,3267,0,0,0.927275026528918,5,1,5,792,1132,574,2326,428,120,126,758,136,209,7,17,1880,48,0,1364,314,766,84,1126,2029,2373,283,4,2,2,82,139
70,3958,15505,2706,2248,775,0,1495,0,0,0.448611260781238,0,0,0,123,130,99,543,0,0,0,60,10,136,0,6,1231,5,0,291,76,145,6,477,279,296,59,0,0,0,85,23
71,8427,31082,6320,5689,2659,0,3181,0,0,1.17689650178945,3,1,0,756,1570,1216,632,76,29,27,814,234,420,18,0,2019,25,0,1182,285,449,18,1568,1536,1989,214,0,5,0,28,96
72,9861,38494,7540,6283,1868,0,4530,0,0,1.04694506329494,0,0,0,340,838,279,916,22,9,4,456,261,158,3,7,4191,18,0,322,153,541,29,407,1226,1476,168,6,1,0,75,51
73,2119,7501,1124,907,722,0,209,0,0,0.184181509151201,2,0,0,250,324,199,261,53,5,3,178,63,128,5,8,35,13,0,153,74,112,3,132,278,306,64,2,2,0,41,36
74,6645,22771,3349,2858,1744,0,1158,0,0,0.900784483057498,0,0,0,806,127,483,901,0,0,0,66,3,454,0,0,1157,0,0,1,168,507,0,429,482,441,84,0,0,0,282,3
75,820,3339,568,465,113,0,356,0,0,0.370624242810687,0,0,0,65,33,46,40,1,0,0,16,0,47,0,0,309,0,0,47,5,15,2,125,50,88,0,0,2,0,22,5
76,2200,7832,1447,1159,961,0,210,0,0,0.381325261564783,0,0,1,365,540,548,204,25,3,2,325,31,168,2,6,113,0,0,91,88,231,4,29,325,351,80,0,0,0,56,45
77,2737,9013,1543,1280,691,0,614,0,0,0.459115413723964,1,1,0,137,158,223,445,95,11,20,201,29,153,1,9,378,4,0,227,75,83,27,344,227,386,56,3,4,2,27,26
80,23426,82532,13456,10934,5527,0,5722,0,0,1.20557913887204,0,0,11,1412,1378,2245,3134,173,101,105,1849,329,681,41,34,4928,47,0,754,797,1138,431,4634,2087,3913,634,19,7,5,340,321
81,8847,34501,4098,3425,1820,0,1812,0,0,1.14974554536543,3,10,4,612,588,1043,824,52,67,278,941,68,387,4,8,1552,15,0,250,213,379,40,1275,438,1594,208,5,1,1,152,47
82,893,2635,610,513,448,0,71,0,0,0.333060652097698,0,0,5,70,198,185,233,39,0,0,131,44,60,0,2,15,3,0,51,106,122,23,273,54,239,46,0,0,0,6,19
83,3165,9877,727,612,211,0,411,0,0,0.323050611262431,0,0,14,27,84,67,111,7,4,1,42,14,11,4,5,383,0,0,24,25,55,2,140,53,116,15,3,0,0,24,11
84,19049,64091,7000,6024,3586,0,2692,0,0,1.07925462633675,2,2,3,1563,1067,1967,1308,148,159,163,1491,198,493,20,27,2336,39,2,312,261,418,184,2374,1295,2331,413,9,2,3,243,206
85,2681,8003,1164,1035,576,0,508,0,0,0.891580380063057,1,3,0,70,172,359,362,8,31,29,203,16,112,1,1,401,1,0,111,53,99,4,309,166,468,86,1,1,0,47,7
86,7593,25796,3323,2629,1562,0,1141,0,0,0.940914573259988,0,4,0,908,516,1165,263,83,24,33,359,130,143,8,8,912,11,0,217,162,141,4,577,631,979,179,6,4,0,46,90
90,9634,29535,6803,5105,3703,0,1554,0,0,0.676350647733265,8,19,3,752,922,1257,2167,38,17,14,1069,202,508,11,14,1187,10,2,365,419,786,69,1567,734,1590,144,5,3,1,76,258
91,7375,31465,7792,6507,2190,0,4549,0,0,2.86277425570949,3,2,1,1120,751,1917,560,192,191,197,882,36,111,2,11,4291,18,0,249,383,492,7,1438,454,3420,29,0,2,0,26,5
92,10003,38188,7311,6093,2505,0,3725,0,0,1.58590514761958,6,1,4,785,1201,337,1024,269,180,82,1062,411,575,211,1,3429,17,0,299,266,381,39,2899,1254,2101,175,0,0,0,90,171
93,8388,32953,6881,5541,1348,0,4295,0,0,1.4968353319052,1,2,1,158,613,676,648,32,33,43,488,67,261,23,4,3897,30,0,387,286,371,2,1072,1380,2203,245,1,5,3,86,131
94,13851,67153,12872,11122,2692,0,8961,0,0,2.46471460324566,9,13,73,422,1274,1473,1253,226,23,47,1428,120,729,30,36,6401,37,0,2771,802,720,527,3568,109,5900,75,1,0,3,120,331
95,9533,36815,9707,7852,3983,0,4287,0,0,2.48844041465556,6,4,32,1331,1822,983,1137,152,123,137,2322,323,1290,24,102,1014,43,5,3176,841,774,160,2802,246,3990,701,4,4,1,378,211
96,9368,41015,11972,10089,2981,0,7437,0,0,2.02454984919722,11,14,62,247,1201,852,1647,52,10,15,1828,21,591,21,89,3135,53,0,4331,639,400,64,2678,129,5141,46,0,9,0,76,227
