"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"9201040101",55,193,32,24,30,0,4,8.47272727272727,0,0,68,193,193,190,193,193,193,193,193,193,193,193,35,55,0,0,181,181,94,193,193,193,193,193,94,0,9,193,193,0,0,0,0,22,14,0,0,0,0,66,7,88,0,0,25,0,0,0,32,30,0,186,58,78,16,0,0,0,3,5,"92"
"9201040201",78,268,51,40,31,0,2,8.44871794871795,12,4,117,268,268,267,247,268,268,268,268,268,268,268,19,140,0,0,262,259,92,268,268,268,268,268,92,0,8,268,268,0,0,0,0,0,40,0,0,0,0,192,0,2,0,0,31,0,0,0,13,20,0,104,138,168,38,0,0,0,28,2,"92"
"9201040301",181,575,127,94,104,2,0,7.64640883977901,0,0,208,575,575,560,566,575,575,575,575,575,575,575,69,177,0,0,550,550,274,575,575,575,575,575,274,11,0,575,575,0,0,0,4,77,13,21,0,0,0,39,6,45,11,0,37,0,0,25,7,9,0,532,187,206,0,0,0,0,2,0,"92"
"9201040401",32,128,31,23,29,0,3,8.28125,5,5,66,128,128,125,126,128,128,128,128,128,128,128,12,37,0,0,123,123,82,128,128,128,128,128,82,0,14,128,128,0,0,0,0,0,6,5,0,0,0,0,2,0,0,0,18,0,0,0,30,23,0,60,43,48,0,0,0,0,0,0,"92"
"9201040501",14,43,2,1,6,0,0,8.78571428571429,0,0,13,43,43,42,43,43,43,43,43,43,43,43,0,20,0,0,40,40,11,43,43,43,43,43,11,0,0,43,43,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,14,17,0,0,0,0,0,0,"92"
"9201040601",41,172,39,33,31,1,1,8.09756097560976,0,0,92,172,172,171,165,172,172,172,172,172,172,172,31,91,0,0,167,164,95,172,172,172,172,172,95,5,4,172,172,0,0,0,1,8,14,16,0,0,0,9,0,3,7,0,15,0,0,0,7,20,0,153,56,88,2,0,0,0,0,0,"92"
"9201040701",171,633,114,91,128,8,4,7.29239766081871,6,6,296,633,633,625,630,633,633,633,633,633,633,633,114,269,0,0,614,611,382,633,633,633,633,633,383,27,18,633,633,0,0,0,26,26,13,7,1,0,4,93,13,46,10,0,110,0,0,13,76,53,0,574,87,107,11,0,0,0,8,0,"92"
"9201040801",55,159,38,27,30,1,14,7.85454545454545,10,6,81,159,159,154,152,159,159,159,159,159,159,159,35,78,0,0,145,141,59,159,159,159,159,159,59,3,36,159,159,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,0,0,0,17,22,0,88,53,114,96,0,0,0,45,0,"92"
"9201040901",96,293,80,56,41,3,12,7.875,5,5,151,293,293,283,293,293,293,293,293,293,293,293,72,103,0,0,279,277,97,293,293,293,293,293,97,14,24,293,293,0,0,0,4,68,20,9,0,0,0,171,0,10,0,0,15,0,0,14,40,51,0,224,154,171,59,0,0,0,48,0,"92"
"9201041001",105,329,83,62,65,5,2,8.19047619047619,0,0,141,329,329,324,329,329,329,329,329,329,329,329,61,143,0,0,299,299,161,329,329,329,329,329,161,28,6,329,329,0,0,0,61,117,24,8,0,0,0,152,0,113,7,0,21,0,0,4,14,10,0,195,181,250,65,0,10,0,15,0,"92"
