"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"820102",1415,3613,817,640,1016,7,17,8.33780918727915,28,9,830,3613,3613,3555,3603,3613,3613,3613,3613,3613,3613,3613,225,777,0,0,3171,3135,2085,3613,3612,3613,3613,3613,2085,21,54,3613,3613,0,0,0,0,0,55,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1109,27,265,0,0,0,0,0,2,"82"
"820103",897,2261,343,280,415,18,45,7.37569676700111,17,17,831,2261,2261,2175,2261,2261,2261,2261,2261,2261,2261,2261,241,798,0,0,2083,2054,976,2261,2261,2261,2261,2261,985,60,116,2261,2261,0,0,0,0,0,689,21,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1032,0,402,0,0,0,0,1,0,"82"
"820104",1471,5056,1171,1020,895,80,286,8.08973487423521,186,152,2682,5056,5056,4843,5056,5056,5056,5056,5056,5056,5056,5056,840,2398,47,0,4736,4686,2261,5056,5056,5056,5056,5056,2267,276,835,5056,5056,0,0,0,0,0,1922,37,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,2113,59,2075,4,0,0,0,0,0,"82"
"820105",652,1897,390,320,373,31,83,7.92944785276074,50,33,851,1897,1897,1811,1855,1897,1897,1897,1897,1897,1897,1897,255,738,0,0,1751,1744,885,1897,1897,1897,1897,1897,885,95,255,1897,1897,0,0,0,1,0,662,1,0,0,0,10,117,1,0,0,0,0,0,0,0,0,0,460,213,559,0,0,4,0,0,0,"82"
"820106",164,396,69,57,66,0,4,8.76219512195122,7,3,178,396,396,373,389,396,396,396,396,396,396,396,86,173,0,0,364,364,157,396,396,396,396,396,157,0,16,396,396,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,"82"
"820107",596,1686,404,316,287,18,30,8.26677852348993,73,58,805,1686,1686,1613,1685,1685,1685,1685,1685,1685,1683,1683,280,654,3,0,1583,1565,722,1686,1681,1683,1683,1683,731,62,94,1683,1684,0,0,0,0,0,671,10,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,910,89,462,0,2,0,0,0,1,"82"
"820108",856,2684,508,464,400,36,210,8.21261682242991,43,12,1419,2684,2684,2507,2675,2684,2684,2684,2684,2684,2684,2684,527,1339,5,4,2513,2493,972,2684,2684,2684,2684,2684,975,115,625,2684,2684,0,0,0,0,12,590,4,8,0,0,1166,0,62,0,0,0,0,0,0,66,65,0,2524,0,1131,0,0,0,0,0,4,"82"
"820109",673,2029,424,317,407,29,137,7.65081723625557,15,15,839,2029,2029,1971,2005,2029,2029,2029,2029,2029,2029,2029,198,816,4,7,1874,1855,917,2029,2029,2029,2029,2029,925,98,319,2029,2029,0,0,0,0,0,570,2,6,0,0,317,0,0,0,0,0,0,0,0,82,138,0,83,350,522,13,0,0,0,6,0,"82"
"820151",1232,3059,521,440,778,73,367,8.32386363636364,58,34,988,3059,3059,2968,3054,3059,3059,3059,3059,3059,3059,3059,364,857,19,19,2665,2608,1545,3059,3057,3059,3059,3059,1550,228,783,3059,3059,0,0,0,52,42,498,200,22,1,1,238,64,147,8,7,0,0,0,27,360,630,202,988,360,488,69,0,0,0,200,95,"82"
"820201",1010,2926,736,500,561,49,132,8.7019801980198,41,36,1221,2926,2926,2790,2914,2926,2926,2926,2926,2926,2926,2926,311,1186,3,0,2726,2701,1372,2926,2926,2926,2926,2926,1383,148,384,2926,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,159,0,1089,0,0,4,0,0,0,"82"
"820202",586,2147,450,348,306,14,17,9.34470989761092,27,27,1197,2147,2147,2035,2047,2147,2147,2147,2147,2147,2147,2147,310,1150,0,0,2090,2084,936,2147,2145,2147,2147,2147,943,61,59,2147,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,25,3,243,0,353,0,0,0,0,0,0,"82"
"820203",1303,4398,874,660,580,41,90,7.4735226400614,58,29,2245,4398,4398,4202,4113,4398,4398,4398,4398,4398,4398,4398,750,2050,89,0,4265,4247,1614,4398,4390,4398,4398,4398,1618,150,259,4398,4398,0,0,0,0,210,0,0,0,0,0,0,0,9,0,0,9,0,0,3,0,5,0,346,1,1449,0,0,0,0,0,0,"82"
"820251",190,701,138,111,102,10,0,8.35263157894737,10,10,342,701,701,676,701,701,701,701,701,701,701,701,101,282,4,32,679,677,349,701,701,701,701,701,355,54,0,701,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,19,0,323,0,0,0,0,0,0,"82"
"820301",435,1092,295,240,352,17,120,8.38620689655172,0,0,257,1092,1092,1087,1092,1092,1092,1092,1092,1092,1092,1092,91,267,0,0,914,909,674,1092,1092,1092,1092,1092,674,50,273,1092,1092,0,0,0,1,0,894,2,0,0,0,7,0,22,0,0,0,0,0,0,37,31,0,490,107,237,10,0,0,0,0,0,"82"
"820302",601,1782,400,337,402,34,75,9.36605657237937,42,42,776,1782,1782,1736,1778,1782,1782,1782,1782,1782,1782,1782,299,718,20,29,1626,1608,915,1782,1778,1782,1782,1782,924,119,226,1782,1782,0,0,0,1,10,493,16,1,0,0,50,5,65,0,0,0,0,0,0,144,160,0,940,368,613,297,0,0,0,4,11,"82"
"820303",637,1856,390,342,359,21,60,9.29513343799058,67,46,688,1856,1856,1806,1846,1856,1856,1856,1856,1856,1856,1856,220,591,19,3,1736,1704,836,1856,1847,1856,1856,1856,844,75,147,1856,1856,0,5,0,6,62,353,26,18,0,0,78,3,45,0,0,0,0,0,0,192,98,0,444,201,435,105,0,0,0,0,3,"82"
"820304",618,1757,461,382,389,51,68,8.88187702265372,41,29,811,1757,1757,1729,1751,1757,1757,1757,1757,1757,1757,1757,317,712,23,0,1571,1547,782,1757,1684,1757,1757,1757,791,164,173,1757,1757,0,0,0,19,16,1199,14,19,0,0,36,0,37,4,0,7,0,0,0,160,109,0,357,216,728,86,0,0,0,3,3,"82"
"820305",601,1983,317,295,277,15,24,9.46089850249584,54,54,972,1983,1983,1891,1983,1983,1983,1983,1983,1983,1983,1983,328,851,32,0,1917,1909,718,1983,1983,1983,1983,1983,718,75,72,1983,1983,0,9,0,3,24,692,10,6,0,0,30,47,42,0,0,0,0,0,0,119,81,0,1099,476,785,290,0,0,0,0,3,"82"
