"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"7001020201",227,559,90,82,140,0,0,9,0,0,73,559,559,549,559,559,559,559,559,559,559,559,10,75,10,0,519,517,301,559,556,559,559,559,301,0,0,559,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70"
"7001020301",660,1470,226,195,287,0,0,8.92424242424242,3,3,400,1470,1470,1417,1463,1470,1470,1470,1470,1470,1470,1470,108,388,23,0,1336,1328,651,1470,1470,1470,1470,1470,651,0,0,1470,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70"
"7001020401",155,580,146,122,83,0,0,8.89032258064516,0,0,145,580,580,570,565,580,580,580,580,580,580,580,27,195,0,0,566,566,303,580,576,580,580,580,303,0,0,580,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70"
"7001020501",144,332,91,79,74,5,8,8.08333333333333,0,0,64,332,332,317,332,332,332,332,332,332,332,332,9,53,3,0,302,296,150,332,332,332,332,332,150,15,21,332,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,14,0,0,0,0,0,0,0,0,0,0,"70"
"7001020601",110,354,108,88,50,1,2,8.10909090909091,9,5,147,354,354,350,352,354,354,354,354,354,354,354,48,132,0,0,338,338,160,354,354,354,354,354,160,5,7,354,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70"
"7001020701",143,445,92,83,67,0,0,8.38461538461539,0,0,129,445,445,431,445,445,445,445,445,445,445,445,35,120,0,0,440,435,194,445,445,445,445,445,194,0,0,445,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70"
"7001020801",469,1408,308,265,236,0,0,8.30063965884861,0,0,441,1408,1408,1366,1405,1408,1408,1408,1408,1408,1408,1408,69,478,11,0,1367,1350,710,1408,1403,1408,1408,1408,710,0,0,1408,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"70"
"7001020901",246,702,170,147,125,7,26,8.4349593495935,0,0,216,702,702,680,702,702,702,702,702,702,702,702,75,213,0,0,677,675,314,702,702,702,702,702,321,19,84,702,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,"70"
"7001021001",536,1808,290,254,254,0,0,8.32462686567164,0,0,845,1808,1808,1760,1807,1808,1808,1808,1808,1808,1808,1808,316,825,55,3,1753,1749,896,1808,1806,1808,1808,1808,896,0,0,1808,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,61,46,0,0,0,0,0,0,"70"
"7001021101",151,433,60,53,111,4,10,9.00662251655629,0,0,112,433,433,422,433,433,433,433,433,433,433,433,36,97,4,0,409,409,262,433,433,433,433,433,262,9,28,433,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70"
"7001021201",535,1292,111,88,391,0,0,8.43177570093458,0,0,153,1292,1292,1277,1292,1292,1292,1292,1292,1292,1292,1292,42,144,2,0,1162,1136,776,1292,1290,1292,1292,1292,776,0,0,1292,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70"
"7001021301",114,361,53,45,91,0,0,8.44736842105263,0,0,77,361,361,358,361,361,361,361,361,361,361,361,0,92,0,0,337,331,248,361,361,361,361,361,248,0,0,361,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"70"
"7001021401",362,1003,152,129,154,0,0,8.11878453038674,0,0,241,1003,1003,979,1003,1003,1003,1003,1003,1003,1003,1003,21,274,0,0,952,938,411,1003,1003,1003,1003,1003,411,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70"
