"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"940104",5138,14458,2454,2197,1481,105,59,9.08875048657065,391,314,6378,14458,14458,13019,14392,14458,14458,14458,14458,14458,14458,14458,2446,5945,336,0,13964,13821,4207,14458,14458,14458,14458,14453,4225,397,177,14458,14458,0,8,0,606,37,4,34,12,13,12,34,13,84,2,0,1005,0,0,93,136,333,18,5925,202,5377,10,0,0,0,1,19,"94"
"940105",1010,3770,863,789,416,27,10,8.28217821782178,127,100,2296,3770,3770,3580,3749,3770,3770,3770,3770,3770,3770,3770,886,2101,0,0,3671,3616,1524,3770,3770,3770,3770,3770,1533,121,41,3770,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,33,0,0,23,97,0,1602,0,0,3,0,0,0,"94"
"940106",560,2363,445,387,261,45,17,9.95535714285714,0,0,1598,2363,2363,2230,2363,2363,2363,2363,2363,2363,2363,2363,740,1568,0,0,2282,2270,988,2363,2363,2363,2363,2363,988,242,54,2360,2363,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,509,0,0,6,4,0,44,116,0,1394,0,0,0,3,0,3,"94"
"940107",689,3358,661,608,305,23,9,8.42815674891147,32,20,2237,3358,3358,3242,3327,3358,3358,3358,3358,3358,3358,3358,1077,2191,204,0,3311,3310,1380,3358,3357,3358,3358,3358,1384,114,40,3358,3358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,593,0,0,119,344,75,11,1,0,2100,0,0,0,0,0,0,"94"
"940108",500,2578,768,715,204,32,49,8.602,197,150,1831,2578,2578,2505,2576,2578,2578,2578,2578,2578,2578,2578,865,1652,0,0,2560,2557,968,2578,2563,2578,2578,2578,970,154,263,2578,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,3,0,0,19,0,4,1678,0,0,0,0,0,0,"94"
"940109",1011,3467,1048,907,328,16,10,7.95647873392681,262,169,2072,3467,3467,3164,3463,3467,3467,3467,3467,3467,3467,3467,885,1918,14,3,3373,3371,1065,3467,3467,3467,3467,3467,1070,83,45,3467,3467,0,0,0,0,0,0,12,0,0,0,12,0,9,1,0,244,0,0,0,0,3,67,1317,10,1890,0,0,0,0,11,16,"94"
"940110",6339,13496,2076,1790,1587,13,10,8.25776936425304,56,56,4231,13496,13496,11266,13471,13496,13496,13496,13496,13496,13496,13496,1500,3966,139,13,12825,12457,3660,13496,13485,13496,13496,13496,3660,51,12,13496,13496,0,32,0,4,0,733,294,0,0,0,2,3,1,1,0,722,0,2,0,52,134,29,2898,471,1901,0,0,0,0,0,2,"94"
"940111",2112,6429,1247,1130,515,57,84,7.93465909090909,119,81,3493,6429,6429,5493,6350,6429,6429,6429,6429,6429,6429,6429,1521,3175,21,0,6288,6182,1501,6429,6420,6429,6429,6429,1521,230,243,6429,6429,6,0,24,0,13,49,13,0,0,0,13,0,20,3,27,541,0,0,27,278,224,70,386,0,1775,14,1,4,0,38,14,"94"
"940112",1423,5872,1097,985,626,69,33,9.93183415319747,306,199,3787,5872,5872,5485,5869,5872,5872,5872,5872,5872,5872,5872,1705,3361,591,0,5776,5761,2364,5872,5871,5872,5872,5872,2383,293,157,5872,5872,0,0,11,0,3,0,0,31,0,0,7,0,5,0,0,694,11,0,0,113,1005,40,133,0,2730,0,0,0,0,0,0,"94"
"940113",1560,4653,731,652,545,12,10,8.02948717948718,16,5,2412,4653,4653,4281,4600,4653,4653,4653,4653,4653,4653,4653,838,2322,6,3,4505,4471,1582,4653,4653,4653,4653,4653,1591,53,41,4653,4653,0,0,0,0,0,0,102,0,0,1,0,0,4,0,0,573,0,0,0,8,54,38,1617,0,1617,0,0,0,0,0,0,"94"
