"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
4101,86485,239399,48442,38487,40516,1522,6059,8.56398219344395,2548,1787,83440,239385,239385,230846,232498,239389,239389,239389,239384,239383,239383,239383,27260,75009,694,51,227598,225734,111656,239373,239310,239354,239338,239328,111872,6308,21146,239346,239348,5,0,35,32,40,1731,499,31,11,18,181,346,112,27,11,15033,20,2,82,3842,1068,66,42464,24619,19469,173,31,11,2,86,210,"41"
4102,14628,43524,12756,9723,7818,553,999,8.6070549630845,344,245,18651,43524,43524,42392,38925,43512,43512,43512,43511,43505,43508,43505,5637,17115,809,18,40995,40494,21550,43176,43468,43481,43511,43507,21645,2152,3601,43511,43513,0,0,0,43,58,15,52,30,2,50,234,46,102,92,0,2713,0,0,10,61,44,13,3903,3351,5057,69,12,0,4,7,64,"41"
4103,12511,41679,15332,11794,8025,560,1163,7.94037247222444,762,600,18261,41679,41679,41139,41424,41679,41679,41679,41679,41679,41679,41679,5722,16660,1132,72,39531,39082,22872,41679,41568,41679,41679,41679,22958,2218,4078,41679,41679,5,3,6,382,261,790,483,60,7,2,94,26,32,4,0,1371,81,0,149,207,536,202,3739,9571,13068,29,15,0,0,64,87,"41"
4104,23337,79534,26616,19925,16081,1872,2335,8.40596477696362,1037,727,34009,79534,79534,78676,78460,79534,79534,79534,79534,79534,79534,79534,10907,30975,402,33,75059,73945,45448,79534,79274,79534,79534,79534,45786,6915,7767,79534,79533,0,5,0,324,456,486,297,105,8,4,1731,702,105,41,0,6786,22,0,167,1273,2111,547,8801,15648,16586,769,5,8,0,57,718,"41"
4105,10071,35537,11647,9932,6080,374,710,8.56320127097607,632,447,14611,35537,35537,35105,35260,35537,35537,35537,35537,35537,35537,35537,4522,13720,10,0,34264,34029,18476,35537,35523,35537,35537,35537,18570,1517,2580,35537,35537,0,0,0,8,24,0,111,0,0,0,36,25,26,7,0,2177,0,0,0,255,485,3,2454,6971,18805,0,0,0,0,0,33,"41"
4106,22411,70933,25230,18919,12667,1008,2267,8.35130070054884,1939,1376,34338,70933,70933,69568,70190,70933,70933,70933,70931,70933,70933,70933,10514,31096,1363,48,66665,65390,34363,70933,70893,70932,70932,70931,34492,3500,7082,70933,70930,4,2,3,640,49,3449,63,34,2,15,448,572,79,15,0,6356,36,4,116,502,892,640,3887,16207,21312,56,4,11,0,73,376,"41"
4107,7050,23225,8155,5943,3707,178,509,8.13829787234043,100,73,10906,23225,23225,22813,23182,23225,23225,23225,23225,23225,23225,23225,3326,10429,219,0,22089,21735,10829,22731,23198,23218,23218,23218,10841,686,1730,23222,23222,0,0,0,4,0,0,4,0,0,0,6,0,0,0,0,2578,0,0,14,7,0,6,140,245,540,0,0,0,0,0,4,"41"
4108,7613,24558,9881,7667,4020,428,734,8.58321292525942,687,449,11646,24558,24558,24106,24386,24558,24558,24558,24555,24558,24558,24558,3513,10735,448,24,23351,22939,11636,24553,24501,24558,24558,24558,11692,1614,2472,24558,24558,12,0,0,1976,1184,3421,96,64,12,25,2164,348,634,40,0,56,19,0,89,781,1375,117,1717,8084,9670,171,0,4,0,83,265,"41"
4109,10143,34242,15791,12613,5511,225,372,8.42995169082126,555,402,14166,34242,34242,33740,34044,34242,34242,34242,34236,34242,34242,34242,4117,12841,674,46,32952,32661,15767,34242,34182,34242,34242,34242,15795,871,1353,34242,34242,0,0,0,253,83,853,94,16,17,13,295,97,142,9,0,2556,18,0,65,225,313,100,2418,7684,8589,37,4,0,0,4,25,"41"
4110,12133,36823,14151,11998,5612,286,463,8.43641308827166,361,274,16097,36823,36823,35756,36784,36823,36823,36823,36820,36823,36823,36823,4968,14581,68,18,34817,34483,14920,36823,36817,36823,36823,36823,14996,1038,1595,36823,36823,0,0,0,270,102,221,25,37,4,4,261,121,130,17,0,1711,8,0,41,240,274,223,2273,4091,4726,234,0,3,0,20,43,"41"
4111,25389,82277,25464,19622,12265,886,1654,8.33648430422624,1549,1053,40060,82277,82277,80274,80431,82277,82277,82277,82276,82277,82277,82277,12715,36217,1528,2,78648,77709,36673,82277,82051,82277,82277,82277,36854,3589,5848,82277,82277,8,5,6,317,291,5958,1070,21,4,12,364,73,129,27,5,7054,61,0,647,701,2736,545,12996,16025,17439,614,10,0,5,18,199,"41"
4117,23197,72305,26693,21519,12305,698,1431,8.11639436133983,1209,999,29740,72305,72305,70721,71930,72305,72305,72305,72302,72299,72296,72296,9268,27113,714,62,68935,68251,34658,72305,72197,72266,72266,72266,34831,2739,4980,72269,72271,0,6,0,78,3288,835,582,20,7,12,1384,252,5370,19,0,3241,5,0,40,525,1878,812,5496,11880,12485,8,19,0,0,8,302,"41"
4118,13164,45684,15068,13288,6289,474,816,8.30013673655424,988,700,22294,45681,45681,44560,45185,45684,45684,45684,45683,45683,45683,45683,7292,20263,969,31,44399,44188,19412,45684,45608,45672,45673,45673,19518,1898,2804,45672,45672,5,19,24,11,34,165,14,25,10,7,104,17,45,24,60,2788,59,31,223,378,993,362,3745,7165,7792,53,12,12,2,3,225,"41"
4119,24650,78284,23207,16717,11647,1343,2527,8.69241379310345,1695,1174,35385,78284,78284,76471,77917,78284,78284,78284,78284,78284,78284,78284,10728,31950,966,58,75029,74274,33749,78284,78173,78284,78284,78284,33936,5030,8818,78284,78281,2,6,19,0,0,0,0,29,0,0,0,0,0,6,21,3721,51,0,173,630,455,100,4993,11499,13772,0,27,5,0,0,1,"41"
4120,7107,19298,7083,5437,3359,235,769,9.03137751512593,313,224,7995,19298,19298,18604,19200,19298,19298,19298,19298,19298,19298,19298,2252,7384,684,0,18087,17762,8584,19298,19298,19298,19298,19298,8620,862,2256,19296,19296,0,0,0,13,27,8,66,5,0,7,210,32,16,8,0,2082,3,0,28,4,74,0,4074,3739,3402,10,0,0,3,0,23,"41"
4121,5843,20425,7327,6490,3145,325,534,9.47441382851275,542,369,10807,20425,20425,19992,20196,20425,20425,20425,20425,20425,20425,20425,3593,9287,420,0,19621,19390,9612,20425,20390,20425,20425,20425,9636,1341,2025,20425,20425,8,23,0,1568,22,5521,108,31,8,6,116,0,26,7,0,1374,16,0,203,236,363,640,1428,2949,5200,61,3,0,0,6,27,"41"
4122,6732,22519,7437,6641,2535,181,230,7.53535353535354,158,103,11407,22519,22519,21494,22452,22519,22519,22519,22519,22519,22519,22519,3833,10292,644,23,21942,21832,8062,22519,22512,22519,22519,22519,8084,736,887,22519,22519,0,0,0,6,6,0,16,7,0,14,44,82,42,21,0,2081,7,0,88,272,79,19,49,4630,5640,11,0,0,0,28,22,"41"
4123,5809,18094,6876,5610,2529,143,95,9.02151833362024,378,290,7444,18094,18094,17672,18093,18094,18094,18094,18094,18094,18094,18094,2196,6862,0,0,17470,17344,8017,18094,18094,18094,18094,18094,8047,659,387,18094,18094,0,0,0,15,1,0,0,1,2,0,16,0,3,5,0,1664,0,0,0,0,0,336,1074,5408,5303,2,0,0,0,3,21,"41"
4124,4621,12797,5643,4044,2551,89,178,8.68383466782082,299,207,5530,12793,12793,12508,12758,12797,12797,12797,12797,12797,12797,12797,1675,4971,419,7,11722,11447,6167,12797,12772,12792,12792,12792,6196,348,619,12792,12793,0,0,4,9,2,3876,10,4,0,5,9,5,7,6,6,34,23,0,0,433,319,12,781,2553,3635,42,6,4,0,0,9,"41"
4125,5202,18146,6263,4387,2794,377,424,8.86043829296425,299,168,8921,18146,18146,17865,18055,18146,18146,18146,18146,18146,18146,18146,2963,7935,224,4,17511,17271,9021,18035,18067,18146,18146,18146,9095,1585,1653,18146,18146,0,43,0,1592,746,3690,34,28,18,41,1040,97,325,30,4,1960,9,0,218,485,563,346,505,4083,4253,29,27,7,4,11,179,"41"
