"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"4801030101",298,797,231,191,133,0,0,7.2013422818792,0,0,299,797,797,755,791,797,797,797,797,797,797,797,137,305,0,22,739,725,341,797,797,797,797,797,341,0,0,797,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,143,0,0,0,0,0,0,"48"
"4801030201",162,415,178,138,62,2,2,5.53086419753086,21,5,200,415,415,398,412,415,415,415,415,415,415,415,87,160,4,3,375,366,131,415,402,415,415,415,131,9,6,415,415,0,0,0,0,0,0,7,0,0,0,393,0,0,0,0,0,0,0,0,0,5,0,0,194,200,0,0,0,0,0,0,"48"
"4801030301",147,392,134,99,53,0,0,8.86394557823129,0,0,136,392,392,375,382,392,392,392,392,392,392,392,40,119,0,0,375,367,134,392,392,392,392,392,134,0,0,392,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,221,0,0,0,0,0,0,"48"
"4801030401",100,306,99,78,42,0,0,8.38,0,0,142,306,306,290,289,306,306,306,306,306,306,306,64,127,0,7,291,289,143,306,306,306,306,306,143,0,0,306,306,0,0,0,0,20,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,166,135,0,0,0,0,0,0,"48"
"4801030501",123,331,125,101,44,0,0,8.13008130081301,0,0,139,331,331,321,331,331,331,331,331,331,331,331,30,115,3,0,307,305,105,331,329,331,331,331,105,0,0,331,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,35,18,0,0,83,74,0,0,0,0,0,0,"48"
"4801030601",174,510,156,131,81,2,0,7.58620689655172,5,0,184,510,510,492,493,510,510,510,510,510,510,510,62,188,0,0,485,485,224,510,510,510,510,510,224,8,0,510,510,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,131,118,0,0,0,0,0,0,"48"
"4801030701",110,280,112,87,39,0,0,8.27272727272727,0,0,134,280,280,258,275,280,280,280,280,280,280,280,61,110,0,5,248,246,64,280,280,280,280,280,64,0,0,280,280,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,72,69,0,0,0,0,0,0,"48"
"4801030801",76,181,54,40,26,0,0,8.4078947368421,0,0,81,181,181,166,173,181,181,181,181,181,181,181,12,84,0,0,165,160,53,181,181,181,181,181,53,0,0,181,181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,88,0,0,0,0,0,0,"48"
"4801030901",180,434,177,148,79,1,0,9.01111111111111,10,4,149,434,434,404,427,434,434,434,434,434,434,434,57,132,0,0,386,378,172,434,434,434,434,434,172,1,0,434,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,133,0,0,0,0,0,0,"48"
"4801040101",263,793,362,271,129,19,23,8.80228136882129,9,6,384,793,793,735,793,793,793,793,793,793,793,793,92,369,0,0,748,736,318,793,793,793,793,793,318,70,80,793,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,358,0,0,0,0,0,0,"48"
"4801040201",40,113,38,28,7,1,0,8.7,0,0,63,113,113,108,113,113,113,113,113,113,113,113,17,66,0,0,108,106,23,113,113,113,113,113,23,9,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,"48"
