"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
11,21406,44057,5108,4206,2385,1832,1071,0,27,0.774358889385981,0,2,0,1003,526,420,1130,228,31,16,1776,447,595,111,14,995,7,0,62,190,528,129,1868,513,545,64,17,10,1,191,313
12,4200,13417,1843,1491,874,273,464,0,8,0.478894591799372,0,0,0,137,201,88,711,2,0,3,271,29,36,5,1,436,3,0,27,79,317,15,652,160,230,54,8,3,0,58,31
13,10084,31332,4244,3489,1283,1111,1660,0,9,0.808396760852188,0,0,0,604,672,163,377,175,19,22,1049,61,386,87,4,1585,3,0,73,156,418,92,1647,532,512,68,8,1,1,47,175
14,5511,20065,4059,3363,708,966,1835,0,30,0.677211812442735,1,0,3,47,160,130,526,99,65,10,825,166,71,3,0,1658,19,0,164,230,399,5,997,744,582,157,26,4,0,54,35
15,3375,10098,2533,2087,805,886,590,0,4,1.0498146350297,0,0,0,211,64,158,581,63,2,0,850,12,120,5,0,470,3,0,117,109,193,153,774,482,539,62,0,4,0,5,12
16,13559,46592,11566,9868,4009,2843,4372,0,100,2.14357243245944,4,27,7,1440,1336,3287,1867,212,25,41,2657,169,735,10,19,3480,67,1,844,471,1028,37,2854,2777,3033,602,89,22,17,232,399
17,1580,5612,1429,1166,387,118,721,0,1,0.828684126363669,0,0,0,142,30,115,227,4,0,0,116,4,10,1,0,656,4,0,61,44,129,5,180,190,219,57,0,1,0,1,1
18,1639,5081,1413,1094,133,591,397,0,16,0.455332467618952,1,1,1,5,6,40,124,102,223,107,219,73,84,1,2,272,8,0,118,28,88,40,213,271,326,4,9,7,0,4,0
19,7404,27158,4880,4026,1193,1300,1969,0,36,1.01823773549593,0,3,0,271,356,363,770,147,48,17,1212,233,590,12,9,1757,7,0,211,256,441,37,1173,878,816,222,24,12,0,52,117
20,9316,30720,4006,3396,1083,524,1985,0,25,0.583225567125038,3,3,0,123,285,142,718,106,38,19,437,117,164,16,5,1725,10,1,254,147,390,11,924,551,597,87,25,0,0,119,35
21,8089,21182,2512,2116,897,601,784,0,9,0.599576103095354,0,0,1,136,135,353,673,30,46,107,493,32,170,3,0,705,0,0,80,102,270,5,509,540,512,453,4,5,0,76,113
22,8291,27902,4013,3502,1225,1225,1587,0,26,1.26370335087074,1,6,0,241,512,485,626,131,70,80,1107,131,339,12,6,1239,3,0,354,220,332,104,1123,1078,1157,182,24,2,6,123,138
23,3003,8731,1297,1167,345,192,638,0,34,0.946794528549871,0,0,0,19,14,36,313,75,5,3,119,7,18,1,3,573,5,0,59,61,105,10,276,176,270,47,20,17,1,15,89
24,7158,27117,3901,3327,1434,958,1377,0,35,0.767325362559504,0,5,1,908,384,713,297,110,54,37,846,228,332,3,6,1118,19,0,250,216,575,103,733,950,1068,102,28,10,5,48,83
25,8273,33303,6622,5325,951,1571,3252,0,51,1.61466877306399,3,4,14,451,421,242,294,182,36,56,1427,168,215,55,6,3016,7,0,236,235,314,9,1236,1412,1368,76,47,7,15,55,137
26,2225,7952,1577,1278,327,483,654,0,6,0.766154897576241,0,0,0,29,176,81,134,64,4,2,443,33,23,4,5,567,1,0,87,52,100,12,421,258,298,41,6,0,0,38,9
27,5334,19161,4647,4009,787,1118,2355,0,69,1.20733738288767,1,2,0,195,263,105,384,66,15,19,1051,45,273,9,9,2046,26,0,281,140,223,1,683,988,1049,77,25,47,0,20,37
30,46830,170753,45045,36716,9346,7620,22387,0,148,2.14118301586293,31,44,13,2366,3120,3801,4444,351,63,94,7337,745,1393,56,56,20215,159,1,2067,1580,2556,210,4806,10328,11276,725,83,66,7,338,733
31,28646,123905,34148,28464,5016,7191,18599,0,178,2.70122278160276,16,13,0,1334,2991,1642,1104,408,325,226,6763,464,1259,55,26,16878,145,0,1691,1104,1291,229,3566,8765,9279,744,99,83,14,128,807
32,7907,31551,10811,8893,2086,3217,4727,0,67,1.00750331095066,6,7,8,717,1145,658,500,387,181,111,2874,229,636,5,29,3643,105,0,982,550,541,281,1075,3328,3295,162,52,19,9,26,332
