"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"600102",1091,2408,782,638,519,8,12,8.53437213565536,11,7,725,2408,2408,2246,2408,2408,2408,2408,2408,2408,2408,2408,241,701,0,0,2185,2173,1063,2408,2408,2408,2408,2408,1063,32,39,2408,2408,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,66,0,0,0,0,0,2,6,0,0,0,0,0,0,0,34,"60"
"600103",1586,4647,1392,1071,882,39,36,8.6374527112232,92,85,1949,4647,4647,4418,4647,4647,4647,4647,4647,4647,4647,4647,661,1696,0,0,4380,4310,2135,4647,4647,4647,4647,4647,2137,152,107,4647,4647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60"
"600104",674,1815,430,373,358,33,42,7.33086053412463,34,26,595,1815,1815,1698,1815,1815,1815,1815,1815,1815,1815,1815,148,568,31,0,1682,1666,807,1815,1815,1815,1815,1815,811,109,114,1815,1815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,0,0,8,61,289,0,282,0,0,0,0,0,0,0,0,"60"
"600105",1576,4946,1301,1047,1076,83,144,8.0247461928934,121,85,1854,4946,4946,4744,4946,4946,4946,4946,4946,4946,4946,4946,540,1657,122,0,4710,4663,2635,4946,4946,4946,4946,4946,2663,326,431,4946,4946,0,0,0,8,3,0,1,0,0,0,33,0,12,0,0,274,0,0,0,0,0,0,334,1181,811,0,0,0,0,0,0,"60"
"600106",4994,8462,1545,1286,1740,11,10,9.18342010412495,15,15,1669,8462,8462,7908,8437,8462,8462,8462,8462,8462,8462,8462,464,1608,16,0,7438,7373,3072,8462,8414,8462,8462,8462,3076,41,24,8462,8462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,2161,0,0,0,0,0,0,0,0,"60"
"600107",3478,7169,1225,1079,1110,12,12,7.52070155261645,73,54,2073,7169,7169,5973,7119,7169,7169,7169,7169,7169,7169,7169,608,1959,34,0,6756,6705,2481,7169,7168,7169,7169,7169,2491,56,56,7169,7169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,157,82,70,0,0,0,0,0,0,"60"
"600108",741,1805,707,500,324,23,15,7.74493927125506,38,27,635,1805,1805,1621,1801,1805,1805,1805,1805,1805,1805,1805,160,587,12,0,1673,1656,689,1805,1805,1805,1805,1805,689,75,44,1805,1805,0,0,0,0,0,1,1,0,0,0,14,0,0,0,0,87,0,0,4,30,119,0,579,88,63,0,0,0,0,2,0,"60"
"600109",2065,5642,1501,1184,1110,95,66,7.4818401937046,47,38,2052,5642,5642,5334,5577,5642,5642,5642,5642,5642,5642,5642,650,1892,72,0,5280,5226,2452,5642,5641,5642,5642,5642,2496,296,146,5642,5642,0,0,0,0,0,3,105,4,0,0,6,0,8,7,0,248,0,0,11,8,52,1,874,259,273,18,0,0,0,0,2,"60"
"600110",2627,7808,2299,1729,1431,58,225,8.00989722116483,197,152,3336,7808,7808,7441,7748,7808,7808,7808,7808,7808,7808,7808,1035,2880,36,0,7462,7404,3695,7808,7808,7808,7808,7808,3712,216,595,7808,7808,3,5,0,202,155,201,731,77,4,5,417,1035,137,41,0,212,0,0,88,257,237,0,4460,611,655,146,27,3,0,227,85,"60"
"600111",2032,6018,2089,1602,1290,188,209,7.76279527559055,43,26,2313,6018,6018,5760,5956,6018,6018,6018,6018,6018,6018,6018,712,2084,239,0,5654,5597,3049,6018,6012,6018,6018,6018,3067,609,694,6018,6018,0,0,0,3,0,77,46,1,0,0,3,67,5,0,3,156,7,0,50,13,95,1,771,1331,902,25,0,5,0,5,6,"60"
"600112",2373,7239,2150,1617,1327,75,104,7.51074589127686,151,110,3163,7239,7239,6955,7196,7239,7239,7239,7239,7239,7239,7239,996,2792,20,0,6900,6849,3344,7239,7230,7239,7239,7239,3347,273,308,7239,7239,0,0,0,8,12,13,82,4,5,5,26,0,3,0,0,324,0,0,50,143,434,0,390,1055,1099,106,0,0,0,35,10,"60"
"600113",5631,12408,2165,1813,1997,99,103,8.87284674125377,87,57,3865,12408,12408,11401,12375,12408,12408,12408,12408,12408,12408,12408,1141,3546,207,0,11735,11635,4231,12408,12403,12408,12408,12408,4256,324,302,12408,12408,0,0,0,4,5,0,83,0,0,0,3,0,3,0,0,176,0,0,3,4,0,1,99,576,618,0,0,0,0,0,0,"60"
