"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"330103",911,3954,1384,1177,759,132,49,8.23051591657519,113,74,2149,3954,3954,3923,3908,3954,3954,3954,3954,3954,3954,3954,692,1975,9,0,3828,3801,2665,3954,3948,3954,3954,3954,2693,511,197,3954,3954,7,7,0,0,0,19,52,3,0,0,14,2,8,0,0,552,0,0,5,66,47,39,887,1968,1836,154,17,0,2,32,35,"33"
"330104",1486,5726,2130,1835,900,113,51,8.75235531628533,132,105,3009,5726,5726,5599,5676,5726,5726,5726,5723,5726,5726,5726,1093,2732,43,0,5549,5513,2960,5714,5725,5726,5726,5726,2992,531,220,5726,5726,0,0,0,287,387,597,0,29,0,0,123,868,11,9,0,873,0,0,23,40,44,0,508,3760,3056,277,4,0,0,0,24,"33"
"330105",1464,5766,2730,2198,1003,124,17,9.24795081967213,181,107,2886,5766,5766,5684,5601,5766,5766,5766,5766,5766,5766,5766,1148,2503,54,5,5552,5527,3141,5655,5759,5766,5766,5766,3160,501,73,5766,5766,0,3,0,372,194,5,0,18,135,266,1015,0,720,12,0,679,7,0,0,4,6,43,1153,2356,2315,0,6,0,0,0,0,"33"
"330106",1083,3783,1865,1649,681,89,38,8.55401662049861,202,153,2173,3783,3783,3715,3781,3783,3783,3783,3783,3783,3783,3783,609,1992,33,0,3587,3515,1927,3725,3779,3783,3783,3783,1940,334,144,3783,3783,0,3,0,0,0,0,1,0,3,0,7,0,2,0,4,422,0,0,12,5,5,0,148,1845,1882,0,0,0,0,0,0,"33"
"330107",1401,4765,1989,1524,742,87,54,8.91791577444682,90,59,2135,4765,4765,4672,4719,4765,4765,4765,4765,4765,4765,4765,755,1881,79,0,4611,4593,2311,4765,4747,4765,4765,4765,2311,365,195,4765,4765,0,5,0,999,162,610,31,12,0,0,142,9,13,0,0,389,0,0,65,74,82,2,486,1585,1533,10,0,0,0,0,0,"33"
"330111",1398,3940,1877,1462,881,30,13,8.9513590844063,54,42,837,3940,3940,3893,3940,3940,3940,3940,3940,3940,3940,3940,298,699,0,0,3705,3692,2132,3940,3940,3940,3940,3940,2136,96,39,3940,3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,6,794,3737,308,0,0,0,0,0,2,"33"
"330112",719,2299,962,792,477,17,6,7.98609179415855,30,30,834,2299,2299,2256,2299,2299,2299,2299,2299,2299,2299,2299,254,762,179,0,2169,2143,1259,2289,2299,2299,2299,2299,1259,64,18,2299,2299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,191,0,0,0,0,0,5,3,237,195,0,0,0,0,0,0,"33"
"330115",1560,5049,2488,2080,1047,105,39,9.11217948717949,180,122,2327,5049,5049,4944,4985,5049,5049,5049,5047,5049,5049,5049,729,2019,40,0,4725,4640,2809,5049,5022,5049,5049,5049,2812,346,125,5049,5049,0,0,0,598,8,15,7,16,3,3,4,11,1,7,0,452,0,0,5,22,18,8,201,1679,1690,0,0,0,0,3,1,"33"
"330116",1223,3990,1581,1337,635,109,95,8.25756336876533,173,156,1771,3990,3990,3892,3865,3990,3990,3990,3990,3990,3990,3990,640,1582,77,0,3822,3761,1809,3990,3979,3990,3990,3990,1823,386,316,3990,3990,0,3,0,141,102,269,88,9,0,7,1387,25,183,10,0,315,8,0,46,198,180,22,406,1811,1821,41,0,15,0,8,7,"33"
"330118",1598,4975,2298,1956,882,37,1,8.3153942428035,14,9,1802,4975,4975,4855,4975,4975,4975,4975,4975,4975,4975,4975,599,1608,15,0,4769,4738,2478,4975,4975,4975,4975,4975,2478,148,7,4975,4975,0,0,0,0,0,0,0,4,0,0,8,4,0,0,0,415,0,0,0,0,0,0,220,1903,1878,0,0,0,0,8,0,"33"
"330119",750,2653,881,726,476,64,15,8.48666666666667,12,12,1266,2653,2653,2604,2636,2653,2653,2653,2653,2653,2653,2653,359,1231,15,0,2525,2495,1402,2653,2649,2653,2653,2653,1417,218,51,2653,2653,0,0,0,5,12,9,2,0,0,4,8,0,0,0,8,347,0,0,3,10,62,11,351,888,791,0,0,0,0,0,4,"33"
"330121",1434,5022,2342,1968,921,48,11,8.10111576011158,66,58,2145,5022,5022,4908,5009,5022,5022,5022,5022,5022,5022,5022,696,1985,6,11,4819,4775,2761,5022,5016,5022,5022,5022,2768,210,35,5022,5022,0,0,0,34,2,0,0,10,5,5,6,5,0,5,0,179,6,0,3,0,0,2,1274,3446,1503,0,0,0,0,0,0,"33"
"330122",2071,7387,3009,2658,1163,170,166,8.77595364558185,116,104,3795,7387,7387,7227,7308,7387,7387,7387,7387,7387,7387,7387,1339,3373,118,7,7114,7020,3684,7387,7385,7387,7387,7387,3694,675,557,7387,7387,0,14,10,574,205,324,21,93,3,5,1024,133,68,14,7,743,20,0,104,408,437,34,732,4374,2772,83,7,6,0,64,306,"33"
