"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
11,13021,30213,3414,2837,0,1832,1071,0,0,0.522314828622926,0,2,0,861,340,172,60,228,31,16,1776,402,565,108,14,995,7,0,62,157,287,110,1214,375,401,44,5,9,0,156,238
12,1911,7469,903,727,0,273,464,0,0,0.233505277155026,0,0,0,49,84,36,39,2,0,3,271,21,25,3,1,436,3,0,27,44,129,4,294,83,138,10,0,0,0,20,17
13,7451,25611,3288,2718,0,1111,1660,0,0,0.629757063914086,0,0,0,327,368,75,48,175,19,22,1049,54,341,78,4,1585,3,0,73,114,254,59,1240,442,414,55,1,0,1,27,157
14,4046,16685,3322,2769,0,966,1835,0,0,0.557597237185231,0,0,0,7,86,104,50,99,65,10,825,136,65,3,0,1658,19,0,164,188,267,2,737,618,478,132,4,2,0,45,29
15,2152,7187,1752,1456,0,886,590,0,0,0.732405418592836,0,0,0,139,42,89,39,63,2,0,850,9,103,4,0,470,3,0,117,78,133,140,556,366,399,52,0,2,0,5,9
16,9367,36175,8213,7007,0,2843,4372,0,0,1.52209282876401,0,25,7,645,776,2102,157,212,25,41,2657,101,617,9,19,3480,67,0,844,374,623,29,1947,2073,2269,422,18,5,6,159,309
17,988,4215,1006,833,0,118,721,0,0,0.592018762659465,0,0,0,43,14,56,5,4,0,0,116,2,9,1,0,656,4,0,61,32,81,5,122,145,141,33,0,0,0,0,1
18,1386,4349,1226,955,0,591,397,0,0,0.397479439283455,0,0,1,1,1,33,8,102,223,107,219,71,84,1,2,272,8,0,118,27,56,38,151,225,283,2,1,0,0,2,0
19,5465,22549,3845,3188,0,1300,1969,0,0,0.806294560546702,0,2,0,173,235,293,116,147,48,17,1212,186,552,9,9,1757,7,0,211,188,270,27,878,710,682,188,11,6,0,35,72
20,5924,23708,2892,2456,0,524,1985,0,0,0.421790928403738,0,1,0,35,110,94,44,106,38,19,437,90,134,13,5,1725,10,1,254,115,164,10,557,404,437,66,3,0,0,86,26
21,3062,11434,1581,1330,0,601,784,0,0,0.376860216028743,0,0,1,42,69,281,35,30,46,107,493,17,144,3,0,705,0,0,80,84,147,5,367,358,382,46,0,0,0,13,33
22,5501,20889,3010,2659,0,1225,1587,0,0,0.959505199875867,0,5,0,151,224,390,107,131,70,80,1107,121,315,10,6,1239,3,0,354,184,197,65,811,869,934,126,11,0,6,92,105
23,1574,6559,908,814,0,192,638,0,0,0.660403381524931,0,0,0,1,6,22,15,75,5,3,119,4,15,1,3,573,5,0,59,46,32,5,150,150,232,43,3,4,1,6,52
