"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
41,7686,28595,9705,7837,0,0,0,7837,0,0.768873806391355,1,5,4,332,276,982,197,52,14,12,416,101,242,8,12,420,8,3,213,2595,4272,1632,1082,2229,2638,123,27,9,0,30,161
42,2394,9603,4402,3577,0,0,0,3577,0,0.803749783726819,2,2,13,121,114,97,103,20,4,4,179,52,75,3,4,235,11,0,160,814,2044,981,522,1259,1313,55,12,28,15,12,73
43,2018,7383,2175,1772,0,0,0,1772,0,0.575068881698725,0,3,3,111,109,155,32,21,2,0,137,24,42,5,0,22,9,0,64,686,937,323,353,659,718,45,7,1,0,3,74
44,3457,12708,4253,3414,0,0,0,3414,0,0.475042195824805,0,0,0,81,34,157,26,39,8,5,89,20,41,4,0,100,6,0,74,919,1253,1512,326,1381,1203,42,4,1,2,21,56
45,3343,12426,4831,3812,0,0,0,3812,0,0.419113879793917,1,0,3,70,37,206,41,80,5,3,112,53,46,1,4,86,5,0,67,1209,1926,1094,375,1464,1170,48,2,0,0,16,51
46,2483,9279,3896,3245,0,0,0,3245,0,0.457468149925494,3,0,0,53,42,100,59,27,7,9,95,17,46,3,0,158,6,0,124,1007,1375,1081,542,1006,1260,58,3,0,0,8,11
47,1921,6929,2640,2141,0,0,0,2141,0,0.287896513238399,0,1,6,93,108,139,52,8,18,9,128,55,59,5,1,102,7,0,69,777,1165,332,231,695,792,25,11,6,0,0,65
48,1155,4140,1600,1196,0,0,0,1196,0,0.236725273985753,0,0,0,54,14,78,11,23,2,0,64,10,28,2,0,62,3,0,32,308,426,526,120,403,461,12,2,2,0,0,7
49,457,1608,633,549,0,0,0,549,0,0.225563909774436,0,0,0,0,0,0,6,18,0,0,19,0,2,0,0,1,0,0,17,138,206,243,38,160,209,0,0,0,0,0,0
50,21467,66780,25092,20210,0,0,0,20210,0,2.07102562394643,11,7,4,1212,1122,1251,1241,197,289,210,2171,477,1044,23,13,246,17,0,1993,5434,15812,320,4322,6116,5169,476,52,20,13,159,376
51,2770,8598,3080,2473,0,0,0,2473,0,0.791955550574032,0,0,2,52,46,94,39,16,10,8,69,6,23,1,0,13,0,0,186,545,1913,150,344,625,485,6,3,1,0,6,24
52,14484,41621,17825,13471,0,0,0,13471,0,2.59937480703921,0,0,1,236,215,1218,621,54,10,7,717,163,409,4,0,40,4,4,305,2585,11038,796,2230,4222,2995,414,0,1,2,59,144
53,7316,21497,9560,6905,0,0,0,6905,0,2.31890385196628,0,2,1,54,62,655,321,21,27,27,230,14,21,1,1,306,2,0,236,1307,5851,135,595,2082,1800,109,5,5,2,15,28
54,5007,15108,7260,5514,0,0,0,5514,0,1.77609137497302,0,0,15,60,146,99,150,7,8,8,57,10,27,4,3,9,0,0,116,1004,4542,270,494,2061,1352,53,16,1,4,5,6
55,10086,33345,18140,14585,0,0,0,14585,0,4.29783384459434,1,2,10,1877,698,1690,1334,216,807,540,1170,467,554,8,5,213,12,1,1345,3552,10715,1566,2923,6256,3943,630,23,2,6,18,153
56,4677,13648,6461,5163,0,0,0,5163,0,1.67109010875194,1,1,0,110,29,220,135,0,0,0,98,7,39,1,0,3,0,0,150,1430,3379,903,411,1236,1133,123,7,7,0,0,9
57,13808,43597,19423,15537,0,0,0,15537,0,1.99986356083063,0,7,30,607,837,1479,901,220,183,217,1255,337,829,46,36,677,16,0,1633,5204,11057,776,3589,6403,4599,556,96,25,9,52,441
58,4020,12562,5494,4966,0,0,0,4966,0,2.98882950551302,0,0,0,149,383,490,238,338,251,296,857,84,348,14,1,230,5,0,1327,1957,2165,1390,1643,1280,1667,71,7,6,0,3,35
60,9801,31380,10572,8777,0,0,0,8777,0,1.27196077891475,0,1,3,220,300,689,525,97,23,17,766,288,443,27,10,392,19,0,409,2176,6097,1578,3098,2251,2375,436,24,10,5,245,262
61,3407,10320,3497,2986,0,0,0,2986,0,1.42038967957988,0,1,1,43,100,194,150,53,8,13,126,15,81,3,0,86,5,0,199,701,1673,879,613,833,926,58,3,0,1,41,95
62,5964,19534,6974,6101,0,0,0,6101,0,1.35555787616676,0,1,13,227,209,1303,144,22,35,51,381,202,178,7,8,192,6,0,288,1449,4446,688,855,2101,2165,154,13,0,1,35,45
63,6817,21606,7237,5881,0,0,0,5881,0,1.76676640590264,2,4,2,253,617,1517,333,379,140,114,966,137,462,26,10,434,10,0,736,2083,3780,912,2154,1958,2029,324,33,11,18,151,337
64,8349,24076,9914,7511,0,0,0,7511,0,1.98872061004025,10,7,2,516,275,764,347,69,16,22,627,122,210,13,3,136,10,0,285,1565,5458,1147,1013,2222,2219,303,12,6,0,84,178
65,13205,42107,14979,11641,0,0,0,11641,0,2.28742437312468,0,9,2,529,542,3302,762,356,64,52,1402,410,444,16,10,358,21,3,568,3164,7702,1936,2660,3330,3503,622,25,10,5,260,539
66,8793,26159,9747,7879,0,0,0,7879,0,2.37533200080796,0,7,4,111,194,884,252,51,16,6,520,54,202,7,1,65,9,0,341,1760,5891,912,1135,1818,2119,157,8,10,6,48,59
67,6226,22497,8700,7288,0,0,0,7288,0,1.0017759254881,1,1,3,91,146,1034,432,214,19,18,353,106,132,10,7,166,7,0,285,1256,5614,908,797,2256,2480,176,21,8,3,79,91
70,6665,25770,5819,4646,0,0,0,4646,0,0.927156546970477,0,0,1,10,31,251,103,4,0,0,129,46,64,0,1,46,0,0,35,1029,3965,34,954,813,918,120,7,0,0,15,35
71,6042,22503,5343,4638,0,0,0,4638,0,0.959473716874573,0,1,3,107,157,783,160,42,19,25,318,183,208,1,0,96,3,0,224,1270,3499,199,1171,1374,1608,87,1,2,0,10,42
72,6708,23094,5976,4811,0,0,0,4811,0,0.801663647861203,0,0,0,70,158,209,264,19,3,11,292,208,158,3,2,166,3,0,89,723,4102,220,346,1114,1229,99,12,1,3,109,50
73,3181,13917,2296,1958,0,0,0,1958,0,0.397604625047467,0,0,3,29,38,136,75,22,3,4,101,38,50,2,2,3,0,0,55,353,1684,24,217,325,352,27,4,2,0,6,29
74,4703,17569,3678,3102,0,0,0,3102,0,0.977688406733506,0,0,0,85,21,957,390,0,0,0,76,3,46,6,0,88,0,0,1,766,2592,0,390,731,711,89,0,0,0,118,6
75,590,2195,498,407,0,0,0,407,0,0.324395842632149,0,0,0,5,0,13,5,6,0,0,15,1,8,2,0,8,0,0,4,48,286,85,153,25,61,2,0,2,0,0,2
76,6523,24105,5624,4301,0,0,0,4301,0,1.41508192406396,0,0,2,81,116,2061,120,32,5,4,173,175,90,2,0,8,0,0,13,583,3828,67,61,1103,1229,57,6,0,0,54,47
77,2451,8064,1645,1360,0,0,0,1360,0,0.487810127081712,0,0,0,6,23,118,46,21,11,14,141,20,105,0,6,24,0,0,66,320,1023,104,483,206,318,46,4,2,1,25,21
80,20739,68170,14989,11897,0,0,0,11897,0,1.31175919289928,0,5,9,246,373,3609,824,234,97,77,1656,300,471,33,15,465,16,0,336,3422,7204,2692,5035,2204,4526,748,25,10,7,392,220
81,4096,15512,2875,2375,0,0,0,2375,0,0.797268808830046,0,14,1,95,147,995,230,67,37,228,497,55,261,8,5,143,4,0,98,666,1634,298,1150,271,1103,152,9,1,1,96,43
82,3058,10699,2669,2204,0,0,0,2204,0,1.43092724604937,0,3,8,36,52,675,104,57,1,1,233,49,91,4,1,6,2,0,30,984,1382,112,1003,315,824,120,1,0,0,13,26
83,1403,4636,648,534,0,0,0,534,0,0.281877494140749,0,0,11,7,17,20,23,1,3,3,12,3,7,0,5,17,0,0,11,181,381,5,53,31,110,12,5,0,0,27,2
84,6769,23463,3792,3201,0,0,0,3201,0,0.573488389592288,0,2,0,112,186,791,228,133,76,79,531,139,228,17,10,169,15,2,126,935,1937,717,1282,681,1250,317,6,7,0,197,136
85,1348,4560,983,838,0,0,0,838,0,0.72187860723946,0,3,0,7,29,351,55,8,25,26,147,9,49,0,0,35,0,0,29,312,554,32,235,151,362,78,4,0,0,76,4
86,2095,7368,1423,1157,0,0,0,1157,0,0.414088307821151,0,2,0,27,89,416,62,21,13,15,231,73,100,3,3,52,5,0,70,653,615,41,516,266,490,137,8,0,2,29,53
90,10060,34529,10029,7644,0,0,0,7644,0,1.01273738516613,0,11,0,95,216,1771,595,42,24,17,626,133,390,14,5,118,3,2,150,2425,5397,614,2195,1500,2809,367,8,11,3,98,95
91,3895,15160,5371,4391,0,0,0,4391,0,1.93183368016296,0,0,4,101,207,2948,102,75,14,19,272,1,56,4,2,325,8,0,84,1903,2834,26,804,157,2125,14,7,9,4,20,9
92,5106,18199,4635,3786,0,0,0,3786,0,0.985431952878341,0,0,0,75,128,286,189,44,34,49,458,92,167,15,0,152,3,2,110,1309,2595,199,1756,810,1443,254,1,4,0,50,44
93,4704,15679,4655,3576,0,0,0,3576,0,0.966013922918788,1,7,1,37,103,497,188,44,35,19,391,81,227,14,1,159,1,0,146,1463,2425,20,853,995,1487,259,4,4,2,49,111
94,8033,34230,7736,6690,0,0,0,6690,0,1.48255176188756,3,18,48,115,348,1085,401,260,28,33,770,156,534,20,11,546,17,0,615,2455,2975,2163,2680,111,3054,121,6,2,3,239,269
95,7263,27707,7376,5657,0,0,0,5657,0,1.79280532675834,3,6,11,157,401,1012,329,92,74,94,1042,223,520,10,18,105,12,9,685,2515,3206,567,2137,263,2744,359,3,14,0,192,106
96,4003,16880,4980,4185,0,0,0,4185,0,0.839799892842738,0,0,35,24,216,552,77,57,5,5,615,16,228,14,22,162,12,0,630,2015,1925,498,1212,154,2153,52,3,11,0,41,75
