"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
41,21547,95986,27225,21816,0,0,14581,7837,74,2.14032805413217,1,9,8,470,321,1528,237,55,15,14,511,136,279,13,25,13845,99,3,672,2595,4272,1632,2457,4960,5838,165,52,22,1,34,208
42,11221,48045,18902,15158,0,0,9982,3577,2686,3.40599363201877,7,9,608,352,190,226,153,139,17,14,317,86,132,3,403,7761,579,0,1469,814,2044,981,1281,3326,3169,113,2337,349,64,37,166
43,3664,14911,3937,3123,0,0,1427,1772,30,1.01351022434826,0,3,3,135,124,167,37,25,2,0,175,24,54,5,4,1221,32,0,174,686,937,323,530,974,1029,55,18,12,1,3,82
44,6754,29220,9040,7034,0,0,3761,3414,39,0.978748331995219,2,2,2,102,43,183,38,39,8,5,114,22,47,4,2,3494,35,0,251,919,1253,1512,484,2912,2118,49,24,15,4,21,99
45,8346,37365,12712,9724,0,0,6036,3812,46,1.0691142096317,1,0,3,124,49,285,53,82,6,5,174,118,59,1,11,5703,47,0,291,1209,1926,1094,602,2784,2503,82,31,15,0,20,92
46,8974,42413,14844,11895,0,0,8698,3245,245,1.67691329533552,3,0,0,82,81,169,64,29,18,23,196,68,73,6,1,8198,64,0,462,1007,1375,1081,1285,3373,3834,100,223,41,23,8,44
47,9066,40880,12572,10323,0,0,8326,2141,40,1.38811569647828,0,1,8,175,153,240,69,11,21,12,217,103,89,9,12,7815,50,0,473,777,1165,332,617,2427,2924,41,21,22,1,0,97
48,4427,19580,6565,5076,0,0,3966,1196,11,1.00469689862181,0,0,0,112,36,198,15,25,5,2,196,10,47,3,0,3700,24,0,251,308,426,526,345,1781,1945,28,2,11,0,0,18
49,800,3294,1185,980,0,0,448,549,1,0.402645959160196,0,0,0,0,0,0,8,22,0,0,78,0,2,0,1,293,3,0,153,138,206,243,47,285,401,0,1,0,3,0,0
50,34885,120419,43924,37563,0,0,19451,20210,188,3.84927934251853,17,11,7,3884,3670,2087,1350,701,731,967,6924,689,3213,48,33,4180,60,0,15704,5434,15812,320,9851,12096,11213,751,141,51,13,176,677
51,5907,20442,6611,5637,0,0,3342,2473,25,1.80519750852641,0,0,5,659,395,318,57,37,36,31,1017,14,308,1,6,427,0,0,2912,545,1913,150,490,1974,2009,11,17,11,0,10,28
52,15937,47240,20108,15404,0,0,2263,13471,17,2.97236801481939,0,0,1,295,275,1360,634,57,22,19,811,181,429,4,5,782,4,5,1495,2585,11038,796,2441,5089,3642,423,6,11,2,59,150
53,10523,34917,13875,10289,0,0,3891,6905,40,3.45535144574672,0,3,1,61,77,795,340,28,35,39,289,26,35,1,1,3254,14,0,663,1307,5851,135,891,3284,2783,146,17,23,2,24,43
54,5384,16524,7791,5953,0,0,541,5514,44,1.91749582067726,0,0,17,62,152,107,157,8,12,11,64,13,33,5,4,155,7,0,376,1004,4542,270,532,2236,1484,55,29,15,9,5,6
55,14932,54885,28868,24406,0,0,11286,14585,94,7.19183632575724,5,6,10,2343,1081,2387,1387,356,2649,933,2300,556,850,17,15,2629,31,1,8953,3552,10715,1566,4736,11674,8055,811,60,34,6,21,177
56,5262,16160,7516,6070,0,0,1027,5163,43,1.96465561885034,1,1,0,147,39,251,144,0,0,0,132,10,52,1,0,45,2,0,980,1430,3379,903,438,1527,1391,136,18,30,0,0,9
57,29500,109836,42384,35416,0,0,21993,15537,205,4.55861285128259,0,7,35,1090,1422,2536,1063,485,338,365,2505,542,1362,92,60,10804,61,0,12062,5204,11057,776,9175,12473,9514,809,149,72,9,66,678
58,11639,42133,17878,16645,0,0,13137,4966,50,10.0179353844672,1,1,0,420,1119,966,445,872,390,751,2897,281,1178,27,7,3208,39,0,10513,1957,2165,1390,5856,4340,5720,143,20,30,0,7,125
60,17394,65076,18475,15454,0,0,7377,8777,152,2.23959005096828,0,1,3,269,404,853,594,131,27,17,968,363,494,39,25,6084,58,3,1259,2176,6097,1578,4405,3605,3847,563,63,94,6,294,303
61,4836,16149,4963,4282,0,0,1567,2986,19,2.03687495243169,0,1,5,49,138,263,165,88,16,20,183,42,102,6,0,976,26,0,600,701,1673,879,832,1238,1377,74,13,7,2,56,107
62,9996,36708,11546,10032,0,0,4345,6101,87,2.22897174458366,0,1,22,294,356,1661,174,31,75,90,600,287,319,10,63,3124,40,0,1166,1449,4446,688,1249,3518,3687,197,72,15,4,43,87
63,17813,66454,20177,17687,0,0,12884,5881,72,5.31351767066825,3,6,5,1651,1856,3998,548,1158,839,247,3248,238,1528,53,34,6087,36,0,7754,2083,3780,912,6954,5784,6507,615,51,23,18,174,530
64,11068,35160,13482,10470,0,0,3342,7511,58,2.77218809574243,13,11,2,726,395,1021,384,80,28,40,882,163,262,18,20,2256,55,0,1060,1565,5458,1147,1283,3445,3339,373,37,21,2,91,207
65,17278,59079,19996,15793,0,0,5021,11641,117,3.10328091441956,3,14,3,603,667,4260,805,479,86,74,1730,498,564,19,37,3231,84,3,1756,3164,7702,1936,3213,4700,4835,865,57,60,5,331,669
66,9974,30495,11101,9041,0,0,1550,7879,39,2.72564749578687,0,8,4,120,234,984,281,63,18,6,624,59,243,7,8,418,34,0,1106,1760,5891,912,1238,2149,2520,190,20,19,6,52,73
67,8468,33530,11965,10124,0,0,3267,7288,48,1.39159981745905,1,1,7,155,240,1247,613,341,91,92,571,147,187,13,17,1880,48,0,1364,1256,5614,908,1342,3118,3510,279,37,14,3,106,145
70,8847,36584,7463,6066,0,0,1495,4646,7,1.21053198749955,0,0,1,15,39,286,107,4,0,0,139,48,76,0,6,1231,5,0,291,1029,3965,34,1031,973,1094,129,7,0,0,31,45
71,9856,39853,8527,7532,0,0,3181,4638,41,1.55816214650696,0,1,3,145,254,1051,166,62,26,32,515,220,292,8,0,2019,25,0,1182,1270,3499,199,1849,2077,2590,132,7,34,0,18,77
72,12717,51884,11086,9103,0,0,4530,4811,34,1.51684560101445,0,0,0,86,209,289,286,21,9,12,430,288,209,4,7,4191,18,0,322,723,4102,220,605,1905,2113,166,28,6,3,136,64
73,3437,15101,2489,2121,0,0,209,1958,20,0.430704499349171,0,0,3,35,46,159,83,25,5,4,117,46,66,5,8,35,13,0,153,353,1684,24,236,354,389,35,17,6,1,8,34
74,7159,28727,4931,4172,0,0,1158,3102,1,1.3149310228537,0,0,0,119,24,1022,396,0,0,0,77,3,72,6,0,1157,0,0,1,766,2592,0,521,876,847,97,1,0,0,139,7
75,1114,4762,922,751,0,0,356,407,2,0.598578078173819,0,0,0,9,0,22,5,6,0,0,20,1,17,2,0,309,0,0,47,48,286,85,236,53,107,2,0,2,0,4,4
76,6764,25380,5849,4496,0,0,210,4301,12,1.4792393235507,0,0,3,81,122,2134,120,39,5,4,191,177,97,4,6,113,0,0,91,583,3828,67,69,1151,1284,57,6,6,0,54,49
77,3381,12120,2257,1885,0,0,614,1360,11,0.676119183491931,1,1,0,16,28,205,56,96,12,21,242,24,193,0,9,378,4,0,227,320,1023,104,587,296,484,77,7,4,2,32,32
80,30821,114252,21035,16847,0,0,5722,11897,84,1.85754451733833,0,5,12,313,459,4328,918,291,127,108,2025,350,583,44,34,4928,47,0,754,3422,7204,2692,6716,3231,6435,933,54,31,9,452,290
81,8203,34856,4740,3956,0,0,1812,2375,24,1.32799806641333,0,17,4,158,201,1403,276,87,65,310,738,69,345,10,8,1552,15,0,250,666,1634,298,1742,481,1784,217,14,10,1,153,52
82,3101,10872,2712,2243,0,0,71,2204,8,1.45624764650124,0,3,9,36,52,687,104,57,1,1,234,49,92,4,2,15,3,0,51,984,1382,112,1019,323,831,120,4,4,0,13,29
83,3453,12126,1107,915,0,0,411,534,7,0.48299233546589,0,0,20,9,23,51,26,1,3,3,20,6,8,1,5,383,0,0,24,181,381,5,131,51,167,14,7,0,0,31,4
84,13727,53996,6520,5610,0,0,2692,3201,45,1.00508274464628,0,2,3,195,242,1359,305,162,168,162,795,174,413,19,27,2336,39,2,312,935,1937,717,2185,1182,2137,419,32,13,1,245,165
85,2338,8763,1494,1294,0,0,508,838,13,1.11469083265855,0,5,0,7,36,515,86,10,37,37,199,13,66,0,1,401,1,0,111,312,554,32,362,234,576,81,7,7,0,77,7
86,5051,20406,2655,2191,0,0,1141,1157,33,0.784155127429682,0,2,0,42,117,568,71,29,15,21,291,88,136,4,8,912,11,0,217,653,615,41,750,454,790,178,27,6,2,37,72
90,12049,43246,11678,8968,0,0,1554,7644,52,1.18815134355963,1,18,3,131,248,1901,637,48,25,18,702,161,436,15,14,1187,10,4,365,2425,5397,614,2661,1599,3147,393,20,32,3,111,139
91,8691,37183,10341,8539,0,0,4549,4391,30,3.75675877816249,0,0,4,229,256,3593,169,217,28,36,405,8,106,5,11,4291,18,0,249,1903,2834,26,1719,473,4183,18,11,19,4,32,14
92,10141,42295,8768,7273,0,0,3725,3786,22,1.89303924809408,0,0,4,120,197,434,227,78,62,70,684,156,265,40,1,3429,17,2,299,1309,2595,199,2995,1486,2687,304,14,8,0,71,62
93,10459,41380,9574,7591,0,0,4295,3576,24,2.05061848122945,1,9,1,46,138,932,222,48,48,33,543,111,309,25,4,3897,30,0,387,1463,2425,20,1498,1963,3106,319,12,13,4,68,150
94,17260,84016,16829,14534,0,0,8961,6690,24,3.22083816252224,8,23,92,177,503,1882,556,285,29,41,1270,175,798,30,36,6401,37,0,2771,2455,2975,2163,4777,157,7287,141,16,8,4,267,336
95,11066,45141,11592,9156,0,0,4287,5657,36,2.90170153293254,3,8,33,309,488,1244,412,126,90,109,1430,289,738,14,102,1014,43,11,3176,2515,3206,567,3258,338,4384,474,14,22,1,307,165
96,10013,45885,12816,10858,0,0,7437,4185,37,2.17886433368852,0,12,71,46,398,1174,139,65,10,10,1719,27,384,21,89,3135,53,0,4331,2015,1925,498,2450,207,6036,60,8,29,0,111,133
