"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"8601020101",11,35,10,7,5,2,0,7.81818181818182,0,0,9,35,35,35,35,35,35,35,35,35,35,35,0,9,0,0,33,33,11,35,35,35,35,35,11,3,0,35,35,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,26,0,0,0,0,0,0,"86"
"8601020202",16,52,13,10,16,1,5,7.875,8,8,26,52,52,52,52,52,52,52,52,52,52,52,0,13,4,0,47,47,44,52,52,52,52,52,44,2,16,52,52,0,8,0,0,0,49,6,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,11,1,16,0,0,0,0,0,0,"86"
"8601020203",10,36,12,10,8,3,3,8,4,4,20,36,36,36,36,36,36,36,36,36,36,36,6,13,0,0,36,36,22,36,36,36,36,36,22,9,8,36,36,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,12,15,0,0,0,0,0,0,"86"
"8601020204",5,13,3,3,3,3,0,7.8,0,0,0,13,13,13,13,13,13,13,13,13,13,13,0,0,3,0,11,11,5,13,13,13,13,13,5,5,0,13,13,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,4,0,0,0,0,0,0,0,"86"
"8601020301",50,104,25,23,39,0,7,7.48,0,0,27,104,104,103,104,104,104,104,104,104,104,104,11,28,7,0,76,76,61,104,104,104,104,104,61,0,7,104,104,0,0,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,19,0,0,0,0,0,0,"86"
"8601020401",136,424,63,45,101,7,12,7.95588235294118,0,0,146,424,424,423,422,424,424,424,423,424,424,424,64,151,17,0,394,391,258,424,424,424,424,424,260,29,33,424,424,0,0,0,0,0,366,8,1,0,0,0,5,1,0,0,0,5,0,0,41,0,0,1,54,71,1,0,0,0,1,0,"86"
"8601020501",153,412,112,74,66,9,10,7.99346405228758,0,0,152,412,412,391,401,412,412,412,412,412,412,412,37,143,8,0,387,381,142,412,412,412,412,412,142,26,32,412,412,0,0,0,0,0,274,12,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,147,194,0,0,0,0,0,0,"86"
"8601020601",108,393,83,58,91,4,37,7.94444444444444,0,0,107,393,393,392,388,393,393,393,393,393,393,393,34,99,13,0,384,384,247,393,393,393,393,393,248,14,124,393,393,0,0,0,0,0,391,8,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,2,0,40,0,0,0,0,0,0,"86"
"8601020701",26,67,21,17,14,1,7,8,0,0,26,67,67,64,67,67,67,67,67,67,67,67,0,30,0,0,62,62,33,67,67,67,67,67,33,4,19,67,67,0,0,0,0,0,62,0,0,0,0,0,34,31,0,0,0,0,0,0,8,2,0,26,11,24,0,0,0,0,0,0,"86"
"8601020702",33,96,32,32,21,3,11,7.90909090909091,8,0,28,96,96,96,96,96,96,96,96,96,96,96,20,23,0,0,89,89,52,96,96,96,96,96,52,14,20,96,96,0,0,0,0,0,93,3,0,0,0,0,0,0,0,0,0,0,0,8,27,5,0,8,23,38,0,0,0,0,0,0,"86"
"8601020801",189,550,87,72,86,5,14,7.89417989417989,0,0,219,550,550,538,549,550,550,550,550,550,550,550,66,245,10,0,517,502,208,550,550,550,550,550,208,16,37,550,550,0,0,0,0,0,453,6,0,0,0,0,5,0,0,0,0,0,0,4,46,1,0,33,143,189,0,0,0,0,0,0,"86"
"8601020903",141,440,136,120,81,10,19,7.83687943262411,19,8,205,440,440,424,440,440,440,440,440,440,440,440,75,194,4,0,407,396,210,440,439,440,440,440,215,37,52,440,440,0,4,0,0,0,392,21,0,0,0,0,11,26,0,0,0,0,0,10,89,16,0,63,147,233,0,0,0,0,0,0,"86"
"8601020904",90,245,94,87,34,5,3,7.82222222222222,12,8,123,245,245,220,243,245,245,245,245,245,245,245,42,106,10,0,228,224,75,245,245,245,245,245,75,11,12,245,245,0,8,0,0,0,217,5,0,0,0,0,4,31,0,0,0,0,0,6,38,7,0,35,74,83,0,0,0,0,0,0,"86"
"8601021001",212,553,132,106,98,6,72,7.98584905660377,0,0,221,553,553,537,549,553,553,553,553,553,553,553,68,189,15,0,503,498,198,553,553,553,553,553,198,23,153,553,553,0,0,0,0,0,470,9,0,0,0,0,0,157,0,0,0,0,0,0,72,10,0,202,82,129,0,0,0,0,0,0,"86"
"8601030101",299,766,134,100,154,8,33,8.46488294314381,0,0,265,766,766,739,765,766,766,766,766,766,766,766,100,222,0,9,708,689,380,766,766,766,766,766,380,32,90,766,766,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,70,0,0,0,3,0,0,434,33,32,0,0,0,0,0,18,"86"
"8601030201",103,192,17,13,41,0,0,8.83495145631068,0,0,12,192,192,176,181,192,192,192,192,192,192,192,6,14,0,0,173,167,83,192,192,192,192,192,83,0,0,192,192,0,0,0,0,0,63,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32,30,0,0,0,0,0,1,"86"
"8601030301",85,238,29,22,61,0,24,8.38823529411765,10,10,107,238,238,227,238,238,238,238,238,238,238,238,26,89,0,0,205,200,142,238,233,238,238,238,142,0,63,238,238,0,10,0,0,3,188,0,0,0,0,10,0,4,0,0,26,0,0,0,9,45,0,47,83,128,149,0,0,0,49,0,"86"
"8601030401",326,644,184,160,156,3,0,7.71472392638037,0,0,92,644,644,635,644,644,644,644,644,644,644,644,35,103,15,0,551,547,288,644,644,644,644,644,288,6,0,644,644,0,0,0,0,4,2,3,0,0,0,1,19,3,0,0,24,0,0,0,49,55,0,100,145,110,15,0,0,0,0,0,"86"
