"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"960102",2449,7926,2136,1642,1254,91,325,7.34871376071866,230,135,4079,7926,7926,7384,7772,7926,7926,7926,7926,7926,7926,7926,1419,3794,60,14,7507,7427,3026,7926,7923,7926,7926,7926,3039,316,752,7926,7925,0,0,0,0,0,76,4,9,2,0,171,0,0,0,0,0,0,0,0,0,0,0,0,419,2953,0,0,0,0,0,0,"96"
"960103",1526,5850,1797,1482,705,78,14,7.28636959370904,91,41,3559,5850,5850,5499,5836,5850,5850,5850,5850,5850,5850,5850,1395,3386,5,18,5697,5653,2236,5850,5836,5850,5850,5850,2242,325,64,5850,5850,0,0,0,0,0,102,17,1,1,0,454,0,0,0,0,0,0,0,0,0,0,0,0,11,2068,0,0,0,0,0,0,"96"
"960104",1847,6013,2115,1511,882,61,16,7.65998917162967,112,87,2765,6013,6013,5665,5923,6013,6013,6013,6013,6013,6013,6013,967,2676,117,31,5775,5698,2337,6013,6010,6013,6013,6013,2345,246,76,6013,6013,0,3,0,0,0,192,13,2,0,0,69,0,0,0,0,525,0,0,0,0,0,0,0,260,1650,0,0,0,0,0,0,"96"
"960105",1656,5773,2043,1651,718,51,12,8.28502415458937,3,0,3034,5773,5773,5433,5769,5773,5773,5773,5773,5773,5773,5773,1308,2768,4,56,5599,5565,2291,5773,5772,5773,5773,5773,2291,232,42,5773,5773,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,93,658,0,0,5,0,0,0,"96"
"960106",2833,9845,3011,2585,1052,53,51,7.51253088598659,153,133,5475,9845,9845,9198,9729,9845,9845,9845,9845,9845,9845,9845,2039,5144,40,110,9554,9507,3273,9845,9829,9845,9845,9845,3294,261,157,9845,9845,0,0,3,0,9,236,68,62,4,5,290,0,0,2,0,577,0,0,0,0,0,0,0,124,1897,0,0,0,0,0,0,"96"
"960107",4209,12458,3046,2470,1627,67,37,8.39225469232597,6,2,5202,12458,12458,11671,12383,12458,12458,12458,12458,12458,12458,12458,1880,5337,210,8,11945,11853,4454,12458,12449,12458,12458,12458,4456,313,190,12458,12458,0,0,0,0,0,0,7,5,0,0,4,0,0,0,0,112,0,0,0,0,0,0,553,919,5276,0,0,8,0,0,0,"96"
"960151",5456,16829,3621,3257,2363,151,109,8.65487536656891,116,82,7551,16829,16829,15925,16653,16829,16829,16829,16829,16829,16829,16829,2702,7154,35,81,16005,15886,6618,16829,16733,16829,16829,16829,6633,680,331,16829,16829,0,0,0,893,369,124,99,30,0,1,185,0,90,10,0,1233,0,0,112,0,0,0,0,13,170,0,0,0,0,0,0,"96"
"960201",4153,9266,2580,2313,1313,24,118,8.56994943414399,775,468,3295,9266,9266,8481,9231,9266,9266,9266,9266,9266,9266,9266,916,2334,398,7,8755,8702,2850,9266,9263,9263,9263,9263,2852,74,340,9257,9255,3,437,3,0,0,0,0,0,0,0,0,0,17,0,4,264,3,0,140,125,80,29,7155,355,1188,0,0,0,0,8,2,"96"
"960202",1841,6757,1883,1620,1025,101,437,7.92884302009777,191,110,3742,6757,6757,6455,6678,6757,6757,6757,6757,6757,6757,6757,1414,3550,217,56,6462,6439,2848,6757,6746,6751,6755,6755,2862,386,1268,6757,6757,0,0,0,0,0,119,1,0,0,0,0,0,0,0,18,44,13,0,169,163,114,28,262,754,2889,0,2,0,0,1,0,"96"
"960203",1323,3353,905,615,820,45,48,7.10279667422525,5,5,1102,3353,3353,3168,3347,3353,3353,3353,3353,3353,3353,3353,296,1041,47,2,2985,2944,1634,3353,3347,3353,3353,3353,1648,118,91,3353,3353,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,21,2,0,35,532,62,4,132,1209,223,0,0,0,0,0,0,"96"
