"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
4601,1485,6832,2095,1618,148,215,1198,141,0,1.69615900704462,0,0,0,75,86,0,4,3,32,105,118,4,16,1,0,1192,0,0,6,21,68,60,116,343,338,0,0,0,0,0,0,"46"
4602,450,2246,738,561,12,21,468,67,0,2.04632500455955,0,0,0,1,0,1,11,1,1,0,19,0,4,0,0,459,6,0,6,5,47,19,45,217,272,0,0,0,0,0,0,"46"
4603,574,2681,893,659,49,12,376,176,80,1.27333152993005,0,0,0,12,10,11,30,1,1,0,11,2,4,0,1,349,4,0,22,57,110,15,29,172,170,1,80,8,6,2,12,"46"
4604,255,1227,345,303,0,1,281,23,0,2.65184666549974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,265,4,0,12,3,0,20,0,78,87,0,0,0,0,0,0,"46"
4605,670,2226,902,708,76,152,46,482,10,0.935691063357386,0,0,0,8,5,51,63,16,0,0,137,4,11,0,0,0,4,0,42,109,196,210,28,224,290,12,8,2,2,1,4,"46"
4606,547,1955,756,573,53,29,375,140,6,2.15713586567782,0,0,0,4,7,3,45,7,4,2,21,0,1,1,0,339,0,0,37,28,27,86,37,302,153,3,2,4,0,1,0,"46"
4607,462,1925,667,510,5,9,243,129,132,0.593181897484211,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,225,0,0,18,28,54,55,8,71,61,0,124,19,15,0,12,"46"
4608,870,4136,1550,1106,101,62,805,162,0,2.7416955875062,0,0,0,6,93,0,2,1,0,0,61,14,0,0,0,800,2,0,3,25,9,128,112,173,219,0,0,0,0,0,0,"46"
4609,464,2256,836,687,19,9,517,149,0,2.04707985697259,0,0,0,0,3,0,16,3,0,0,8,0,0,0,0,497,9,0,11,2,89,58,23,135,208,0,0,0,0,0,0,"46"
4610,954,3997,1445,1271,414,138,542,260,0,3.58290579015617,0,2,0,390,15,56,9,2,0,1,135,0,2,5,0,490,7,0,49,203,45,22,411,445,612,14,0,0,0,0,3,"46"
4611,563,3170,1146,950,23,6,840,92,0,3.15562198970271,0,0,0,0,0,8,23,0,0,0,6,0,0,0,0,837,2,0,1,22,31,39,84,347,390,2,0,0,0,0,0,"46"
4612,1617,7120,2785,2314,167,456,1292,703,6,5.3306917920247,3,0,0,59,111,44,26,17,12,4,438,40,57,6,0,1107,16,0,188,278,375,140,441,940,1043,49,6,0,0,3,54,"46"
4613,411,1842,651,523,94,102,290,99,2,1.11459199113441,0,0,0,23,68,28,19,11,25,45,75,1,31,0,0,266,4,0,20,23,38,38,1,321,253,12,2,0,0,2,0,"46"
4614,382,1698,532,429,70,13,314,43,0,1.85915492957746,0,0,0,10,3,2,57,2,0,0,11,0,3,0,0,301,3,0,10,11,12,25,7,121,151,3,0,0,0,0,0,"46"
4615,526,2419,1011,853,97,23,457,350,6,4.45570413706644,0,0,0,81,7,19,9,0,0,0,23,30,11,0,0,447,3,0,7,145,232,19,356,309,386,22,1,5,0,1,6,"46"
4616,166,652,293,238,4,63,43,162,0,1.05081902070732,0,0,0,0,0,19,4,0,0,0,63,0,9,0,0,18,0,0,25,43,38,88,24,32,88,0,0,0,0,0,0,"46"
4617,349,1634,584,494,44,6,441,17,1,2.4431256181998,0,0,0,2,38,0,4,0,0,0,6,0,3,0,0,437,0,0,4,4,4,9,16,84,98,0,0,1,0,0,0,"46"
4618,202,885,322,244,0,24,170,50,2,1.20511680742826,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,169,0,0,1,0,0,50,9,72,91,0,0,2,0,0,0,"46"
