"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"2101020101",1083,1747,118,96,208,2,19,8.38965835641736,0,0,363,1747,1747,1642,1712,1747,1747,1747,1747,1747,1747,1747,74,341,0,0,1637,1630,380,1747,1747,1747,1747,1747,380,7,38,1747,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,69,0,147,545,237,0,0,0,0,0,0,"21"
"2101020201",540,1290,114,95,154,4,4,8.70185185185185,0,0,446,1290,1290,1237,1277,1290,1290,1290,1290,1290,1290,1290,131,393,0,0,1251,1245,380,1290,1290,1290,1290,1290,383,12,7,1290,1290,0,0,9,0,0,0,64,0,0,0,0,0,1,0,3,0,0,0,0,0,7,0,21,20,4,46,7,0,0,0,0,"21"
"2101020301",763,1860,225,191,280,6,9,8.69986893840105,22,17,648,1860,1860,1739,1852,1860,1860,1860,1858,1852,1852,1852,196,562,0,12,1762,1763,657,1860,1860,1860,1860,1860,657,33,20,1860,1860,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,0,0,0,9,11,0,945,3,12,0,0,0,0,0,0,"21"
"2101020401",825,1326,178,147,239,0,17,6.38787878787879,0,0,188,1326,1326,1198,1326,1326,1326,1326,1326,1326,1326,1326,34,178,0,9,1173,1164,395,1326,1326,1326,1326,1326,395,0,20,1326,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,"21"
"2101020501",1320,1370,101,88,130,0,0,8.98181818181818,0,0,4,1370,1370,1194,1330,1370,1370,1370,1370,1370,1370,1370,0,4,0,0,1248,1247,138,1370,1369,1370,1370,1370,138,0,0,1370,1370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,"21"
"2101020601",1066,2615,213,176,245,0,2,7.9812382739212,0,0,1073,2615,2615,2404,2611,2615,2615,2615,2615,2615,2615,2615,379,968,0,0,2538,2519,741,2615,2615,2615,2615,2615,741,0,8,2615,2615,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,61,86,0,0,0,0,0,0,"21"
"2101020701",327,1400,210,191,191,10,0,8.13149847094801,0,0,609,1400,1400,1375,1400,1400,1400,1400,1400,1400,1400,1400,166,670,0,0,1374,1371,801,1400,1400,1400,1400,1400,801,65,0,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"2101030101",222,499,39,24,140,3,3,7.83333333333333,4,4,92,499,499,489,476,499,499,499,499,499,499,499,32,87,0,0,451,451,266,499,499,499,499,499,269,11,8,499,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,62,59,0,0,0,0,0,0,"21"
"2101030201",194,618,47,32,151,0,0,8.28350515463918,6,6,148,618,618,611,589,618,618,618,618,618,618,618,35,122,8,0,591,589,375,618,618,618,618,618,375,0,0,618,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,11,12,0,0,0,0,0,0,"21"
"2101030301",149,400,61,44,109,1,0,7.22818791946309,0,0,124,400,400,397,400,400,400,400,400,400,400,400,27,119,4,0,378,376,235,400,400,400,400,400,235,5,0,400,400,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,10,2,0,0,0,0,0,0,0,"21"
